2  30
41	63	65	55	59	4	1	58	77	89	73	22	33	12	22	32	95	44	76	24	49	13	33	3	36	62	5	69	100	82	
20	69	43	85	30	48	83	6	100	36	10	6	32	40	4	56	6	87	51	76	84	67	98	22	65	32	77	72	36	15	
966	339	1474	68	1204	484	449	402	180	764	589	381	647	609	122	524	198	337	655	653	669	1431	726	1290	1215	638	618	265	1411	429	
0	20	20	45	56	53	79	70	47	58	37	57	43	68	72	75	47	69	31	37	44	56	63	57	57	69	51	47	48	24	36	
20	0	0	31	42	45	60	52	45	51	25	52	22	49	61	57	27	49	30	23	39	50	47	49	37	57	32	33	27	22	28	
20	0	0	31	42	45	60	52	45	51	25	52	22	49	61	57	27	49	30	23	39	50	47	49	37	57	32	33	27	22	28	
45	31	31	0	11	17	40	26	26	25	7	26	24	26	30	33	37	33	23	8	19	24	19	19	47	26	21	2	32	23	13	
56	42	42	11	0	13	37	20	28	20	18	21	32	23	19	27	45	32	31	19	21	20	13	13	54	15	27	9	40	33	21	
53	45	45	17	13	0	50	33	15	7	20	9	41	36	19	40	54	45	23	23	10	7	26	4	64	18	38	16	49	28	17	
79	60	60	40	37	50	0	17	65	56	47	58	38	14	44	11	43	11	64	44	58	57	24	49	44	40	28	39	38	63	54	
70	52	52	26	20	33	17	0	48	38	33	40	34	6	27	7	44	17	49	32	41	39	7	31	49	23	24	24	38	50	39	
47	45	45	26	28	15	65	48	0	14	25	12	49	51	32	55	61	59	16	29	7	12	41	18	72	33	48	27	57	23	17	
58	51	51	25	20	7	56	38	14	0	27	2	49	43	18	45	62	52	27	30	13	1	32	7	72	19	46	24	57	33	23	
37	25	25	7	18	20	47	33	25	27	0	28	23	33	36	40	36	38	18	3	18	27	27	24	46	33	24	10	32	16	8	
57	52	52	26	21	9	58	40	12	2	28	0	50	44	20	47	63	54	26	31	13	1	34	9	73	21	47	25	58	33	23	
43	22	22	24	32	41	38	34	49	49	23	50	0	29	51	37	13	26	39	20	41	49	31	43	23	47	10	25	8	34	31	
68	49	49	26	23	36	14	6	51	43	33	44	29	0	33	8	38	10	50	31	44	43	10	35	43	29	19	25	32	50	40	
72	61	61	30	19	19	44	27	32	18	36	20	51	33	0	33	64	44	43	38	29	20	24	15	72	5	44	28	58	47	35	
75	57	57	33	27	40	11	7	55	45	40	47	37	8	33	0	45	15	56	38	48	46	14	38	50	28	27	31	40	56	46	
47	27	27	37	45	54	43	44	61	62	36	63	13	38	64	45	0	32	50	32	54	62	42	56	11	59	20	38	6	44	44	
69	49	49	33	32	45	11	17	59	52	38	54	26	10	44	15	32	0	56	35	51	52	20	45	35	39	17	32	26	54	46	
31	30	30	23	31	23	64	49	16	27	18	26	39	50	43	56	50	56	0	21	13	25	42	28	61	41	42	25	47	7	10	
37	23	23	8	19	23	44	32	29	30	3	31	20	31	38	38	32	35	21	0	21	30	26	26	43	34	21	10	28	18	12	
44	39	39	19	21	10	58	41	7	13	18	13	41	44	29	48	54	51	13	21	0	12	34	14	65	29	41	19	50	20	11	
56	50	50	24	20	7	57	39	12	1	27	1	49	43	20	46	62	52	25	30	12	0	32	8	72	21	46	24	57	32	22	
63	47	47	19	13	26	24	7	41	32	27	34	31	10	24	14	42	20	42	26	34	32	0	25	49	19	22	17	36	43	32	
57	49	49	19	13	4	49	31	18	7	24	9	43	35	15	38	56	45	28	26	14	8	25	0	66	14	39	18	51	33	21	
57	37	37	47	54	64	44	49	72	72	46	73	23	43	72	50	11	35	61	43	65	72	49	66	0	67	27	48	14	55	55	
69	57	57	26	15	18	40	23	33	19	33	21	47	29	5	28	59	39	41	34	29	21	19	14	67	0	39	24	53	45	33	
51	32	32	21	27	38	28	24	48	46	24	47	10	19	44	27	20	17	42	21	41	46	22	39	27	39	0	22	14	39	32	
47	33	33	2	9	16	39	24	27	24	10	25	25	25	28	31	38	32	25	10	19	24	17	18	48	24	22	0	33	25	14	
48	27	27	32	40	49	38	38	57	57	32	58	8	32	58	40	6	26	47	28	50	57	36	51	14	53	14	33	0	42	40	
24	22	22	23	33	28	63	50	23	33	16	33	34	50	47	56	44	54	7	18	20	32	43	33	55	45	39	25	42	0	12	
36	28	28	13	21	17	54	39	17	23	8	23	31	40	35	46	44	46	10	12	11	22	32	21	55	33	32	14	40	12	0	

