4  50
18	90	60	25	57	61	46	59	93	1	4	85	3	27	83	10	63	82	89	43	13	97	28	30	60	49	30	50	23	83	99	24	93	96	71	96	24	39	37	39	9	25	3	32	77	25	37	74	58	27	
2	68	40	23	90	54	83	36	80	19	7	18	36	60	13	44	45	28	61	42	38	32	68	70	75	38	37	84	54	24	86	7	3	38	98	54	35	28	49	11	18	67	30	20	29	62	36	76	73	73	
36	97	97	11	76	49	14	51	56	7	46	41	21	25	11	27	94	98	66	72	26	94	11	13	54	25	93	8	52	54	97	26	93	92	70	40	65	88	62	64	88	63	30	2	65	100	95	47	11	28	
88	95	11	18	82	20	19	35	47	69	76	54	16	21	55	85	13	75	97	29	18	9	61	88	27	71	49	66	79	53	12	83	10	96	30	34	5	88	46	19	12	4	53	66	79	31	23	97	85	60	
1474	785	851	1418	2113	2064	1504	126	792	1787	1025	1018	924	1709	1063	1690	862	242	215	1559	801	259	344	1601	1405	2473	2214	1819	1903	430	1243	808	1723	1657	308	540	1120	339	1374	1151	2435	2041	227	1110	90	1327	2471	2230	158	567	
0	48	51	48	67	74	73	67	61	16	20	66	79	50	50	64	37	56	46	17	43	53	29	50	62	45	54	53	76	89	40	54	59	54	79	41	59	71	21	56	26	21	63	33	40	41	38	30	55	33	36	
48	0	55	34	77	47	37	30	28	48	50	40	44	5	58	37	42	67	24	47	57	45	29	19	28	5	47	65	54	56	38	38	30	57	42	13	30	67	40	26	26	27	70	17	22	46	38	19	64	29	12	
51	55	0	22	22	38	48	46	40	36	33	34	50	52	6	34	16	13	31	34	11	12	30	38	41	49	12	12	35	54	17	21	36	3	52	41	36	20	30	37	36	46	15	41	32	11	17	41	10	28	52	
48	34	22	0	44	25	29	25	19	38	37	18	33	30	27	17	17	35	9	36	29	11	19	16	20	28	13	34	28	41	11	6	15	24	34	21	15	33	28	14	24	34	37	24	13	18	13	25	32	15	35	
67	77	22	44	0	53	66	66	61	51	47	52	66	74	19	53	36	11	53	50	24	33	52	60	61	71	32	14	47	67	39	42	56	19	69	64	56	22	48	58	57	66	7	63	54	31	39	62	13	50	74	
74	47	38	25	53	0	15	19	19	63	62	8	13	42	44	10	41	49	29	62	48	26	44	29	19	42	26	50	8	16	35	20	17	38	16	39	17	33	54	21	49	58	46	45	35	40	38	48	46	41	54	
73	37	48	29	66	15	0	7	11	65	65	14	7	31	54	13	46	60	27	64	57	35	44	23	10	34	36	60	23	19	40	27	14	49	6	33	14	47	56	17	47	54	59	41	33	47	42	44	57	41	46	
67	30	46	25	66	19	7	0	6	60	60	15	14	24	51	12	42	59	21	58	54	33	38	16	5	26	34	58	27	26	36	24	10	47	13	26	10	48	50	11	40	47	58	34	26	43	38	37	55	35	39	
61	28	40	19	61	19	11	6	0	54	54	12	18	23	46	9	36	53	16	53	48	28	32	12	1	24	29	53	26	29	30	19	4	42	18	22	4	44	44	5	35	43	53	29	21	37	32	32	50	29	36	
16	48	36	38	51	63	65	60	54	0	4	56	71	49	34	55	23	40	38	1	27	39	22	44	55	44	41	37	64	79	27	43	51	39	71	38	51	56	9	49	22	23	47	31	33	26	25	28	39	24	38	
20	50	33	37	47	62	65	60	54	4	0	55	70	51	30	54	21	36	38	3	23	37	23	45	55	46	38	33	62	78	26	41	50	35	71	39	50	53	10	49	24	27	43	33	34	24	24	30	35	25	41	
66	40	34	18	52	8	14	15	12	56	55	0	16	35	40	3	34	46	21	55	44	22	36	21	12	35	22	46	14	23	29	14	10	34	18	31	10	33	47	14	41	50	45	37	27	34	31	39	43	33	46	
79	44	50	33	66	13	7	14	18	71	70	16	0	39	56	16	50	61	33	69	60	38	50	30	17	41	38	62	20	11	44	30	20	50	3	41	20	46	61	23	53	61	59	48	39	50	46	50	58	47	54	
50	5	52	30	74	42	31	24	23	49	51	35	39	0	56	32	40	65	20	48	55	42	28	14	23	5	43	63	49	51	36	34	25	54	37	12	25	63	41	21	27	29	67	18	20	44	37	21	62	28	16	
50	58	6	27	19	44	54	51	46	34	30	40	56	56	0	40	17	8	36	32	7	18	32	43	47	53	18	7	41	60	20	27	41	6	58	45	41	23	30	42	38	47	14	43	36	12	20	43	6	30	55	
64	37	34	17	53	10	13	12	9	55	54	3	16	32	40	0	33	47	19	53	44	22	34	18	9	32	22	47	17	25	28	14	7	35	18	29	7	36	45	11	38	47	46	34	24	34	30	37	44	31	43	
37	42	16	17	36	41	46	42	36	23	21	34	50	40	17	33	0	25	22	21	14	16	15	29	37	36	17	23	41	57	6	20	32	19	51	29	32	34	15	31	20	30	31	26	20	5	4	25	23	13	38	
56	67	13	35	11	49	60	59	53	40	36	46	61	65	8	47	25	0	44	39	13	25	41	51	54	61	24	3	45	65	29	34	49	11	64	54	49	22	37	50	46	55	8	52	44	21	28	51	3	39	64	
46	24	31	9	53	29	27	21	16	38	38	21	33	20	36	19	22	44	0	37	36	21	16	7	17	18	23	43	34	43	16	15	13	34	34	12	13	43	28	10	19	28	47	16	5	25	18	18	41	13	26	
