2  30
41	93	46	69	80	87	67	95	29	58	70	22	6	66	96	3	68	38	15	27	92	44	54	52	48	98	60	21	13	18	
84	21	40	34	8	20	27	99	98	28	92	68	99	6	7	16	69	87	93	58	66	29	33	34	72	57	100	27	74	20	
831	1251	1456	297	386	1407	60	344	63	105	374	762	1219	419	1495	340	1096	1492	718	525	135	1465	175	189	1150	108	1288	837	439	1027	
0	51	39	27	79	69	71	6	54	57	57	58	45	79	69	43	59	72	87	90	55	45	23	68	73	66	55	51	42	69	84	
51	0	23	39	29	18	22	46	24	55	10	29	6	44	21	8	31	33	37	49	18	13	31	32	28	19	24	41	11	50	35	
39	23	0	17	43	40	45	35	15	33	33	19	20	39	45	20	20	32	49	50	16	10	16	28	34	43	15	20	14	35	46	
27	39	17	0	60	57	61	25	31	31	48	34	33	53	60	33	33	48	67	65	33	27	12	44	51	58	31	24	28	42	63	
79	29	43	60	0	19	26	73	32	63	30	32	35	31	28	37	34	21	8	27	27	34	56	26	13	30	31	51	37	48	8	
69	18	40	57	19	0	8	63	35	68	13	38	24	46	9	26	41	34	27	45	29	30	49	37	27	11	34	55	29	58	27	
71	22	45	61	26	8	0	65	43	75	14	46	28	54	2	29	48	43	34	53	36	35	53	45	35	5	42	62	33	66	34	
6	46	35	25	73	63	65	0	50	56	51	54	39	75	63	37	55	67	81	85	50	40	18	64	68	60	51	48	36	67	78	
54	24	15	31	32	35	43	50	0	33	34	5	25	25	43	26	7	17	37	35	6	14	31	13	21	42	1	19	21	25	33	
57	55	33	31	63	68	75	56	33	0	65	31	53	41	76	53	28	43	66	54	39	41	41	38	50	74	34	13	47	21	62	
57	10	33	48	30	13	14	51	34	65	0	38	14	51	13	15	41	39	39	54	28	23	39	40	34	10	33	51	19	59	37	
58	29	19	34	32	38	46	54	5	31	38	0	29	20	46	31	2	14	36	31	10	19	35	10	20	46	5	19	26	21	32	
45	6	20	33	35	24	28	39	25	53	14	29	0	47	27	2	32	36	43	53	20	11	25	35	33	24	24	39	5	50	41	
79	44	39	53	31	46	54	75	25	41	51	20	47	0	55	49	20	11	29	13	27	38	56	12	18	56	24	33	44	21	26	
69	21	45	60	28	9	2	63	43	76	13	46	27	55	0	28	49	44	36	55	37	35	52	46	36	3	42	62	32	67	36	
43	8	20	33	37	26	29	37	26	53	15	31	2	49	28	0	33	38	46	55	22	13	24	37	35	25	26	40	6	51	43	
59	31	20	33	34	41	48	55	7	28	41	2	32	20	49	33	0	15	38	32	13	21	36	10	22	48	7	17	28	18	34	
72	33	32	48	21	34	43	67	17	43	39	14	36	11	44	38	15	0	23	18	17	28	49	5	8	44	16	32	34	26	19	
87	37	49	67	8	27	34	81	37	66	39	36	43	29	36	46	38	23	0	22	33	41	64	28	16	38	36	55	45	49	4	
90	49	50	65	27	45	53	85	35	54	54	31	53	13	55	55	32	18	22	0	35	46	67	21	20	56	34	46	52	34	20	
55	18	16	33	27	29	36	50	6	39	28	10	20	27	37	22	13	17	33	35	0	10	31	15	18	36	5	26	17	31	29	
45	13	10	27	34	30	35	40	14	41	23	19	11	38	35	13	21	28	41	46	10	0	22	25	28	33	14	28	7	38	38	
23	31	16	12	56	49	53	18	31	41	39	35	25	56	52	24	36	49	64	67	31	22	0	45	50	49	32	32	20	49	61	
68	32	28	44	26	37	45	64	13	38	40	10	35	12	46	37	10	5	28	21	15	25	45	0	12	46	13	27	32	22	24	
73	28	34	51	13	27	35	68	21	50	34	20	33	18	36	35	22	8	16	20	18	28	50	12	0	37	20	39	33	34	12	
66	19	43	58	30	11	5	60	42	74	10	46	24	56	3	25	48	44	38	56	36	33	49	46	37	0	41	61	30	66	38	
55	24	15	31	31	34	42	51	1	34	33	5	24	24	42	26	7	16	36	34	5	14	32	13	20	41	0	20	21	25	32	
51	41	20	24	51	55	62	48	19	13	51	19	39	33	62	40	17	32	55	46	26	28	32	27	39	61	20	0	34	18	51	
42	11	14	28	37	29	33	36	21	47	19	26	5	44	32	6	28	34	45	52	17	7	20	32	33	30	21	34	0	45	42	
69	50	35	42	48	58	66	67	25	21	59	21	50	21	67	51	18	26	49	34	31	38	49	22	34	66	25	18	45	0	45	
84	35	46	63	8	27	34	78	33	62	37	32	41	26	36	43	34	19	4	20	29	38	61	24	12	38	32	51	42	45	0	

