2  70
53	10	12	34	5	81	42	65	13	59	73	61	95	81	82	85	41	78	4	97	24	30	82	67	74	73	57	81	69	18	20	33	71	85	36	21	57	91	71	31	77	20	13	27	85	4	33	46	89	35	68	96	41	49	75	70	39	92	40	69	46	26	87	40	95	63	81	45	7	95	
51	33	65	15	40	62	81	81	18	26	15	39	40	37	51	39	3	19	11	58	82	67	15	90	91	20	54	85	57	100	90	14	51	89	48	49	64	59	25	8	68	54	64	86	54	35	28	1	87	77	26	84	73	40	7	40	66	94	5	3	26	25	19	31	44	6	30	43	49	54	
1312	1730	744	1645	247	3029	3483	1725	931	159	1805	3392	1749	3444	1779	3265	1155	2541	1735	2657	1136	3067	140	3358	3022	3353	189	2918	1370	1167	441	750	597	1163	502	489	1438	2466	728	2675	2607	2745	808	823	2681	1612	344	2538	2748	1739	2837	2459	1733	890	2050	1180	2181	878	452	373	1169	2464	772	2682	1400	1869	3108	1849	3308	2784	
0	23	54	88	25	67	68	23	61	94	50	53	70	5	52	76	24	20	67	68	75	34	62	87	44	49	56	54	49	66	52	24	54	50	74	54	57	43	20	38	64	47	72	84	17	71	69	72	66	30	79	57	46	74	62	56	84	31	59	25	66	52	87	34	18	32	71	60	75	80	35	
23	0	36	68	10	43	56	16	53	74	38	30	62	18	43	62	4	5	60	60	62	30	44	70	21	26	48	38	47	58	34	10	45	26	53	32	34	20	9	35	58	24	59	62	7	51	49	49	49	33	59	34	36	62	38	35	62	11	36	5	43	43	70	11	19	34	47	37	52	64	15	
54	36	0	34	29	31	24	32	29	39	13	35	34	48	21	29	33	36	36	34	29	29	8	34	24	40	25	6	36	31	2	29	21	29	21	16	41	33	34	30	35	37	26	30	39	17	16	26	13	39	24	38	17	29	35	8	31	25	31	31	43	21	34	31	38	38	34	42	29	28	20	
88	68	34	0	63	37	37	66	51	8	44	52	48	82	48	34	65	69	53	50	35	63	26	17	49	60	49	37	64	48	36	63	47	49	14	37	56	57	68	62	55	58	35	6	72	17	19	25	26	72	11	53	48	37	46	32	7	57	43	64	52	48	18	59	72	71	37	55	24	24	53	
25	10	29	63	0	44	47	7	43	68	28	34	52	19	33	53	6	7	50	50	53	20	37	62	22	33	38	29	37	48	27	1	35	29	49	29	39	25	5	25	47	29	50	58	10	46	44	47	41	24	53	38	26	53	41	30	58	6	38	5	47	33	63	16	13	25	48	42	50	56	9	
67	43	31	37	44	0	53	51	61	45	45	17	64	61	53	55	43	47	67	65	56	56	31	49	22	25	56	38	67	62	32	45	53	17	26	16	20	25	48	58	66	24	54	31	50	27	25	12	38	64	35	17	47	57	9	23	30	38	8	42	15	53	50	32	57	64	4	18	13	50	36	
68	56	24	37	47	53	0	46	14	37	18	59	11	64	17	7	52	54	16	13	6	35	22	25	48	64	14	19	29	11	24	47	14	53	31	40	65	57	50	32	18	61	3	37	57	28	30	44	14	43	26	63	21	6	58	31	38	45	54	51	66	17	24	54	50	42	55	66	46	14	41	
23	16	32	66	7	51	46	0	40	71	27	41	49	17	30	53	12	11	47	47	52	14	40	64	29	40	35	31	31	45	29	6	32	36	53	35	47	32	6	19	44	37	49	62	13	49	48	52	43	17	56	46	24	52	48	35	62	13	45	12	54	30	64	23	6	18	55	49	56	57	15	
61	53	29	51	43	61	14	40	0	51	17	63	9	57	10	20	49	50	7	7	19	26	31	39	51	67	5	23	16	5	29	43	8	57	43	45	70	59	46	22	5	64	17	50	53	39	40	54	25	33	40	67	17	17	65	38	51	43	60	48	72	10	38	54	42	31	64	71	56	29	39	
94	74	39	8	68	45	37	71	51	0	47	60	47	88	50	33	71	75	53	50	34	66	31	13	56	68	50	41	66	48	41	69	49	56	21	44	64	64	73	65	55	66	35	14	78	23	25	33	29	76	14	61	51	36	54	38	15	63	51	70	60	50	14	66	77	75	45	63	32	23	59	
50	38	13	44	28	45	18	27	17	47	0	46	24	45	7	25	34	35	24	23	25	19	19	38	33	50	12	8	22	20	12	28	8	40	33	29	52	42	32	18	23	46	22	41	39	29	29	40	17	28	33	50	4	24	48	22	42	27	43	33	55	7	38	37	32	27	48	53	43	29	23	
53	30	35	52	34	17	59	41	63	60	46	0	69	48	54	63	31	35	70	69	64	51	39	62	13	8	58	41	65	66	35	35	55	6	40	19	6	10	37	54	69	7	61	46	37	40	37	28	46	57	49	4	47	64	9	28	46	28	9	30	13	54	63	19	47	58	20	8	30	60	28	
70	62	34	48	52	64	11	49	9	47	24	69	0	66	19	14	58	59	6	3	13	36	33	34	57	73	14	28	25	4	34	52	17	63	43	50	75	66	55	32	9	70	12	48	62	39	41	56	26	42	37	73	26	11	69	42	49	51	65	57	77	19	33	61	52	41	67	76	58	24	47	
5	18	48	82	19	61	64	17	57	88	45	48	66	0	48	71	18	14	63	64	70	30	57	82	38	44	52	48	46	62	46	19	50	44	68	48	52	38	14	35	60	42	67	78	11	65	63	66	60	27	73	52	42	70	56	50	78	25	54	19	61	48	82	29	14	29	65	55	69	74	29	
52	43	21	48	33	53	17	30	10	50	7	54	19	48	0	24	39	40	17	17	23	18	25	40	41	57	5	15	16	15	20	33	2	47	39	37	60	49	36	15	15	53	20	47	43	35	35	47	22	26	37	58	7	22	55	30	48	32	51	38	63	0	39	43	34	25	56	61	50	30	29	
76	62	29	34	53	55	7	53	20	33	25	63	14	71	24	0	59	61	20	17	1	43	25	20	53	69	21	25	36	15	30	54	22	57	31	44	69	62	57	39	22	66	3	35	64	29	31	46	17	50	25	67	29	3	62	35	37	51	58	58	69	24	19	60	57	49	58	70	47	10	47	
24	4	33	65	6	43	52	12	49	71	34	31	58	18	39	59	0	4	56	56	59	26	41	67	20	28	44	34	43	54	31	6	41	27	51	30	35	21	6	31	53	25	55	60	7	48	46	47	46	29	57	35	32	58	39	33	60	8	36	1	44	39	67	12	16	31	47	38	51	61	12	
20	5	36	69	7	47	54	11	50	75	35	35	59	14	40	61	4	0	57	57	60	25	44	69	24	32	45	37	42	55	34	7	42	31	55	34	39	25	4	30	54	29	57	64	3	52	50	51	48	27	60	39	33	60	43	36	64	11	40	5	48	40	70	16	13	29	51	42	55	63	15	
67	60	36	53	50	67	16	47	7	53	24	70	6	63	17	20	56	57	0	3	19	33	36	40	58	74	12	29	20	5	35	50	16	64	47	52	77	66	53	28	3	71	18	53	60	44	45	59	30	38	43	74	25	17	71	44	55	50	67	55	79	17	39	61	49	36	70	78	61	30	47	
68	60	34	50	50	65	13	47	7	50	23	69	3	64	17	17	56	57	3	0	16	33	34	37	56	73	12	28	22	2	33	50	15	62	45	50	75	65	53	29	5	69	15	50	60	41	43	57	27	39	40	72	24	14	69	42	52	49	65	55	77	17	36	60	50	38	68	76	59	27	46	
