4  150
20	11	63	20	99	90	50	74	25	43	9	14	59	81	73	75	32	47	67	91	64	66	96	47	63	70	51	59	58	9	31	34	64	57	88	43	48	48	86	52	75	28	99	47	11	74	24	7	71	60	40	35	65	20	88	33	62	88	5	16	98	69	85	37	56	18	96	48	61	74	33	52	85	48	42	56	31	83	70	15	89	5	1	52	21	83	27	45	73	97	6	79	72	58	64	41	13	68	85	63	86	53	63	89	38	77	36	74	43	57	93	84	62	85	72	8	62	93	31	61	87	48	21	73	39	24	42	45	68	34	96	90	35	72	35	5	34	45	18	12	39	47	63	24	79	53	13	46	82	88	
3	88	11	47	59	96	22	20	88	75	67	99	10	13	86	23	1	69	86	34	68	59	76	7	42	76	46	18	24	87	43	11	43	59	67	54	69	28	12	3	57	85	76	98	49	91	82	99	5	81	24	80	3	83	77	96	82	7	83	40	49	31	70	9	37	37	93	79	39	24	64	31	98	56	71	17	74	64	32	99	77	67	94	70	85	30	29	73	27	14	30	35	69	56	57	30	63	13	41	88	100	20	99	67	49	98	50	97	89	48	12	23	43	81	57	46	12	22	86	3	10	21	36	68	8	16	59	26	90	5	82	99	24	29	2	76	38	51	21	33	36	37	62	74	15	7	90	3	28	63	
68	52	54	79	72	62	29	47	1	52	78	61	99	83	20	41	27	27	86	79	11	71	100	6	88	59	100	55	84	89	12	32	59	91	76	70	20	88	36	60	72	67	76	54	92	64	42	25	91	91	2	78	61	12	5	5	61	88	91	63	49	4	88	87	11	92	81	1	81	75	74	46	26	33	26	88	78	20	81	29	78	43	87	70	29	8	17	63	19	75	75	100	8	2	18	65	39	33	64	10	68	1	30	72	83	13	58	95	89	82	71	78	36	60	33	6	88	66	42	88	65	34	29	60	100	92	5	80	25	91	12	61	14	100	29	85	29	76	95	33	70	32	86	75	81	24	22	64	25	46	
25	64	68	86	20	67	80	32	95	24	17	51	3	48	64	57	37	10	16	91	48	91	85	9	41	2	92	19	27	53	46	60	55	57	61	53	6	72	19	37	72	68	28	97	5	90	80	13	64	49	59	35	21	82	12	2	89	19	16	33	10	5	70	73	58	6	45	61	34	55	2	72	60	61	36	19	77	38	39	58	55	83	43	82	9	52	46	54	28	64	64	54	25	86	32	6	4	33	85	37	45	24	32	58	27	29	87	8	67	68	35	40	1	71	16	14	94	72	95	61	94	51	13	78	19	86	84	29	1	35	11	14	68	14	26	68	79	78	89	59	16	87	78	55	31	50	90	14	53	42	
6343	5472	4672	5714	488	7460	1800	1864	6837	5132	7417	6645	1654	2004	1713	6701	1216	1989	4715	6824	1411	5257	3969	1979	6709	4225	1030	2667	3436	5050	3780	6751	4255	6887	3921	859	3889	1525	5057	3726	2795	172	6615	3594	5874	993	1578	3213	3913	1016	5023	2207	1312	3281	72	3684	932	3635	4531	1528	2164	4893	3248	5423	5018	5522	1628	473	1814	3123	4936	2756	1442	4565	7457	3367	708	1087	4782	7013	7346	4544	1504	2391	6850	6238	5255	3370	63	6667	1717	5668	3696	7459	5851	5473	6555	2028	5157	6675	4672	5251	1962	6690	3784	2253	369	6743	580	5583	3292	6803	2566	4026	6763	1229	1072	7240	4792	2369	1967	6696	6881	3876	6271	4988	6935	374	499	1011	2548	5053	5405	1135	3413	3009	4539	3490	1159	5422	2450	3110	3282	831	4144	2324	6626	5846	1720	7081	
0	55	50	79	67	55	59	76	65	61	29	63	33	69	44	20	72	23	34	82	58	71	72	17	54	72	44	85	61	68	72	69	71	64	64	37	59	66	37	25	86	76	47	51	92	55	38	41	15	11	32	8	38	23	95	27	73	77	45	57	41	44	10	89	22	51	30	80	40	84	48	13	48	66	70	69	62	63	70	49	60	91	69	85	47	49	78	38	57	36	85	49	65	42	48	51	62	41	26	51	57	69	59	69	60	51	54	55	78	60	67	68	76	31	65	40	36	87	81	61	21	55	70	60	63	57	46	77	59	20	71	44	74	57	40	35	67	39	60	43	30	70	87	52	64	69	39	48	71	43	66	
55	0	21	41	65	63	10	38	29	60	48	54	24	16	41	35	21	44	22	34	65	24	43	46	13	56	12	51	6	34	19	62	18	9	10	17	5	59	21	32	39	44	22	5	47	6	38	13	49	48	52	46	26	49	53	33	18	31	18	58	13	52	47	52	51	9	27	44	15	51	13	42	6	42	57	36	9	47	69	5	8	45	63	42	17	53	25	21	65	18	40	47	43	13	15	41	38	56	33	16	14	18	10	18	6	4	2	17	32	5	23	57	54	23	45	45	55	50	43	7	35	7	57	35	65	6	22	37	31	36	64	58	22	64	27	30	37	45	50	33	34	47	48	4	59	15	19	57	26	43	67	
50	21	0	29	43	43	16	26	14	38	33	33	32	35	22	31	24	32	29	32	44	22	26	36	8	36	15	37	23	19	26	41	25	26	29	22	20	38	32	25	35	28	3	16	41	27	21	21	39	41	37	42	12	36	45	23	34	26	33	37	19	33	41	39	38	28	20	30	24	36	30	41	20	23	37	20	30	26	48	19	29	40	42	34	5	33	31	13	44	23	34	27	23	16	6	20	18	38	24	34	10	38	31	23	26	18	19	6	27	23	44	36	35	26	25	26	38	38	31	21	38	14	37	15	43	17	5	27	12	31	43	39	27	43	11	16	20	27	29	14	21	28	37	23	38	32	13	37	20	24	45	
79	41	29	0	44	53	31	3	14	43	56	35	60	46	40	60	23	58	57	15	53	18	12	63	30	29	42	10	38	10	28	40	27	38	42	49	36	38	59	54	14	9	32	39	16	47	43	48	66	68	58	71	40	61	16	51	40	13	58	44	46	49	69	11	63	50	49	3	50	10	54	70	44	19	32	10	45	26	48	42	46	15	41	9	33	46	27	43	53	51	12	40	20	43	33	33	20	55	53	57	27	50	49	26	43	41	39	26	12	38	60	33	22	55	23	45	57	9	2	35	67	34	32	20	48	35	33	4	20	59	40	55	25	52	38	43	13	46	33	37	48	19	8	45	40	42	42	51	15	42	48	
67	65	43	44	0	15	58	44	41	6	38	10	69	78	27	56	60	45	66	59	12	56	32	51	51	16	57	42	67	39	64	5	63	69	72	61	63	6	70	52	59	35	43	60	60	71	33	61	52	56	35	63	42	44	56	48	75	55	75	10	60	23	58	46	45	71	51	42	64	40	73	66	63	26	12	37	74	20	4	62	73	59	4	53	47	18	67	50	13	61	57	20	26	57	49	23	29	27	50	77	52	82	75	61	70	62	63	48	55	66	88	11	24	61	22	28	32	46	45	64	68	58	12	31	5	60	43	47	35	55	5	24	64	12	41	42	34	29	14	34	42	25	48	67	5	75	51	19	52	26	4	
55	63	43	53	15	0	59	52	45	11	26	18	62	78	22	47	64	33	60	66	3	60	41	39	51	28	53	52	67	45	67	19	66	69	72	56	63	18	64	43	67	44	41	58	69	69	27	57	40	44	23	51	38	32	66	39	77	61	70	9	55	12	46	57	33	68	44	51	59	50	69	55	60	34	24	44	73	27	16	60	72	68	18	62	46	10	71	45	2	56	65	16	33	53	48	23	34	14	41	73	53	81	74	64	69	60	61	48	61	66	86	22	35	54	30	20	19	56	54	64	58	57	24	35	9	60	41	55	38	45	20	11	67	2	36	36	41	20	20	30	34	34	58	65	15	76	46	7	57	20	12	
59	10	16	31	58	59	0	28	20	54	48	48	32	19	38	39	12	45	29	25	60	14	34	48	8	48	15	41	8	25	12	55	11	10	14	23	5	53	30	35	29	35	18	10	37	16	36	20	51	51	52	51	26	50	43	34	18	21	28	52	19	49	51	42	52	19	29	34	22	41	23	48	14	34	50	27	16	39	63	12	16	36	56	32	15	49	18	22	60	24	30	43	35	17	13	36	30	54	35	26	6	23	18	10	13	11	8	10	22	8	31	50	45	29	37	42	53	40	33	5	42	5	50	27	59	4	19	27	24	40	57	55	14	59	26	30	28	43	43	30	35	38	38	14	53	16	20	53	16	40	61	
76	38	26	3	44	52	28	0	11	42	54	34	57	44	38	57	21	55	54	15	52	16	11	60	26	29	38	13	35	8	25	39	25	36	40	46	33	38	56	51	15	10	29	36	18	44	41	44	63	65	56	68	37	59	19	48	38	12	55	43	43	47	66	14	61	47	46	6	47	13	51	67	41	18	32	8	42	25	48	39	43	16	40	10	30	44	25	39	52	48	13	39	19	40	30	31	18	54	50	54	24	48	46	23	40	38	36	23	11	35	57	33	23	51	22	43	55	12	5	32	64	31	32	18	47	32	30	3	18	56	40	53	23	51	36	41	11	44	32	34	46	18	11	42	39	39	38	49	12	39	48	
65	29	14	14	41	45	20	11	0	37	43	30	46	39	28	45	19	44	43	21	46	15	13	49	17	29	28	22	29	5	23	37	22	30	34	36	26	34	45	39	23	15	18	27	28	36	30	34	52	54	46	56	26	48	30	37	35	16	46	37	32	39	55	25	50	38	35	16	37	22	42	56	32	14	31	7	36	21	45	30	36	26	38	20	19	37	26	28	46	37	21	31	15	29	19	23	12	45	38	45	15	43	39	20	33	29	27	13	16	28	51	31	25	40	18	33	46	23	16	25	52	22	31	10	43	24	19	12	8	45	38	45	22	45	24	29	8	35	26	23	34	18	22	33	35	35	27	42	11	30	44	
