4  100
19	51	74	12	38	91	38	44	46	50	42	4	92	94	93	6	93	29	48	6	51	22	60	42	21	39	74	88	70	43	45	97	75	71	30	46	77	17	38	86	64	53	89	98	98	18	53	62	39	94	38	38	100	13	84	56	87	1	38	47	40	10	70	67	46	51	97	78	33	61	78	28	20	31	57	92	25	30	95	24	13	38	94	65	83	31	33	80	76	41	28	51	2	15	43	7	67	8	47	13	
11	32	53	10	17	93	44	13	9	46	3	65	15	85	64	65	96	19	2	48	8	25	69	51	31	55	100	36	3	75	6	1	95	7	62	64	89	63	2	33	65	44	62	53	75	78	51	56	9	85	93	86	30	36	39	37	82	91	78	65	44	2	54	28	45	26	4	10	99	82	35	61	88	69	63	43	48	73	12	95	74	3	8	12	18	70	69	39	88	53	19	95	13	51	23	24	1	97	86	60	
35	5	3	49	48	33	99	81	18	41	54	83	19	13	52	30	76	43	45	29	58	32	67	20	57	4	97	57	80	91	14	16	16	4	15	88	94	12	64	7	98	70	39	57	50	20	36	41	36	83	4	20	82	90	68	22	52	55	16	36	78	48	99	71	87	65	37	12	56	48	58	47	29	65	83	99	52	96	70	31	57	35	36	63	25	49	74	74	4	15	70	14	68	71	55	10	24	91	84	93	
37	48	83	21	78	42	53	28	88	76	71	79	28	59	86	53	34	2	39	41	44	13	5	80	4	28	99	5	28	100	29	44	22	86	45	38	44	39	70	7	99	64	56	56	65	30	50	24	31	3	18	77	34	89	18	66	14	56	51	22	29	27	94	21	74	100	51	97	50	3	10	38	4	26	49	22	14	42	79	49	16	76	73	27	63	2	61	45	7	54	34	17	86	19	56	17	32	96	13	91	
2481	142	4957	3098	4980	4764	3595	1319	2271	58	3734	2230	3495	309	3256	1383	2406	1328	1804	1468	3409	4458	3674	1774	4287	2164	2230	3479	757	2128	2314	4931	1239	877	966	3166	3118	3639	2735	584	3048	1469	4751	3311	2475	2344	3081	278	1713	2508	103	3608	3167	4664	4998	719	2179	3960	2155	2697	942	3803	3361	4689	4171	2253	134	3284	2239	1121	1385	478	4464	3295	2483	564	4478	891	1586	3838	4710	3927	3381	3430	1732	3201	2325	4007	88	1225	4349	4324	909	4905	4862	1938	3228	4897	1809	1693	
0	85	51	39	55	61	62	75	18	23	60	32	72	47	43	89	47	54	61	33	56	70	91	52	27	51	71	66	78	68	3	52	62	51	18	78	68	30	78	45	78	69	54	83	63	77	34	16	20	64	31	61	28	26	55	28	52	81	68	60	66	85	13	76	55	63	64	30	67	53	58	44	62	52	85	34	73	77	54	56	53	70	31	53	53	33	24	41	57	32	70	80	47	55	81	12	77	76	55	37	72	
85	0	57	49	32	62	24	41	67	67	55	68	20	41	43	15	41	55	25	67	29	34	7	41	58	41	18	19	16	33	83	36	28	64	68	13	39	60	29	51	15	31	31	6	38	8	59	70	71	22	55	28	63	60	55	58	44	17	26	51	28	2	73	9	39	44	33	66	18	36	28	56	24	54	2	53	29	12	62	36	39	67	54	47	34	53	66	48	28	61	41	28	39	35	4	74	15	11	38	53	27	
51	57	0	44	43	11	35	26	41	50	72	20	57	45	41	51	24	67	34	19	38	65	59	16	36	18	39	42	41	63	48	24	29	7	36	44	67	23	35	10	59	27	37	51	62	50	18	46	52	37	40	50	24	32	67	37	13	43	57	10	29	55	44	50	55	67	59	21	46	23	44	59	42	65	58	43	31	45	5	21	52	21	32	10	44	36	49	19	36	52	22	36	26	49	55	47	42	46	53	19	62	
39	49	44	0	17	55	30	54	20	18	28	37	33	8	6	56	22	23	28	38	21	31	55	31	14	30	38	30	46	29	37	26	34	48	25	45	31	26	52	33	39	44	18	48	25	41	30	22	22	30	8	22	29	19	24	13	34	50	29	47	39	49	26	39	17	27	25	34	30	28	20	15	25	21	48	4	47	42	49	32	14	64	14	38	14	9	16	25	23	12	50	53	20	15	44	26	45	41	16	25	33	
55	32	43	17	0	53	16	45	36	35	31	45	18	8	11	40	19	28	15	45	7	21	38	27	27	26	24	13	31	19	52	19	22	50	38	29	23	35	39	34	22	33	7	31	18	25	36	39	39	16	23	7	38	31	29	27	31	35	15	43	27	32	42	22	12	24	15	43	13	21	3	26	9	27	31	21	35	26	49	25	10	62	25	35	2	22	33	26	9	29	42	40	17	6	27	43	30	25	11	30	20	
61	62	11	55	53	0	43	24	52	61	82	29	65	55	51	54	34	78	42	28	47	74	63	25	47	27	44	50	46	72	58	33	35	10	46	49	77	33	36	21	66	31	46	56	72	55	28	57	63	44	51	59	34	43	78	48	22	47	66	11	34	60	54	56	65	77	69	31	53	31	53	70	50	76	63	54	34	50	7	29	62	9	43	18	54	47	60	30	45	63	22	37	36	59	60	57	47	51	63	30	71	
62	24	35	30	16	43	0	30	44	46	47	43	22	24	23	26	17	45	1	43	9	33	28	19	35	18	8	7	16	31	60	12	7	42	44	15	37	36	23	28	23	17	11	20	32	16	35	48	51	2	34	18	39	36	45	35	22	20	24	32	11	23	50	15	28	38	28	42	10	13	13	42	8	43	24	33	18	14	41	14	26	50	31	25	18	31	45	24	7	42	27	24	15	22	20	52	15	13	27	29	28	
75	41	26	54	45	24	30	0	61	67	77	45	50	51	49	31	33	74	30	44	38	63	40	24	53	25	27	36	25	61	71	28	22	31	57	28	67	44	13	29	50	12	39	35	62	37	40	65	70	31	55	49	46	50	74	54	22	24	53	16	18	39	65	38	58	69	58	46	39	26	43	69	38	72	43	56	13	30	28	22	55	27	48	21	47	51	66	34	35	66	4	14	34	52	41	67	26	32	56	38	58	
18	67	41	20	36	52	44	61	0	9	45	26	54	29	25	71	29	39	43	26	38	52	72	37	9	36	53	47	60	50	16	35	45	43	7	60	51	18	62	33	59	53	35	65	45	59	23	5	10	46	13	42	18	10	40	9	38	64	49	49	50	67	5	57	37	47	46	23	49	37	39	28	43	36	66	16	57	58	45	40	35	62	13	40	34	14	10	26	38	17	56	64	30	36	63	7	60	58	37	23	54	
