2  70
53	77	58	60	74	69	32	74	63	78	74	61	27	30	15	32	59	22	98	25	89	83	36	45	29	39	92	30	38	56	11	68	29	6	82	25	51	49	57	3	80	68	4	89	28	53	24	17	26	67	14	2	79	90	88	66	50	84	63	25	76	60	2	38	61	97	28	2	65	2	
10	1	30	45	12	64	44	70	31	70	6	10	2	47	94	15	97	85	77	9	93	33	89	90	54	96	7	100	71	89	49	57	32	71	27	97	60	26	74	9	74	3	93	4	35	75	26	14	22	45	6	55	91	61	83	54	75	44	92	68	78	10	49	94	4	95	47	15	100	47	
1140	1912	1066	186	1488	142	2580	809	2784	3240	2261	2379	3368	2196	1816	1536	2839	319	534	2100	205	1963	206	742	1071	1744	1663	1234	1191	3260	2543	889	1706	1421	696	1486	2682	2261	2471	2080	2667	532	2356	1860	2658	2770	2230	1485	758	2314	2176	3476	94	869	60	91	2465	371	857	1007	3383	1050	449	2989	2399	1932	79	2159	2956	1726	
0	81	82	46	86	70	74	46	37	21	45	44	64	61	95	59	66	15	44	46	39	37	74	11	31	29	88	55	38	70	60	27	30	2	40	53	68	68	71	37	53	35	82	74	40	49	48	69	48	72	31	46	67	36	26	54	55	52	28	56	64	67	14	60	53	66	9	84	36	57	40	
81	0	10	39	17	40	16	35	65	63	37	43	61	20	21	47	24	69	64	56	47	44	32	70	50	60	11	27	44	20	66	54	51	80	48	35	46	33	53	44	29	50	8	11	52	32	58	49	36	20	64	38	14	45	55	38	63	60	59	64	54	37	69	48	27	55	73	2	46	28	44	
82	10	0	37	8	49	9	37	61	65	36	40	53	24	14	55	32	71	59	51	50	44	23	70	51	58	6	26	44	14	59	56	53	80	52	31	38	41	44	44	33	48	1	19	57	33	52	41	34	28	61	42	15	46	56	44	57	54	62	58	46	29	69	56	29	47	74	10	46	25	42	
46	39	37	0	40	51	28	16	27	34	5	4	34	24	49	47	36	38	26	19	28	12	28	35	21	21	43	13	9	24	35	24	23	45	32	6	28	44	33	13	22	11	37	37	37	14	22	31	4	40	24	25	24	17	23	35	30	26	35	32	29	23	32	48	17	31	39	42	10	11	5	
86	17	8	40	0	57	12	43	63	71	40	42	51	31	9	63	40	76	59	51	57	49	20	75	57	60	9	31	48	16	57	61	58	85	59	34	35	49	41	49	40	51	9	27	64	39	52	38	38	37	63	49	21	52	61	52	55	53	68	56	44	27	72	64	35	45	79	17	50	29	46	
70	40	49	51	57	0	49	35	74	49	45	54	84	30	61	13	17	55	76	70	32	45	64	62	43	64	51	41	48	51	86	46	43	68	30	52	73	7	80	44	28	55	47	29	30	36	73	77	47	20	69	28	39	41	48	17	81	77	42	83	78	65	64	12	34	80	61	42	49	47	52	
74	16	9	28	12	49	0	31	52	59	28	31	45	21	21	53	31	64	50	41	45	37	16	62	44	49	15	19	36	5	50	49	46	72	48	22	30	42	37	37	29	40	10	22	53	27	43	33	26	30	52	37	11	39	49	42	48	45	56	49	38	20	60	54	24	39	66	17	38	17	34	
46	35	37	16	43	35	31	0	39	28	10	19	50	15	51	31	23	33	41	35	15	11	39	35	15	30	43	12	13	28	51	19	16	44	18	19	43	29	49	10	8	20	37	28	23	4	38	46	13	28	35	8	22	10	20	19	46	42	25	48	45	35	35	32	7	47	37	38	15	18	17	
37	65	61	27	63	74	52	39	0	39	31	23	27	51	72	68	62	38	7	12	45	29	45	29	33	12	68	40	26	47	23	33	34	37	49	30	35	69	35	30	47	19	62	64	52	39	13	35	31	66	6	46	51	33	31	57	18	15	44	19	29	37	24	69	43	30	35	68	25	37	23	
21	63	65	34	71	49	59	28	39	0	31	35	62	43	79	38	46	6	45	43	18	23	63	13	14	27	71	39	25	55	60	10	12	19	19	41	62	47	66	22	34	27	65	55	19	32	46	64	34	52	32	26	50	19	11	33	55	51	7	56	60	57	18	39	36	62	12	66	24	43	30	
45	37	36	5	40	45	28	10	31	31	0	9	39	20	49	41	31	36	31	25	23	8	31	34	17	23	42	9	7	24	41	21	19	44	27	10	33	39	39	9	17	13	36	33	32	8	28	36	3	35	28	19	22	13	21	29	36	32	31	37	34	27	32	43	12	37	38	39	10	11	8	
44	43	40	4	42	54	31	19	23	35	9	0	31	28	52	50	40	38	22	15	31	13	29	34	22	18	46	17	10	26	31	25	24	43	34	8	27	48	31	14	26	9	40	41	39	18	18	29	8	44	21	28	28	18	24	38	27	22	36	28	26	23	30	52	21	29	39	45	11	14	5	
