2  100
42	30	99	81	42	59	99	95	51	7	44	30	90	94	88	66	51	86	28	47	43	89	20	51	44	88	1	36	21	1	97	33	21	30	38	94	79	37	81	71	50	62	28	33	27	95	69	88	26	16	29	28	17	24	28	64	84	66	80	61	80	86	88	44	73	3	87	88	37	41	4	60	96	21	57	19	68	37	81	63	12	17	5	3	41	13	55	70	91	98	19	33	9	21	42	22	51	10	89	58	
65	55	47	54	36	73	97	12	63	89	37	76	70	27	73	54	95	40	75	76	72	97	6	16	43	29	18	19	27	64	30	73	76	62	77	74	30	55	57	15	29	27	39	45	79	35	86	39	27	94	49	17	44	28	69	52	81	35	63	14	87	32	34	82	49	53	53	70	57	59	83	7	50	27	81	12	34	86	41	97	46	64	33	56	43	12	75	60	90	67	18	15	33	33	68	11	28	19	25	19	
555	1652	3250	2464	3621	3446	2420	2481	2177	3734	3721	2185	1537	2162	3529	4229	1068	940	1703	1940	4939	2923	540	2879	4060	2040	1922	3353	1164	2744	1574	1318	4911	3652	1626	3867	610	1853	788	2863	1658	2558	3140	3646	1178	1462	4848	1146	2203	3693	4752	3198	355	2168	3091	328	3293	3994	4606	1618	494	2960	189	1266	2297	1628	2728	391	2340	858	2397	3161	2174	883	1203	2876	1637	1063	1948	866	4689	2829	2491	4498	3698	2971	4146	2624	1767	1544	936	3366	1452	1671	3095	3860	4596	767	2128	1607	
0	42	93	47	22	73	42	29	74	46	57	15	33	78	68	44	45	58	66	54	51	53	44	50	27	62	62	59	74	69	62	39	19	41	52	56	71	48	86	26	70	46	33	18	4	84	71	44	48	57	43	37	33	79	32	37	75	41	47	77	20	63	63	42	58	70	36	38	51	60	77	47	60	35	84	83	41	45	41	57	87	34	62	27	25	50	25	25	56	73	51	44	69	48	40	39	56	22	79	66	41	
42	0	58	15	24	30	5	13	32	7	16	27	29	39	62	4	21	15	25	47	10	22	2	16	15	53	44	18	38	52	41	24	28	26	53	14	30	43	53	31	35	35	21	30	41	48	42	15	23	32	27	12	36	55	37	18	44	42	10	42	34	22	21	41	15	32	20	35	51	19	41	5	18	10	46	43	13	50	20	54	51	30	20	27	19	47	38	17	53	41	9	4	52	32	26	5	47	32	52	25	5	
93	58	0	69	70	48	55	68	36	51	54	79	61	21	57	55	48	49	36	53	59	40	57	44	71	51	39	56	20	39	36	54	74	53	64	52	53	57	7	68	23	51	60	75	90	11	23	71	45	37	51	57	65	25	67	55	18	63	64	16	75	55	45	61	49	66	56	60	62	41	17	53	45	59	15	21	53	67	51	58	7	62	53	66	68	58	74	71	58	20	49	55	38	47	53	64	50	73	20	57	63	
47	15	69	0	34	30	21	21	37	21	16	33	43	49	78	19	37	20	33	62	10	36	15	30	22	69	60	16	50	68	56	39	37	42	68	17	27	59	65	44	48	51	36	39	47	58	56	3	39	48	43	27	50	69	50	33	58	57	6	53	45	19	25	56	20	23	35	50	66	28	53	18	24	24	55	51	29	64	35	69	62	44	19	40	29	62	50	24	68	55	21	19	67	48	41	12	63	43	66	21	11	
22	24	70	34	0	54	21	13	53	25	40	9	14	56	52	24	22	39	45	37	34	31	26	28	12	45	41	42	51	49	41	17	4	19	39	38	54	31	64	10	47	27	11	6	20	62	49	32	25	35	22	15	18	58	18	14	53	26	32	55	10	46	43	27	39	55	14	21	37	39	54	27	40	14	62	61	18	33	19	42	65	15	44	8	5	34	15	10	41	50	31	24	49	27	18	22	39	9	57	49	24	
73	30	48	30	54	0	33	43	12	29	15	57	55	28	79	30	42	15	16	66	22	34	28	31	45	70	57	14	34	63	53	48	58	50	75	16	5	65	47	60	34	56	49	60	72	37	45	33	42	45	49	40	63	58	63	44	44	67	26	35	64	10	11	65	15	18	46	60	73	18	36	27	14	40	33	27	38	74	43	73	41	56	11	56	49	68	67	47	72	41	23	30	62	51	49	33	65	62	53	10	31	
42	5	55	21	21	33	0	13	32	4	19	26	24	37	57	3	15	18	24	41	15	17	6	11	16	48	38	22	35	46	35	18	25	21	48	17	33	38	49	27	31	29	17	27	40	45	37	21	18	27	22	7	31	50	32	13	40	37	16	38	31	25	22	36	18	37	15	30	46	18	38	6	19	7	44	41	7	44	14	48	48	25	23	23	16	41	34	17	47	37	10	3	46	26	20	10	41	29	47	29	10	
29	13	68	21	13	43	13	0	45	17	28	14	23	50	62	15	24	28	37	45	22	29	15	24	2	53	47	30	48	55	45	22	16	25	49	26	42	41	62	23	44	34	17	18	28	58	49	18	27	37	27	12	30	60	30	17	52	38	19	52	24	34	34	37	28	42	18	31	48	31	51	17	31	9	57	55	16	44	21	51	62	25	32	19	8	44	29	4	50	49	22	15	55	33	24	10	47	22	58	37	12	
74	32	36	37	53	12	32	45	0	28	21	59	52	15	70	30	37	17	9	58	27	28	30	27	48	61	48	21	22	53	43	44	57	45	68	20	17	58	34	57	23	50	46	59	73	25	33	40	36	36	44	38	59	47	60	41	32	61	32	23	62	19	12	59	17	30	43	55	66	14	24	27	14	39	21	15	35	68	39	65	29	53	18	53	49	61	64	49	65	30	22	30	52	45	45	37	57	60	41	21	35	
