4  100
19	87	1	45	80	31	90	89	94	44	45	3	54	42	55	42	84	48	20	47	77	86	30	35	98	70	49	37	18	32	99	74	63	78	59	66	46	8	68	48	77	94	42	8	10	61	8	20	23	50	65	64	89	20	50	38	42	62	54	29	90	80	42	56	72	20	30	66	25	93	74	66	49	83	18	1	38	73	64	44	67	93	7	19	1	14	100	9	10	97	83	83	71	19	55	91	31	84	18	57	
6	44	59	19	9	34	24	49	53	52	30	11	59	79	70	62	85	80	74	87	10	77	58	56	11	24	44	88	38	98	67	28	46	22	63	8	73	25	54	1	41	70	9	41	55	60	21	23	78	31	59	40	65	55	44	86	26	70	4	84	10	42	64	49	62	93	18	66	73	85	40	81	49	7	91	87	28	43	64	9	83	82	32	62	15	38	43	86	100	36	23	43	76	48	35	66	42	23	45	52	
56	100	56	93	93	43	60	26	67	88	47	6	69	53	60	77	15	88	99	49	78	6	78	58	83	3	46	3	36	84	57	53	84	6	17	19	52	61	86	66	76	6	57	77	70	66	100	36	35	16	97	46	74	64	36	50	92	45	4	62	62	50	56	84	36	93	78	18	74	51	35	42	75	64	21	64	85	47	2	19	62	91	64	26	67	1	57	69	82	68	59	26	2	97	38	90	6	4	35	28	
68	1	59	17	99	81	8	87	81	25	3	34	97	30	64	14	1	7	89	92	46	16	99	51	5	6	86	42	4	34	24	65	13	5	3	82	98	29	26	44	88	30	35	16	57	8	4	17	87	78	73	23	92	88	53	77	84	60	75	39	54	35	21	23	52	61	3	57	41	32	26	11	3	98	17	31	76	50	32	17	99	11	39	97	45	35	90	17	19	46	71	11	98	7	45	74	92	67	83	89	
439	3447	4857	2075	4376	3386	2981	3402	148	1771	1766	3770	3936	459	391	3764	2275	3178	1125	3255	2759	2660	1510	702	4571	354	2689	3446	394	1307	3087	2745	4905	3576	3575	3425	3558	3961	3264	2492	5000	4759	2141	1632	1710	3739	4532	2392	2402	1533	4976	4626	182	3698	4933	1535	407	2136	2313	1806	1938	2237	2252	2862	1267	1222	1008	168	2335	3863	1318	1199	2499	841	1193	262	1830	884	4574	1609	1238	2340	783	2480	1974	267	809	3704	1680	3825	3080	4057	4507	1609	1535	1438	868	3200	2708	1642	
0	51	49	61	51	56	25	85	65	33	68	6	82	77	63	56	56	24	69	46	60	50	43	57	65	53	70	12	21	49	61	25	31	66	27	68	79	62	48	81	42	3	75	9	59	43	59	52	26	51	66	66	64	40	42	41	17	50	45	70	67	68	39	29	42	58	79	29	62	58	87	7	48	72	69	68	40	49	79	25	51	54	80	76	13	56	90	66	30	29	41	53	69	61	69	47	74	32	57	61	66	
51	0	62	63	18	45	26	55	18	42	59	50	59	59	30	72	31	51	61	61	10	1	49	11	16	51	19	47	32	57	18	34	40	37	38	65	51	76	37	51	17	51	49	46	47	8	55	53	25	64	15	15	61	30	23	49	34	65	6	57	57	23	48	31	48	49	52	43	75	51	56	47	18	68	72	34	13	39	37	46	26	58	64	43	42	6	64	54	38	51	31	48	20	71	35	63	61	31	58	58	17	
49	62	0	14	47	26	47	56	63	22	28	43	48	39	49	9	40	25	27	3	66	62	13	60	65	17	76	37	42	7	57	34	24	46	29	22	51	14	28	53	45	46	47	41	27	55	20	14	52	2	77	73	20	32	39	13	47	3	57	32	27	62	15	34	14	24	49	23	13	22	59	43	45	26	21	50	50	26	65	25	40	11	41	54	39	69	55	30	27	20	31	20	70	12	51	3	34	32	13	19	68	
61	63	14	0	46	19	54	44	59	30	15	55	35	26	43	17	35	37	13	17	65	63	19	58	62	12	74	48	50	11	54	42	32	38	37	7	40	17	26	42	46	58	36	52	18	58	10	10	58	13	76	71	6	34	40	20	56	16	59	19	15	58	22	40	20	15	38	32	15	13	47	54	45	12	9	43	52	24	57	35	38	7	26	44	49	69	42	18	35	32	32	15	66	10	44	18	20	37	5	7	65	
51	18	47	46	0	26	27	39	16	30	40	48	41	41	13	56	13	43	43	47	19	18	34	12	18	33	28	43	30	41	11	27	29	19	29	47	34	60	19	35	8	50	31	43	29	16	36	36	29	48	30	25	43	16	10	34	35	50	16	39	38	18	34	23	34	31	35	33	58	33	41	45	3	49	54	18	13	21	27	37	8	41	46	28	39	24	47	35	28	41	17	31	23	54	20	49	42	22	41	40	20	
56	45	26	19	26	0	41	32	39	23	15	50	26	21	23	33	15	36	17	27	45	44	17	39	42	9	54	44	39	19	34	31	24	20	28	20	26	35	9	28	28	53	22	46	3	40	10	12	45	26	57	51	16	19	23	18	45	29	41	15	13	38	19	28	17	4	25	26	34	6	34	48	26	23	27	25	35	7	39	31	18	16	25	28	42	51	34	11	26	31	17	6	46	29	25	29	19	25	15	13	45	
25	26	47	54	27	41	0	65	39	25	56	24	64	61	41	56	36	29	58	45	35	25	36	32	39	43	45	22	7	44	36	13	23	45	18	59	60	62	32	61	19	25	56	20	44	18	49	44	4	49	41	41	55	22	21	35	8	50	20	57	54	43	33	14	35	45	60	25	61	46	67	21	24	63	63	46	15	34	55	24	30	47	66	55	16	31	72	52	20	31	24	42	44	58	47	47	61	17	49	52	41	
85	55	56	44	39	32	65	0	40	54	29	80	9	18	26	61	29	68	31	57	50	56	49	45	43	39	53	74	66	49	38	60	55	20	58	38	5	61	37	4	47	83	10	76	30	55	35	42	68	55	60	53	38	45	44	50	72	58	55	25	29	35	51	55	49	32	6	58	59	34	3	78	42	36	45	21	53	36	24	63	35	44	21	12	72	59	9	26	56	64	43	37	44	54	20	59	24	53	42	37	45	
65	18	63	59	16	39	39	40	0	46	50	62	45	47	17	71	24	59	53	62	10	19	50	7	3	48	15	58	44	56	5	43	45	24	45	58	36	74	34	36	23	64	35	58	41	23	49	51	40	64	20	13	55	32	26	50	48	66	21	48	49	5	49	39	49	43	37	49	73	46	40	59	19	60	66	19	24	36	18	53	22	55	52	28	53	19	49	45	44	57	33	45	7	68	20	64	51	38	54	53	5	
