2  30
41	27	37	22	17	63	48	13	29	96	71	22	71	65	60	97	4	25	4	83	23	49	63	10	59	31	30	20	52	93	
65	92	55	77	100	28	15	15	70	73	97	65	80	30	92	13	51	30	67	21	57	40	9	16	98	50	22	11	20	33	
248	783	425	231	827	936	1415	568	304	293	643	1275	226	1302	688	393	1462	1162	1115	354	1324	626	540	504	961	881	1097	1296	924	1064	
0	42	76	68	52	52	58	18	72	56	5	71	22	43	63	78	50	50	31	88	50	46	28	60	65	74	64	66	80	52	51	
42	0	38	26	10	12	18	33	30	48	40	29	30	3	23	39	10	22	34	48	11	9	22	38	56	33	40	30	51	10	45	
76	38	0	21	30	25	36	60	21	47	72	18	56	40	38	3	38	54	53	14	27	31	49	30	49	10	26	10	21	27	48	
68	26	21	0	16	18	15	57	4	57	66	4	53	26	17	21	20	34	54	25	20	23	45	42	62	12	40	20	42	16	56	
52	10	30	16	0	7	12	41	20	49	50	19	38	10	17	31	9	25	40	38	7	9	30	37	56	23	37	23	45	3	47	
52	12	25	18	7	0	19	39	22	43	49	19	35	15	24	27	16	32	36	36	2	5	27	30	49	22	30	17	39	3	41	
58	18	36	15	12	19	0	51	18	62	57	19	48	16	5	36	8	18	51	40	20	21	40	48	68	27	48	31	54	15	59	
18	33	60	57	41	39	51	0	61	38	13	59	4	35	56	63	43	48	13	74	37	33	12	41	47	60	46	50	62	40	33	
72	30	21	4	20	22	18	61	0	60	70	3	57	30	19	20	24	37	58	22	24	27	49	44	65	11	42	22	43	21	60	
56	48	47	57	49	43	62	38	60	0	51	57	35	51	67	50	57	70	25	61	42	41	34	17	9	53	21	39	34	46	5	
5	40	72	66	50	49	57	13	70	51	0	68	17	41	61	75	49	50	26	85	47	43	24	55	60	71	59	62	75	49	46	
71	29	18	4	19	19	19	59	3	57	68	0	55	29	21	17	24	38	55	21	22	25	47	41	61	8	39	18	39	19	56	
22	30	56	53	38	35	48	4	57	35	17	55	0	32	53	59	40	46	10	69	33	29	8	37	44	56	42	46	57	36	30	
43	3	40	26	10	15	16	35	30	51	41	29	32	0	21	41	8	18	37	49	14	12	25	42	59	34	43	32	54	12	48	
63	23	38	17	17	24	5	56	19	67	61	21	53	21	0	38	13	19	57	41	25	26	45	53	73	29	53	35	58	20	65	
78	39	3	21	31	27	36	63	20	50	75	17	59	41	38	0	39	54	55	11	29	32	51	33	52	9	29	12	24	29	51	
50	10	38	20	9	16	8	43	24	57	49	24	40	8	13	39	0	16	44	45	16	16	32	45	64	31	46	32	54	12	54	
50	22	54	34	25	32	18	48	37	70	50	38	46	18	19	54	16	0	53	59	31	30	41	60	78	45	62	48	70	28	67	
31	34	53	54	40	36	51	13	58	25	26	55	10	37	57	55	44	53	0	67	34	31	12	30	34	54	34	43	51	38	20	
88	48	14	25	38	36	40	74	22	61	85	21	69	49	41	11	45	59	67	0	38	42	62	44	62	15	40	23	31	37	62	
50	11	27	20	7	2	20	37	24	42	47	22	33	14	25	29	16	31	34	38	0	3	25	29	48	24	30	18	40	4	39	
46	9	31	23	9	5	21	33	27	41	43	25	29	12	26	32	16	30	31	42	3	0	21	29	48	27	31	21	42	7	38	
28	22	49	45	30	27	40	12	49	34	24	47	8	25	45	51	32	41	12	62	25	21	0	32	43	48	37	39	52	28	29	
60	38	30	42	37	30	48	41	44	17	55	41	37	42	53	33	45	60	30	44	29	29	32	0	20	36	5	23	21	33	18	
65	56	49	62	56	49	68	47	65	9	60	61	44	59	73	52	64	78	34	62	48	48	43	20	0	56	23	43	33	53	14	
74	33	10	12	23	22	27	60	11	53	71	8	56	34	29	9	31	45	54	15	24	27	48	36	56	0	33	13	32	22	53	
64	40	26	40	37	30	48	46	42	21	59	39	42	43	53	29	46	62	34	40	30	31	37	5	23	33	0	20	16	34	23	
66	30	10	20	23	17	31	50	22	39	62	18	46	32	35	12	32	48	43	23	18	21	39	23	43	13	20	0	23	20	40	
80	51	21	42	45	39	54	62	43	34	75	39	57	54	58	24	54	70	51	31	40	42	52	21	33	32	16	23	0	42	38	
52	10	27	16	3	3	15	40	21	46	49	19	36	12	20	29	12	28	38	37	4	7	28	33	53	22	34	20	42	0	44	
51	45	48	56	47	41	59	33	60	5	46	56	30	48	65	51	54	67	20	62	39	38	29	18	14	53	23	40	38	44	0	

