4  50
18	21	78	19	83	9	84	23	94	26	2	86	73	29	54	22	90	7	11	30	52	86	11	16	38	84	91	51	45	31	36	82	63	10	88	80	49	6	93	49	99	32	40	84	7	31	73	89	10	2	
20	47	89	58	36	69	39	67	88	94	88	82	78	69	52	9	59	97	28	16	1	61	5	49	87	30	86	29	99	47	22	22	53	95	24	48	61	65	82	6	74	1	35	17	80	54	26	15	16	19	
100	27	73	84	63	56	29	82	61	2	24	45	6	51	86	69	3	49	29	1	5	13	39	29	50	70	58	6	3	96	89	84	72	40	29	85	98	99	60	90	8	42	93	72	21	35	100	53	97	71	
36	12	24	63	78	20	24	93	86	33	84	81	8	24	81	72	42	70	17	86	75	92	33	58	5	56	5	90	77	22	5	40	30	76	32	100	87	10	77	52	88	86	43	69	9	57	90	56	38	87	
87	2353	1766	548	1726	1884	307	1696	1793	2342	170	1048	1416	2390	422	294	100	844	1612	670	1397	780	1104	1353	901	530	778	2384	2266	1061	2371	580	387	1613	1248	2391	1950	844	444	475	417	2321	1835	1696	196	2385	1199	1834	2127	900	
0	9	58	25	57	89	75	65	45	48	35	26	66	63	50	76	27	33	30	34	74	57	60	27	68	82	37	32	24	73	52	30	60	63	84	54	34	63	96	44	65	73	70	75	64	78	58	63	59	70	22	
9	0	49	17	54	83	69	56	37	47	27	25	57	58	49	68	27	31	24	25	66	48	54	26	59	76	28	24	22	70	44	29	55	59	77	51	25	54	89	40	56	64	62	68	55	71	57	57	50	63	15	
58	49	0	33	64	63	55	8	16	65	34	58	11	56	71	35	61	55	42	24	38	10	44	58	10	60	27	33	54	73	26	58	52	59	54	63	24	5	63	54	7	21	34	46	12	52	75	48	12	42	41	
25	17	33	0	48	69	56	40	19	44	14	29	40	48	48	51	31	29	16	9	50	31	41	29	43	63	12	11	24	63	28	30	44	50	63	46	9	38	75	34	40	47	46	53	38	57	55	45	33	48	10	
57	54	64	48	0	43	30	72	49	11	35	32	63	15	14	50	32	24	32	54	45	55	24	30	70	35	41	38	33	16	38	27	15	12	44	3	49	65	54	14	67	60	44	39	58	37	13	22	55	36	41	
89	83	63	69	43	0	14	67	56	53	55	69	54	29	57	28	70	60	58	69	25	53	28	67	62	7	56	58	68	35	42	65	31	31	9	45	64	60	12	49	61	45	29	17	51	11	54	26	51	21	67	
75	69	55	56	30	14	0	60	46	40	42	55	48	15	44	26	56	45	45	57	21	44	14	53	57	7	44	45	53	26	31	51	17	18	14	32	52	53	24	34	55	41	23	12	44	7	43	12	43	13	54	
65	56	8	40	72	67	60	0	24	73	42	66	13	63	79	39	69	63	50	31	42	17	51	66	5	65	35	41	62	80	34	66	59	66	58	71	31	7	66	62	6	23	38	50	16	57	83	55	17	47	49	
45	37	16	19	49	56	46	24	0	50	17	43	21	43	55	34	45	38	26	14	34	11	33	42	25	52	11	17	38	60	15	42	39	46	49	48	11	19	59	38	21	27	30	39	18	45	60	37	13	35	27	
48	47	65	44	11	53	40	73	50	0	33	22	66	25	5	57	22	16	27	51	53	57	32	21	73	46	39	35	25	26	41	18	24	22	54	8	47	68	64	11	70	65	51	48	62	46	10	31	57	45	35	
35	27	34	14	35	55	42	42	17	33	0	25	37	34	38	41	27	21	8	18	39	27	27	24	42	49	6	3	21	49	17	24	30	36	50	33	14	37	62	22	39	41	35	41	34	44	44	31	29	36	13	
26	25	58	29	32	69	55	66	43	22	25	0	63	41	24	63	2	9	17	38	60	53	42	1	68	61	31	25	5	48	41	4	38	40	66	28	35	62	78	20	64	66	57	58	59	59	32	43	54	54	18	
66	57	11	40	63	54	48	13	21	66	37	63	0	52	71	26	65	57	45	32	29	10	40	62	8	52	32	38	58	70	25	62	49	56	45	62	31	6	53	55	7	10	25	38	4	44	75	44	8	35	48	
63	58	56	48	15	29	15	63	43	25	34	41	52	0	29	36	41	31	34	52	31	46	12	39	60	21	38	37	40	17	29	36	4	3	29	17	47	56	39	20	58	48	31	24	48	22	28	8	45	22	43	
50	49	71	48	14	57	44	79	55	5	38	24	71	29	0	62	23	19	31	56	58	62	37	23	78	50	44	40	27	28	46	20	29	26	58	12	52	73	69	16	75	70	57	53	67	51	8	36	63	50	38	
