2  70
53	13	85	93	16	9	85	19	11	71	76	60	89	78	76	67	50	41	70	66	15	47	7	38	7	70	67	79	86	45	65	46	16	14	12	46	20	40	87	66	93	10	56	99	40	96	80	74	10	22	40	28	68	96	55	48	5	45	78	7	25	29	74	27	87	66	61	91	57	34	
6	39	59	97	73	73	57	13	100	91	61	66	15	2	12	98	64	14	11	66	48	65	57	94	65	81	71	76	42	32	44	69	38	79	19	38	41	62	18	15	1	48	36	98	41	72	15	75	93	84	7	6	81	67	63	22	19	97	27	90	38	38	100	10	6	39	30	76	52	15	
281	2826	2674	3244	789	2962	1519	3132	1695	1393	1087	765	1111	2860	1998	3239	907	3014	1433	2766	2453	3349	538	1469	1667	601	2130	3169	301	3370	2699	1584	353	2714	1665	3019	1997	1237	831	2559	2969	3274	3196	140	2545	1659	1312	3121	1162	1738	2319	1660	2251	761	460	1547	438	1285	2886	728	647	878	2289	1070	492	2248	2187	259	1196	3338	
0	81	28	48	38	31	23	58	96	41	83	54	47	41	28	51	53	36	12	48	62	74	19	82	29	38	25	11	91	80	47	82	76	52	29	58	71	75	68	68	50	32	63	68	58	40	93	26	65	53	56	39	80	64	42	52	34	45	21	79	77	49	53	55	34	23	80	35	65	66	25	
81	0	57	46	43	50	58	43	25	63	4	53	53	64	57	31	29	66	68	36	38	22	69	15	51	46	56	69	20	38	35	33	5	34	53	55	16	30	53	20	57	51	40	13	50	47	25	61	17	29	41	47	2	49	38	46	52	41	60	36	37	46	37	26	54	65	7	52	53	66	65	
28	57	0	20	20	11	17	50	77	44	60	51	44	45	26	26	29	42	17	22	34	57	29	63	15	28	9	19	72	68	30	68	53	25	21	56	45	61	63	42	49	25	35	44	53	12	75	27	41	28	47	11	57	58	22	45	6	17	8	67	65	42	25	35	31	29	58	7	61	67	31	
48	46	20	0	27	22	34	55	69	58	50	60	54	58	41	19	22	57	37	14	14	54	47	56	28	37	26	39	64	68	33	67	42	12	35	65	31	60	69	27	60	37	15	33	60	9	68	43	30	19	52	10	47	64	25	52	14	9	27	67	65	49	9	32	43	46	49	13	68	76	48	
38	43	20	27	0	9	15	30	59	31	45	33	27	32	17	16	17	31	25	16	35	38	27	45	8	10	14	26	54	48	10	48	38	21	11	38	35	41	44	34	33	11	37	31	34	18	56	20	28	19	27	17	42	38	5	26	18	17	18	47	44	23	25	17	17	24	42	19	42	50	25	
31	50	11	22	9	0	12	39	67	36	52	41	34	36	19	19	21	34	19	17	33	46	25	53	6	17	6	20	62	57	19	57	45	22	12	46	39	50	52	37	39	15	35	37	42	13	65	21	33	22	36	12	49	47	12	34	10	15	10	56	54	31	24	25	22	23	49	11	50	57	25	
23	58	17	34	15	12	0	37	72	27	60	36	29	27	9	30	31	24	11	29	46	51	13	59	7	15	8	12	68	58	24	60	54	34	6	41	50	52	49	48	33	10	47	46	39	25	70	10	43	33	34	24	57	44	20	31	20	27	10	57	55	28	36	32	15	11	56	22	47	50	14	
58	43	50	55	30	39	37	0	44	22	43	10	12	23	29	38	36	28	48	42	59	24	39	35	35	22	42	48	42	22	21	26	42	46	30	12	47	20	14	48	14	26	61	40	6	48	41	31	38	40	3	47	41	8	30	5	48	45	46	22	19	8	50	26	23	35	38	49	13	23	33	
96	25	77	69	59	67	72	44	0	67	21	54	56	68	69	52	49	72	84	57	63	22	80	13	67	58	73	84	5	27	48	21	29	57	66	54	41	25	48	45	59	63	65	36	49	68	4	72	39	51	44	68	24	45	55	49	72	62	77	26	28	51	60	41	63	76	20	72	49	61	75	
41	63	44	58	31	36	27	22	67	0	63	14	10	1	17	46	45	5	35	47	66	46	22	57	30	21	35	34	64	44	30	49	60	53	23	18	61	42	27	61	10	20	68	55	19	48	63	17	53	48	23	48	61	25	34	18	46	49	38	45	42	17	56	39	14	19	58	47	25	25	16	
83	4	60	50	45	52	60	43	21	63	0	53	53	64	59	34	31	66	71	39	42	20	70	12	54	48	59	72	16	35	37	30	8	38	55	54	20	28	52	24	57	53	44	17	49	50	21	62	20	33	41	50	3	47	40	46	55	44	63	34	34	46	41	27	55	66	5	55	52	64	66	
54	53	51	60	33	41	36	10	54	14	53	0	7	15	27	44	43	20	46	47	65	34	35	45	35	23	42	45	52	30	27	34	51	52	30	5	55	29	13	56	5	26	67	49	5	51	50	28	47	46	12	51	51	10	35	8	51	50	46	30	27	10	56	34	21	31	48	52	11	16	28	
47	53	44	54	27	34	29	12	56	10	53	7	0	11	20	39	38	15	39	42	60	35	28	46	29	17	35	38	54	34	23	38	50	47	23	12	53	32	20	53	5	19	63	46	10	45	53	21	44	42	12	45	51	16	29	7	44	44	39	34	31	7	51	31	14	24	48	46	18	22	22	
41	64	45	58	32	36	27	23	68	1	64	15	11	0	18	46	46	5	35	48	67	47	22	57	30	21	35	34	65	45	31	49	61	53	24	18	62	43	28	62	10	21	69	56	20	49	64	18	54	49	24	48	62	26	35	18	47	49	38	45	43	18	57	40	14	19	59	48	26	25	16	
