2  30
41	29	74	2	22	28	20	40	77	52	72	22	68	13	57	38	59	56	87	68	18	7	25	45	26	29	35	69	61	7	
38	98	28	42	38	40	96	90	28	91	5	10	51	16	19	59	24	44	78	14	93	56	22	40	38	39	55	88	89	2	
99	807	1054	133	763	955	545	178	1391	576	320	1319	189	1176	929	471	1284	667	259	824	931	819	361	975	1403	1316	809	1258	926	393	
0	77	81	4	84	60	47	59	26	47	47	45	67	9	23	42	63	53	42	38	46	51	59	14	65	53	46	76	66	46	29	
77	0	16	74	26	28	54	18	59	30	50	44	35	72	55	50	54	23	54	39	35	33	18	64	15	42	32	24	35	50	55	
81	16	0	79	10	22	48	25	67	36	62	56	25	74	62	46	44	29	50	44	46	45	28	69	17	36	41	11	50	62	55	
4	74	79	0	82	58	47	55	22	43	43	41	65	9	19	41	63	50	42	35	42	48	56	10	62	52	43	74	62	42	28	
84	26	10	82	0	23	46	33	73	42	70	64	21	77	66	46	38	35	48	49	53	53	36	73	24	34	48	7	59	70	56	
60	28	22	58	23	0	26	19	51	22	52	46	11	53	44	24	26	17	27	28	35	37	23	50	13	14	30	15	49	52	33	
47	54	48	47	46	26	0	40	50	34	61	55	25	38	41	7	16	36	5	33	46	51	43	43	39	12	42	38	67	61	19	
59	18	25	55	33	19	40	0	42	12	37	31	30	53	37	35	45	5	39	20	20	20	4	45	9	29	15	27	30	37	38	
26	59	67	22	73	51	50	42	0	31	21	19	61	27	8	43	65	38	46	23	24	28	41	12	50	50	26	65	41	20	32	
47	30	36	43	42	22	34	12	31	0	30	24	33	42	25	28	44	7	32	8	13	16	13	33	19	27	8	35	32	30	28	
47	50	62	43	70	52	61	37	21	30	0	6	63	47	26	54	73	35	58	28	17	17	34	33	46	57	22	64	22	1	47	
45	44	56	41	64	46	55	31	19	24	6	0	57	45	23	48	67	29	52	22	11	11	28	31	40	51	16	58	21	6	42	
67	35	25	65	21	11	25	30	61	33	63	57	0	59	53	26	19	29	28	38	46	48	34	58	23	14	41	14	60	63	38	
9	72	74	9	77	53	38	53	27	42	47	45	59	0	22	33	54	48	33	34	43	49	55	14	59	45	43	69	65	46	21	
23	55	62	19	66	44	41	37	8	25	26	23	53	22	0	34	56	33	37	17	22	28	37	8	44	42	23	59	43	25	23	
42	50	46	41	46	24	7	35	43	28	54	48	26	33	34	0	22	30	4	26	40	44	38	37	35	12	35	38	60	53	13	
63	54	44	63	38	26	16	45	65	44	73	67	19	54	56	22	0	42	21	45	57	60	49	59	40	16	52	33	75	73	35	
53	23	29	50	35	17	36	5	38	7	35	29	29	48	33	30	42	0	34	15	18	19	8	41	12	26	13	29	32	35	32	
42	54	50	42	48	27	5	39	46	32	58	52	28	33	37	4	21	34	0	30	43	48	42	38	39	14	39	41	64	57	14	
38	39	44	35	49	28	33	20	23	8	28	22	38	34	17	26	45	15	30	0	13	18	21	25	27	29	10	42	35	27	22	
46	35	46	42	53	35	46	20	24	13	17	11	46	43	22	40	57	18	43	13	0	6	18	31	29	40	5	47	22	17	35	
51	33	45	48	53	37	51	20	28	16	17	11	48	49	28	44	60	19	48	18	6	0	17	37	29	44	9	47	16	17	41	
59	18	28	56	36	23	43	4	41	13	34	28	34	55	37	38	49	8	42	21	18	17	0	46	12	34	14	30	26	34	40	
14	64	69	10	73	50	43	45	12	33	33	31	58	14	8	37	59	41	38	25	31	37	46	0	52	46	32	66	51	32	24	
65	15	17	62	24	13	39	9	50	19	46	40	23	59	44	35	40	12	39	27	29	29	12	52	0	27	24	18	38	46	41	
53	42	36	52	34	14	12	29	50	27	57	51	14	45	42	12	16	26	14	29	40	44	34	46	27	0	35	26	59	56	24	
46	32	41	43	48	30	42	15	26	8	22	16	41	43	23	35	52	13	39	10	5	9	14	32	24	35	0	42	25	22	32	
76	24	11	74	7	15	38	27	65	35	64	58	14	69	59	38	33	29	41	42	47	47	30	66	18	26	42	0	55	64	48	
66	35	50	62	59	49	67	30	41	32	22	21	60	65	43	60	75	32	64	35	22	16	26	51	38	59	25	55	0	23	57	
46	50	62	42	70	52	61	37	20	30	1	6	63	46	25	53	73	35	57	27	17	17	34	32	46	56	22	64	23	0	46	
29	55	55	28	56	33	19	38	32	28	47	42	38	21	23	13	35	32	14	22	35	41	40	24	41	24	32	48	57	46	0	

