4  100
19	19	56	19	12	43	100	80	44	25	44	3	21	92	22	95	66	5	26	19	12	34	76	56	43	4	14	87	48	94	8	39	5	57	14	62	52	50	82	75	75	46	51	46	68	12	17	48	86	18	20	59	51	78	37	41	31	70	30	72	60	46	28	58	7	86	83	8	66	87	15	98	83	53	45	99	75	85	50	100	76	22	44	8	57	38	6	43	43	46	72	16	97	18	93	14	78	69	3	68	
47	2	78	37	30	86	28	82	4	50	25	62	30	60	89	23	87	68	40	19	29	6	40	35	35	10	35	38	51	34	15	43	15	59	3	19	56	52	3	7	46	65	100	84	19	44	47	50	24	42	46	69	18	91	43	36	78	34	39	100	37	74	62	25	19	40	75	15	78	25	79	77	17	99	86	58	92	49	14	26	81	46	87	32	16	5	88	17	57	19	42	13	23	49	92	97	34	38	33	34	
91	41	66	84	64	41	47	17	78	18	88	81	99	85	78	87	7	19	88	65	34	11	36	30	77	83	56	33	65	66	68	25	70	6	77	13	61	92	2	34	81	59	73	33	46	77	87	57	55	70	59	61	95	69	63	45	44	67	7	97	45	49	25	82	66	87	30	37	10	70	19	23	86	44	73	91	19	57	35	1	1	59	18	73	59	71	20	90	47	57	2	43	35	32	2	34	10	21	45	21	
42	10	24	38	55	13	97	55	42	75	97	23	63	56	88	62	68	6	59	41	86	75	100	17	25	70	49	54	9	8	45	21	15	61	91	73	28	71	55	17	70	97	99	64	39	93	93	78	95	83	82	14	41	8	66	55	30	39	70	56	49	13	56	83	16	89	52	65	23	86	63	56	83	4	23	9	4	69	61	63	42	24	45	63	69	9	64	83	97	28	23	93	96	69	7	43	60	72	89	90	
1838	4766	1906	2279	4497	4652	133	3976	573	2419	1169	2472	1867	3400	2945	4278	321	4788	3241	917	4869	2030	952	2897	4514	3686	1607	1472	4427	481	1942	3182	2191	66	82	2383	1489	3896	1178	2111	4609	3111	683	2958	1863	3460	4242	979	3255	2718	2021	3432	1770	4882	985	4342	2742	4481	3272	2974	3719	570	4455	2237	4818	3409	3804	791	3306	4305	1331	65	2892	342	3431	323	1369	4847	1996	2055	1933	1667	3283	1680	1926	1844	2102	2775	4333	2314	2344	2130	817	288	4181	1538	1340	1559	4509	4623	
0	88	81	69	0	84	31	22	89	31	42	89	69	89	59	30	35	45	31	45	63	44	25	12	54	51	61	63	52	59	76	80	43	41	49	33	21	70	85	28	30	77	81	44	57	67	56	81	58	64	59	66	64	73	21	16	37	50	41	28	69	38	92	80	56	71	57	40	20	49	44	42	81	37	85	68	34	35	68	49	42	70	24	1	52	40	26	23	55	84	37	34	19	58	83	72	73	81	81	50	18	
88	0	25	64	88	7	59	66	3	60	47	3	20	1	34	61	70	60	67	45	30	60	69	78	56	41	42	54	36	37	13	14	59	48	44	69	72	19	7	65	63	26	8	59	31	27	56	7	33	66	40	29	57	39	66	72	59	65	60	63	58	52	4	26	64	40	33	54	69	50	62	46	26	62	17	47	57	53	19	40	48	24	70	87	36	49	62	69	34	5	65	63	72	30	14	19	15	8	20	54	70	
81	25	0	41	81	28	57	62	23	50	39	22	19	26	21	50	54	67	53	46	39	66	68	73	65	30	22	31	38	22	29	11	42	39	49	54	70	17	30	64	52	4	26	65	32	40	67	20	23	43	50	42	34	15	59	68	62	46	65	62	35	42	28	1	43	17	39	41	60	34	68	42	1	48	8	24	47	46	26	32	49	13	68	80	37	49	56	59	27	21	69	65	62	25	36	33	24	19	4	36	64	
69	64	41	0	69	66	62	60	63	42	43	62	49	65	36	42	34	79	38	59	65	78	69	67	83	36	25	12	55	31	63	50	26	41	65	36	69	49	68	68	41	38	63	77	52	67	85	58	39	5	72	69	8	26	54	63	71	19	75	65	6	40	68	40	13	24	61	34	51	26	79	50	40	32	49	17	41	45	56	41	60	42	69	69	53	59	53	47	43	60	77	72	50	44	72	64	57	57	45	22	59	
0	88	81	69	0	84	31	22	89	31	42	89	69	89	59	30	35	45	31	45	63	44	25	12	54	51	61	63	52	59	76	80	43	41	49	33	21	70	85	28	30	77	81	44	57	67	56	81	58	64	59	66	64	73	21	16	37	50	41	28	69	38	92	80	56	71	57	40	20	49	44	42	81	37	85	68	34	35	68	49	42	70	24	1	52	40	26	23	55	84	37	34	19	58	83	72	73	81	81	50	18	
84	7	28	66	84	0	53	61	10	57	44	10	18	7	33	58	68	54	64	39	23	53	63	73	49	39	42	54	31	37	7	17	57	45	38	66	67	18	2	59	60	29	3	52	26	21	50	8	31	67	33	23	58	41	62	68	53	65	54	58	60	49	8	29	64	42	27	52	65	49	55	41	30	60	21	49	54	50	15	37	43	24	64	83	32	44	58	66	31	7	59	57	69	28	8	13	11	9	24	54	65	
31	59	57	62	31	53	0	9	60	21	20	60	41	59	37	21	36	19	30	14	31	18	10	20	26	30	44	51	22	39	45	54	36	21	17	33	13	43	55	7	23	54	50	17	28	35	28	52	34	58	27	34	54	55	14	15	10	46	15	4	59	21	62	57	50	54	26	27	19	36	19	15	58	32	59	53	21	16	39	26	10	44	11	30	22	9	11	23	29	55	15	10	24	32	52	41	43	52	56	39	14	
22	66	62	60	22	61	9	0	68	18	22	67	48	67	41	18	31	26	25	22	40	25	9	12	34	32	46	51	29	41	53	60	33	23	26	28	9	49	63	9	19	58	58	25	35	44	36	59	39	56	37	43	54	57	7	6	17	43	22	7	59	22	70	62	48	56	34	26	12	36	26	20	62	29	64	55	19	17	46	30	19	50	8	21	29	17	7	17	34	62	20	15	17	38	60	49	50	59	62	38	5	
89	3	23	63	89	10	60	68	0	61	48	1	20	3	34	62	70	63	67	46	32	62	71	80	59	41	41	53	38	37	16	13	59	49	46	69	74	19	10	67	63	25	11	61	32	30	59	8	33	65	42	32	56	37	67	74	61	65	62	65	57	53	5	24	63	39	35	55	70	50	64	47	24	63	15	46	58	54	21	41	50	23	71	89	38	51	63	70	35	5	68	65	73	31	17	22	17	8	18	54	71	
31	60	50	42	31	57	21	18	61	0	13	60	40	61	29	1	15	40	9	25	41	39	27	26	46	20	30	34	28	28	50	50	15	11	32	13	26	41	59	26	3	46	54	38	31	45	48	53	28	38	42	45	36	42	12	21	31	25	36	23	41	7	64	49	30	40	35	9	10	19	40	18	50	11	54	38	2	8	42	20	24	39	26	30	27	22	11	9	26	55	36	31	12	29	58	47	45	52	51	21	17	
42	47	39	43	42	44	20	22	48	13	0	47	27	48	18	13	26	36	21	16	29	34	30	34	40	10	24	32	16	19	37	38	19	2	23	24	31	29	46	27	15	35	41	34	18	33	42	40	16	40	32	33	35	35	20	28	28	30	32	24	40	6	51	39	33	34	23	10	21	16	36	7	40	19	43	33	10	6	29	7	17	28	30	41	15	15	16	21	13	43	34	30	25	17	45	34	32	40	39	21	24	
