2  50
42	10	36	45	55	59	62	19	91	76	56	27	1	31	95	43	5	81	89	52	72	8	75	16	30	44	76	79	59	46	68	20	58	67	86	95	22	93	31	82	14	70	92	84	89	10	46	74	49	94	
61	63	62	55	60	72	59	70	58	71	27	33	49	88	3	47	54	31	94	3	86	52	41	82	62	65	32	52	23	66	86	94	69	74	28	29	90	15	59	79	93	90	52	40	2	44	69	90	43	75	
1026	386	1930	2345	2370	1944	2488	2290	2113	502	1834	128	2185	2330	122	1000	1016	1239	822	1794	1963	1400	1391	1068	1024	1814	952	2058	176	1945	849	274	765	1027	2150	2340	1230	1520	473	1382	151	1492	1798	2194	1951	1114	834	1887	1725	678	
0	55	58	24	52	94	69	37	54	89	8	30	47	79	67	24	61	17	44	19	59	68	17	59	33	15	33	60	73	3	47	69	42	46	59	34	40	75	89	38	69	30	41	47	52	22	43	26	77	31	61	
55	0	5	45	56	59	14	61	57	53	48	51	46	47	22	31	6	41	26	36	19	78	50	41	51	41	35	55	66	53	9	22	13	24	71	42	23	66	50	24	29	29	21	36	60	38	51	32	63	47	18	
58	5	0	49	61	62	12	66	62	57	51	55	51	51	26	34	5	44	31	39	23	83	54	46	55	44	40	60	71	56	14	25	16	29	76	46	28	71	53	28	33	33	26	41	65	41	56	36	68	51	22	
24	45	49	0	28	71	59	18	30	67	17	7	22	57	49	20	51	12	24	22	41	46	7	35	10	16	12	35	49	21	36	52	34	27	37	9	24	51	67	22	49	16	25	24	29	10	19	14	52	7	44	
52	56	61	28	0	52	66	20	2	50	45	22	10	41	47	44	60	40	29	49	42	22	34	21	19	44	25	9	21	49	47	51	51	31	15	21	34	23	52	35	43	36	36	20	4	36	9	36	26	21	45	
94	59	62	71	52	0	57	72	51	5	85	69	50	14	36	74	57	77	50	81	41	63	78	35	66	80	60	43	40	90	57	37	65	48	62	61	55	37	9	58	30	65	55	46	56	72	57	68	31	66	41	
69	14	12	59	66	57	0	74	66	52	62	63	56	47	22	45	8	55	38	50	24	87	64	48	63	55	48	63	73	67	23	20	27	35	81	54	35	72	48	37	30	43	34	46	70	52	62	46	68	60	22	
37	61	66	18	20	72	74	0	22	69	32	11	22	60	60	39	66	30	36	40	52	31	20	38	10	34	25	30	41	34	51	63	52	39	22	19	38	43	71	37	58	34	39	31	18	28	15	32	47	14	55	
54	57	62	30	2	51	66	22	0	49	48	24	11	40	47	46	60	42	30	51	42	21	37	20	21	46	27	7	19	51	48	50	52	32	14	23	35	21	51	36	43	38	37	21	5	38	11	38	24	23	45	
89	53	57	67	50	5	52	69	49	0	81	65	47	10	31	69	52	72	46	76	36	62	75	32	63	75	55	41	39	86	52	32	60	44	61	57	50	36	5	53	25	61	51	42	54	67	54	63	30	62	36	
8	48	51	17	45	85	62	32	48	81	0	24	39	71	59	17	54	8	35	12	50	63	12	50	27	7	25	52	66	5	39	61	35	38	54	26	32	68	80	29	60	21	32	39	46	13	36	18	69	24	52	
30	51	55	7	22	69	63	11	24	65	24	0	19	55	52	28	56	19	27	30	44	39	12	33	3	23	15	30	43	26	41	55	41	30	30	10	28	46	66	26	50	22	29	24	22	17	13	21	48	4	47	
47	46	51	22	10	50	56	22	11	47	39	19	0	37	39	36	50	32	19	41	33	32	30	15	16	36	17	13	27	43	37	42	41	21	24	13	24	28	48	25	36	27	26	10	13	28	7	28	29	16	36	
79	47	51	57	41	14	47	60	40	10	71	55	37	0	25	59	46	62	36	66	28	55	65	22	53	65	46	33	33	76	44	26	52	34	53	47	41	31	11	44	18	51	41	32	45	58	44	54	25	52	29	
67	22	26	49	47	36	22	60	47	31	59	52	39	25	0	43	21	50	25	50	8	67	56	27	51	52	37	43	50	64	22	3	30	22	62	42	26	49	28	29	7	37	26	29	52	46	46	40	45	48	6	
24	31	34	20	44	74	45	39	46	69	17	28	36	59	43	0	37	10	23	7	35	65	21	42	30	10	19	49	63	22	23	45	18	25	56	23	18	64	68	15	46	9	18	30	46	10	36	8	63	25	37	
61	6	5	51	60	57	8	66	60	52	54	56	50	46	21	37	0	47	31	42	20	82	56	43	56	47	40	58	68	59	15	20	19	28	75	47	28	68	48	29	28	35	26	39	63	44	55	38	64	52	18	
17	41	44	12	40	77	55	30	42	72	8	19	32	62	50	10	47	0	27	10	42	59	11	42	22	4	17	46	60	13	32	52	28	29	50	19	23	61	72	21	52	13	24	31	41	5	31	9	62	19	44	
44	26	31	24	29	50	38	36	30	46	35	27	19	36	25	23	31	27	0	30	17	52	31	19	26	29	12	30	42	40	17	28	22	3	44	17	6	43	45	8	25	15	7	9	33	22	24	17	42	23	20	
19	36	39	22	49	81	50	40	51	76	12	30	41	66	50	7	42	10	30	0	42	68	21	48	32	7	24	54	68	17	29	52	23	32	59	28	25	69	75	22	53	15	25	37	50	13	40	13	69	28	44	
59	19	23	41	42	41	24	52	42	36	50	44	33	28	8	35	20	42	17	42	0	63	48	23	43	43	29	38	48	55	16	11	24	14	57	34	18	47	34	21	11	29	17	22	46	37	39	32	44	40	3	
68	78	83	46	22	63	87	31	21	62	63	39	32	55	67	65	82	59	52	68	63	0	51	40	36	62	47	24	23	65	69	71	73	53	9	41	56	26	65	57	62	57	58	42	19	55	29	57	32	40	66	
17	50	54	7	34	78	64	20	37	75	12	12	30	65	56	21	56	11	31	21	48	51	0	43	15	14	19	42	56	14	41	59	38	34	42	17	30	58	75	28	57	21	31	32	34	12	26	18	60	13	50	
59	41	46	35	21	35	48	38	20	32	50	33	15	22	27	42	43	42	19	48	23	40	43	0	31	46	25	15	25	55	34	30	40	19	35	25	25	25	33	27	22	32	26	11	25	37	22	34	23	30	26	
33	51	55	10	19	66	63	10	21	63	27	3	16	53	51	30	56	22	26	32	43	36	15	31	0	26	15	27	40	29	41	54	42	29	27	9	28	42	64	27	49	24	29	22	19	19	10	22	45	4	46	
15	41	44	16	44	80	55	34	46	75	7	23	36	65	52	10	47	4	29	7	43	62	14	46	26	0	21	50	64	12	32	54	28	31	53	23	25	65	74	23	54	15	26	34	45	8	35	12	66	23	46	
33	35	40	12	25	60	48	25	27	55	25	15	17	46	37	19	40	17	12	24	29	47	19	25	15	21	0	30	44	30	25	40	26	15	38	6	12	45	55	11	37	10	13	13	28	12	17	11	45	11	32	
60	55	60	35	9	43	63	30	7	41	52	30	13	33	43	49	58	46	30	54	38	24	42	15	27	50	30	0	14	56	47	46	52	31	20	26	35	15	44	37	38	40	37	20	12	41	16	41	17	28	41	
73	66	71	49	21	40	73	41	19	39	66	43	27	33	50	63	68	60	42	68	48	23	56	25	40	64	44	14	0	70	59	53	65	43	24	40	48	3	43	50	44	54	50	33	22	55	30	55	9	42	51	
3	53	56	21	49	90	67	34	51	86	5	26	43	76	64	22	59	13	40	17	55	65	14	55	29	12	30	56	70	0	45	66	40	43	56	30	37	72	85	34	66	26	38	43	49	18	40	23	73	27	58	
47	9	14	36	47	57	23	51	48	52	39	41	37	44	22	23	15	32	17	29	16	69	41	34	41	32	25	47	59	45	0	24	8	16	62	32	13	59	50	14	27	20	12	27	50	29	41	23	57	37	16	
69	22	25	52	51	37	20	63	50	32	61	55	42	26	3	45	20	52	28	52	11	71	59	30	54	54	40	46	53	66	24	0	31	25	65	45	29	52	28	31	9	39	28	32	55	48	49	43	48	51	8	
42	13	16	34	51	65	27	52	52	60	35	41	41	52	30	18	19	28	22	23	24	73	38	40	42	28	26	52	65	40	8	31	0	21	65	33	16	65	58	15	35	18	15	31	54	26	44	20	63	37	24	
46	24	29	27	31	48	35	39	32	44	38	30	21	34	22	25	28	29	3	32	14	53	34	19	29	31	15	31	43	43	16	25	21	0	46	20	6	43	43	9	22	16	7	11	35	24	26	19	42	26	17	
59	71	76	37	15	62	81	22	14	61	54	30	24	53	62	56	75	50	44	59	57	9	42	35	27	53	38	20	24	56	62	65	65	46	0	33	49	27	64	49	57	49	50	35	11	46	21	48	32	31	60	
34	42	46	9	21	61	54	19	23	57	26	10	13	47	42	23	47	19	17	28	34	41	17	25	9	23	6	26	40	30	32	45	33	20	33	0	18	42	57	18	41	16	20	14	22	15	12	15	43	6	37	
40	23	28	24	34	55	35	38	35	50	32	28	24	41	26	18	28	23	6	25	18	56	30	25	28	25	12	35	48	37	13	29	16	6	49	18	0	49	49	2	28	10	1	15	37	19	28	13	48	24	20	
75	66	71	51	23	37	72	43	21	36	68	46	28	31	49	64	68	61	43	69	47	26	58	25	42	65	45	15	3	72	59	52	65	43	27	42	49	0	40	51	43	55	50	34	25	57	32	56	6	44	50	
89	50	53	67	52	9	48	71	51	5	80	66	48	11	28	68	48	72	45	75	34	65	75	33	64	74	55	44	43	85	50	28	58	43	64	57	49	40	0	52	22	60	49	43	56	67	55	62	34	63	33	
38	24	28	22	35	58	37	37	36	53	29	26	25	44	29	15	29	21	8	22	21	57	28	27	27	23	11	37	50	34	14	31	15	9	49	18	2	51	52	0	31	8	3	17	38	16	28	11	50	23	23	
69	29	33	49	43	30	30	58	43	25	60	50	36	18	7	46	28	52	25	53	11	62	57	22	49	54	37	38	44	66	27	9	35	22	57	41	28	43	22	31	0	39	28	27	47	47	43	42	38	46	11	
30	29	33	16	36	65	43	34	38	61	21	22	27	51	37	9	35	13	15	15	29	57	21	32	24	15	10	40	54	26	20	39	18	16	49	16	10	55	60	8	39	0	11	21	38	9	28	3	54	19	31	
41	21	26	25	36	55	34	39	37	51	32	29	26	41	26	18	26	24	7	25	17	58	31	26	29	26	13	37	50	38	12	28	15	7	50	20	1	50	49	3	28	11	0	16	39	19	29	14	49	25	20	
47	36	41	24	20	46	46	31	21	42	39	24	10	32	29	30	39	31	9	37	22	42	32	11	22	34	13	20	33	43	27	32	31	11	35	14	15	34	43	17	27	21	16	0	24	26	16	23	33	20	25	
52	60	65	29	4	56	70	18	5	54	46	22	13	45	52	46	63	41	33	50	46	19	34	25	19	45	28	12	22	49	50	55	54	35	11	22	37	25	56	38	47	38	39	24	0	37	10	38	29	22	49	
22	38	41	10	36	72	52	28	38	67	13	17	28	58	46	10	44	5	22	13	37	55	12	37	19	8	12	41	55	18	29	48	26	24	46	15	19	57	67	16	47	9	19	26	37	0	27	6	57	15	40	
43	51	56	19	9	57	62	15	11	54	36	13	7	44	46	36	55	31	24	40	39	29	26	22	10	35	17	16	30	40	41	49	44	26	21	12	28	32	55	28	43	28	29	16	10	27	0	28	34	12	42	
26	32	36	14	36	68	46	32	38	63	18	21	28	54	40	8	38	9	17	13	32	57	18	34	22	12	11	41	55	23	23	43	20	19	48	15	13	56	62	11	42	3	14	23	38	6	28	0	56	18	34	
77	63	68	52	26	31	68	47	24	30	69	48	29	25	45	63	64	62	42	69	44	32	60	23	45	66	45	17	9	73	57	48	63	42	32	43	48	6	34	50	38	54	49	33	29	57	34	56	0	46	46	
31	47	51	7	21	66	60	14	23	62	24	4	16	52	48	25	52	19	23	28	40	40	13	30	4	23	11	28	42	27	37	51	37	26	31	6	24	44	63	23	46	19	25	20	22	15	12	18	46	0	43	
61	18	22	44	45	41	22	55	45	36	52	47	36	29	6	37	18	44	20	44	3	66	50	26	46	46	32	41	51	58	16	8	24	17	60	37	20	50	33	23	11	31	20	25	49	40	42	34	46	43	0	

