2  250
22	26	31	96	4	95	60	54	37	59	37	35	1	10	41	88	45	87	56	6	3	78	82	51	49	36	91	54	6	100	88	91	24	37	91	100	45	87	8	32	72	44	3	87	55	49	45	52	2	12	34	81	56	61	77	20	12	33	32	45	43	83	86	95	90	48	73	71	92	44	11	91	23	8	63	69	79	91	98	1	23	1	52	29	6	97	77	83	66	47	64	39	48	36	43	18	32	50	33	63	5	14	51	11	76	12	56	91	71	68	25	78	96	15	56	40	15	29	78	77	23	60	66	27	70	38	48	10	15	71	6	99	44	35	38	86	72	59	98	27	31	5	81	47	62	55	70	66	45	90	5	55	51	96	91	66	63	57	20	42	56	83	5	63	76	36	11	26	6	93	84	19	63	16	49	83	16	61	95	26	65	5	9	83	71	18	75	80	80	54	6	99	28	97	20	10	70	37	36	58	25	98	87	71	74	4	40	78	6	15	12	6	44	88	72	48	57	30	30	58	81	77	80	79	54	65	21	55	96	48	7	23	28	97	59	57	74	66	93	42	32	39	78	57	55	46	1	47	34	77	
45	54	26	68	47	100	12	80	55	83	29	69	47	79	68	58	29	12	75	88	75	97	48	96	30	94	74	73	33	95	83	46	89	88	81	58	36	93	33	74	47	43	48	93	6	97	53	84	3	41	94	45	81	82	63	90	82	99	81	57	34	25	37	61	8	46	12	68	8	4	100	23	1	50	33	1	65	68	41	24	68	11	49	6	34	54	35	65	26	20	59	76	95	81	81	91	28	80	92	12	50	97	50	39	98	83	69	65	28	94	45	63	86	57	65	28	87	82	79	6	34	71	92	96	38	26	55	41	50	7	93	93	77	50	73	79	97	89	42	50	32	96	31	31	100	78	65	59	18	52	60	38	54	29	71	78	12	37	52	61	55	9	93	3	33	56	12	38	38	79	43	9	40	9	18	95	30	41	78	39	36	66	100	27	13	39	87	69	95	8	16	39	3	34	72	29	90	26	63	52	35	31	65	87	42	83	78	63	73	76	38	97	76	41	69	79	16	12	34	10	91	47	47	5	29	96	14	44	48	85	76	99	84	87	6	18	59	87	36	87	6	80	77	54	2	12	95	43	46	22	
1393	3975	4320	9843	11842	3495	6279	9439	457	1734	4258	9034	6607	11888	6775	6839	7940	3625	4792	141	8716	6946	10299	1822	4237	2562	774	3125	6972	710	8008	1312	2477	6868	10858	5466	8250	2373	7394	2147	4022	11928	694	5787	6221	12489	12287	1246	5320	4512	6907	3012	1438	67	4427	1106	6324	12239	1158	5750	10532	11957	1292	10627	8012	11414	4780	12114	2251	3636	3421	3916	11457	4503	5754	9766	9377	1516	5559	11384	6015	5787	1752	8652	5622	11552	9343	6960	8862	9891	7389	6810	8205	10343	205	2298	6486	5455	765	1312	7672	6265	529	11806	9794	9032	8533	6990	11323	8787	12312	560	11160	7161	5757	8238	1048	5558	11176	1854	5298	5832	4089	5750	4774	9538	4204	5972	11679	571	4544	8788	7603	1850	2161	6148	11350	4119	1631	10328	1472	6923	5737	2506	9826	7181	1501	7342	11468	1105	5783	1329	1923	9209	4283	3959	11634	3369	10021	9663	406	7172	445	9958	4198	11939	9038	344	3934	4552	6050	9689	753	10956	6106	9323	3926	3220	12417	1029	4991	9821	11200	4198	5415	3099	12048	4771	9443	3171	11665	9556	12126	9601	1204	7088	6228	886	6705	3516	645	11501	8939	9382	11807	3622	6068	8829	8210	3941	3185	11214	6145	11038	5384	4992	10389	6766	10060	1017	10376	436	420	10007	11982	3483	10604	4387	4174	354	2887	8055	2519	67	952	3207	6538	10071	7994	9466	469	4385	4245	11952	8719	1598	923	6414	11853	952	
0	83	92	49	63	65	67	55	47	62	47	56	73	38	42	64	37	65	71	12	86	71	66	54	82	72	49	22	46	43	54	67	62	72	60	28	37	44	48	8	67	23	53	63	73	76	42	40	18	45	45	53	20	12	45	74	45	41	50	30	45	59	59	72	16	65	40	39	38	76	39	82	56	58	44	45	34	53	19	42	96	43	31	62	20	51	48	13	83	53	61	72	20	48	39	35	70	50	29	64	47	31	43	38	35	56	62	49	65	39	96	63	22	63	48	34	75	73	71	65	44	81	28	47	47	42	55	61	32	49	67	53	50	12	59	59	46	37	16	34	91	24	81	72	86	31	65	75	50	45	13	39	74	65	76	46	38	70	73	65	79	80	23	21	55	14	30	37	57	30	85	41	57	26	52	68	83	65	20	13	72	91	44	23	95	58	30	43	56	26	28	47	60	79	33	5	75	86	42	76	29	41	59	69	56	69	74	61	68	24	46	81	68	34	37	58	85	77	92	13	72	48	67	72	92	67	79	60	98	56	18	73	38	14	59	77	48	80	52	55	46	35	14	43	31	17	34	52	46	66	51	
83	0	16	47	30	41	38	39	52	58	49	28	14	48	47	47	56	47	39	71	7	37	37	41	11	42	36	65	63	58	29	24	39	41	63	55	46	43	64	75	28	63	48	19	9	8	46	45	71	43	61	31	66	70	48	28	40	47	39	57	52	25	51	27	68	55	56	43	44	14	50	5	47	24	41	44	59	30	64	41	16	62	51	34	70	42	50	73	18	40	47	44	65	34	48	56	37	35	56	30	59	56	40	50	53	39	44	59	26	57	14	23	62	19	50	52	14	46	25	32	55	6	63	39	63	42	55	25	51	39	32	31	33	76	55	47	57	45	69	60	13	61	7	34	6	53	38	29	47	47	72	48	8	25	21	45	56	50	27	22	10	18	67	62	32	68	53	57	27	59	17	58	45	62	33	25	6	34	62	72	22	17	55	64	16	25	55	40	27	57	59	43	57	23	54	80	8	21	43	11	66	48	26	29	32	39	11	26	15	60	44	11	25	50	46	31	6	19	10	73	25	41	24	13	10	41	20	46	17	30	67	32	63	68	36	10	36	3	64	32	46	49	68	39	52	69	48	31	49	52	38	
92	16	0	49	46	57	34	54	54	55	51	35	18	60	61	44	60	63	34	81	9	32	53	42	9	37	49	76	64	60	38	40	55	36	60	63	57	57	64	85	44	75	63	29	22	24	51	58	77	48	62	45	73	80	63	23	52	60	53	68	66	32	67	24	76	51	60	55	53	15	55	21	46	35	48	58	63	39	74	49	7	64	60	34	76	44	65	84	10	54	63	39	72	43	61	70	53	48	67	30	60	62	51	56	65	40	42	59	42	60	9	28	70	29	65	63	30	40	41	48	70	22	68	53	63	54	53	31	59	53	30	45	45	83	52	45	58	55	77	73	4	68	23	50	21	65	54	24	61	62	82	60	20	41	18	59	69	45	43	37	26	13	78	70	46	78	63	71	40	64	8	60	61	73	39	41	22	50	71	83	38	2	57	76	5	35	62	51	35	66	71	57	54	17	66	88	20	10	50	27	71	61	40	45	46	35	17	40	29	71	48	10	41	61	54	45	10	36	9	84	22	45	25	19	10	57	14	62	8	45	74	27	66	77	52	15	48	17	63	37	49	61	77	48	62	77	57	40	63	48	42	
49	47	49	0	47	58	18	47	5	19	2	21	33	37	42	16	12	62	22	42	47	22	56	6	41	23	35	43	16	11	23	47	54	23	21	25	30	39	17	44	50	42	53	30	40	45	8	36	31	7	14	36	28	40	47	27	35	41	42	39	50	23	60	26	33	20	10	30	20	35	10	50	8	29	14	42	15	24	37	19	55	15	25	15	30	5	51	46	39	46	59	23	28	23	39	45	60	34	37	19	12	17	27	12	40	9	13	12	47	11	56	24	26	31	51	37	48	24	52	51	52	49	21	37	16	32	12	22	20	41	19	36	30	38	15	11	10	23	32	48	51	25	50	59	53	36	56	28	50	46	44	38	39	45	31	44	47	23	55	42	50	36	46	29	39	38	31	48	35	18	41	11	55	42	15	48	51	53	33	45	51	48	8	43	54	28	20	30	22	28	41	42	17	33	39	44	40	41	13	47	22	41	37	52	41	20	36	40	38	38	6	40	48	34	18	42	46	54	53	46	26	8	24	34	54	59	34	58	57	39	30	25	17	35	49	38	31	44	18	16	4	34	36	19	31	31	22	21	48	19	10	
63	30	46	47	0	12	50	10	52	65	49	28	32	24	21	57	50	18	53	50	37	51	9	44	38	57	15	42	62	56	25	6	9	56	68	40	27	18	64	55	4	40	18	23	24	22	41	23	57	40	60	12	52	50	20	46	18	21	12	33	23	28	21	44	51	64	52	25	32	36	44	26	52	19	34	18	52	23	44	31	46	60	35	43	57	44	21	51	43	11	17	59	51	25	23	30	12	15	33	40	59	46	24	43	28	44	53	59	4	53	44	31	48	21	21	29	17	60	8	3	26	25	53	16	62	22	59	31	39	13	45	12	17	60	61	54	56	31	54	33	43	47	24	11	29	31	9	48	17	19	50	24	26	5	41	17	29	62	10	9	21	42	42	46	9	49	33	30	12	49	44	55	15	38	33	5	26	5	44	50	10	47	54	41	46	21	43	22	26	40	35	16	63	45	30	61	26	47	37	19	57	22	10	6	7	52	30	7	17	39	42	37	5	29	35	6	36	15	41	51	41	39	36	30	40	13	42	16	48	8	52	48	58	50	6	32	18	29	65	33	44	28	49	30	32	55	35	26	20	62	38	
65	41	57	58	12	0	62	11	62	76	59	39	44	28	23	68	59	6	65	52	48	63	4	55	49	68	22	42	71	65	36	17	3	68	79	45	32	22	73	56	13	41	12	35	35	33	51	27	62	50	69	22	57	53	19	58	24	24	16	35	20	40	11	56	56	75	61	31	40	48	53	36	63	31	43	20	60	34	47	39	57	69	41	54	62	54	17	52	55	13	6	70	56	35	26	30	6	23	36	52	68	53	31	51	30	55	64	69	15	62	54	43	53	34	17	32	27	72	16	9	22	35	60	22	72	28	69	43	46	17	56	22	27	64	72	65	66	38	59	31	54	52	34	9	38	35	3	60	14	19	51	27	37	16	53	19	27	74	14	21	31	54	42	51	18	52	38	28	23	56	56	63	8	38	43	16	36	7	48	52	19	58	63	41	57	32	50	29	38	45	36	19	74	57	32	64	37	59	46	30	64	24	22	12	16	64	42	19	29	41	51	48	16	33	43	16	47	22	51	52	53	50	48	42	50	2	54	6	58	18	57	60	67	54	8	44	26	40	75	44	54	32	53	39	37	60	42	36	18	73	48	
67	38	34	18	50	62	0	53	21	21	20	22	24	48	52	10	31	67	4	59	35	3	59	13	29	6	42	59	30	28	26	47	58	6	26	41	43	49	30	62	51	58	61	27	33	38	25	47	50	22	29	41	47	58	56	11	44	51	49	54	60	22	68	11	51	17	29	41	34	23	28	42	12	30	27	51	33	28	53	31	41	31	41	7	48	15	60	63	24	52	65	8	47	30	51	58	62	41	52	9	26	35	37	29	53	11	7	25	48	29	43	19	44	29	60	50	44	10	51	53	63	41	39	45	30	43	19	19	36	49	5	41	37	56	18	11	25	37	50	61	37	43	43	60	44	50	59	10	58	55	61	50	31	46	17	53	60	13	55	42	44	22	62	47	44	56	46	60	38	37	26	29	61	58	20	48	43	56	50	62	49	32	25	59	39	29	37	40	24	44	56	51	20	17	53	63	32	25	27	42	41	52	40	53	46	2	27	42	35	54	21	28	48	47	33	46	35	51	41	63	13	20	15	26	42	63	20	64	42	44	49	7	34	53	54	27	39	35	28	18	21	47	54	30	46	50	37	26	58	14	18	
55	39	54	47	10	11	53	0	51	66	48	30	39	17	12	59	47	15	57	42	45	55	12	45	46	60	12	33	60	54	26	16	8	59	68	34	21	11	62	46	14	31	9	28	32	31	40	16	51	39	58	12	46	42	10	51	13	13	5	25	13	31	14	49	45	65	50	19	29	43	42	35	53	23	32	9	48	25	36	28	56	58	29	46	51	44	11	42	51	2	12	62	45	24	15	21	16	12	25	44	57	42	20	40	19	45	55	58	13	51	53	36	42	27	11	21	26	63	18	10	16	34	48	10	61	16	59	34	34	6	48	12	17	53	62	55	55	26	48	23	52	41	34	17	38	24	11	53	7	10	42	16	34	14	47	8	19	65	19	17	31	49	33	40	9	41	27	20	15	45	52	52	8	29	34	15	36	10	37	42	20	55	52	32	55	24	38	17	29	34	26	8	64	51	21	53	34	55	35	29	52	13	15	15	8	55	38	14	25	30	41	45	15	22	32	9	44	25	50	42	46	39	41	37	49	13	49	10	57	10	46	53	55	43	4	40	15	37	64	35	43	21	42	28	26	49	30	27	10	64	38	
47	52	54	5	52	62	21	51	0	17	3	26	38	40	45	16	10	66	25	42	51	25	60	11	46	25	39	44	11	6	28	51	58	25	17	25	33	43	12	44	55	43	57	35	45	50	11	39	29	11	9	40	27	40	50	31	38	44	46	41	53	28	64	30	32	19	7	33	23	39	10	55	9	34	18	45	12	28	37	22	60	10	27	20	27	10	54	46	43	49	63	25	27	27	42	47	64	38	39	23	7	17	31	13	43	13	15	7	51	8	61	29	26	36	54	39	53	25	56	55	55	54	18	41	11	36	9	27	21	45	23	40	34	36	13	12	5	26	30	50	55	25	55	63	58	38	60	32	53	49	44	41	44	50	35	47	50	23	60	47	55	41	47	29	43	38	33	50	40	17	46	7	58	44	20	53	56	57	33	45	56	52	3	44	58	32	20	33	27	28	43	45	14	37	42	42	45	45	16	52	19	44	42	57	46	22	41	45	43	39	10	45	53	36	20	46	51	59	58	46	31	12	29	39	59	63	39	61	61	44	29	29	12	35	53	42	35	49	13	21	8	36	36	22	33	30	24	26	51	19	15	
