2  50
42	74	9	12	13	19	9	74	43	83	54	27	38	84	34	8	14	62	17	11	47	44	4	23	53	13	1	31	11	57	13	43	71	60	56	75	53	2	1	20	1	28	39	74	77	67	91	17	64	38	
35	36	73	49	94	90	4	9	42	89	78	64	77	99	77	78	21	43	3	71	89	13	12	30	1	56	19	9	55	45	31	39	57	20	11	45	23	86	26	23	38	59	84	36	90	60	6	14	72	31	
1148	93	1782	2146	117	938	514	1409	1025	356	1164	1466	1117	2492	2422	1071	1288	2177	1521	835	1928	131	1641	940	1526	129	2328	766	1753	1388	1812	2053	1975	644	2106	1262	1629	2471	1644	2164	761	844	655	2474	2447	1562	1588	237	2498	1990	
0	65	21	79	18	72	34	76	37	54	77	47	70	53	46	12	50	53	94	50	51	54	70	75	53	87	67	43	59	48	40	56	75	53	69	34	90	55	41	25	67	38	66	62	39	9	56	75	17	51	60	
65	0	58	49	47	61	66	31	50	53	59	39	68	60	73	65	17	12	57	42	66	14	59	62	74	56	67	52	47	40	54	80	50	20	31	38	49	52	48	64	9	36	7	63	28	65	73	61	63	48	79	
21	58	0	59	19	51	14	60	16	33	56	29	48	32	26	11	40	47	74	31	30	50	49	54	33	68	46	22	38	30	18	36	55	41	52	20	72	34	20	7	62	23	60	41	29	13	36	54	6	30	40	
79	49	59	0	65	19	56	19	43	29	13	31	30	35	54	71	43	52	15	28	42	57	19	18	50	8	30	38	21	30	42	55	5	36	18	45	15	27	39	61	58	41	56	31	46	73	47	17	66	30	51	
18	47	19	65	0	62	34	59	29	44	65	34	62	47	45	20	31	35	79	38	47	36	60	65	51	74	60	35	47	35	33	55	62	35	53	19	75	45	31	26	49	23	48	55	21	18	53	65	21	40	58	
72	61	51	19	62	0	43	37	34	18	7	30	10	20	38	62	50	60	31	25	26	65	2	2	32	23	11	29	16	28	32	36	15	43	31	43	34	17	31	50	70	40	67	13	49	64	28	3	57	22	32	
34	66	14	56	34	43	0	62	17	27	50	31	38	23	12	22	49	57	71	31	18	61	42	46	19	64	36	18	35	31	15	22	52	47	54	28	71	29	20	9	72	30	70	31	39	25	22	47	17	27	26	
76	31	60	19	59	37	62	0	45	38	32	31	46	46	63	70	31	37	26	31	52	41	35	36	61	25	46	44	29	31	47	66	22	24	8	42	18	36	42	63	40	38	38	44	38	72	59	36	67	36	64	
37	50	16	43	29	34	17	45	0	16	39	14	33	18	22	28	33	42	58	15	19	46	33	37	25	51	31	6	21	14	4	31	39	31	37	14	56	17	3	18	56	14	54	26	24	30	26	38	23	13	32	
54	53	33	29	44	18	27	38	16	0	23	15	18	7	25	44	39	49	44	11	14	54	16	21	22	36	16	10	9	13	14	28	25	34	31	27	44	2	13	32	61	24	59	11	34	46	21	21	39	5	26	
77	59	56	13	65	7	50	32	39	23	0	32	17	26	44	67	50	59	24	27	33	64	7	5	39	16	18	34	18	30	37	43	9	43	28	46	27	22	36	55	68	42	66	19	50	69	35	4	62	26	39	
47	39	29	31	34	30	31	31	14	15	32	0	32	22	34	39	23	33	46	5	27	38	28	32	35	40	31	13	14	2	16	41	28	19	23	14	43	14	11	32	46	10	44	26	19	41	34	32	35	10	40	
70	68	48	30	62	10	38	46	33	18	17	32	0	16	30	59	55	65	41	28	19	70	10	12	24	33	2	27	20	31	30	27	25	49	40	45	44	18	31	46	76	42	74	7	52	61	20	13	53	23	22	
53	60	32	35	47	20	23	46	18	7	26	22	16	0	18	42	45	55	49	18	7	60	19	23	15	41	13	12	16	20	14	20	30	41	38	31	50	9	16	30	68	29	66	8	39	45	13	24	37	12	18	
