4  200
21	44	43	73	50	33	39	20	49	79	81	22	48	12	72	55	6	33	14	42	24	95	37	74	26	62	83	76	48	66	99	34	100	24	43	92	36	37	52	60	18	32	85	2	77	62	78	79	82	30	30	2	22	62	65	62	80	74	73	18	43	69	89	76	14	24	1	70	47	73	59	56	5	61	66	44	50	88	23	80	48	97	22	80	25	31	37	66	37	19	27	69	100	10	95	75	45	25	7	65	28	25	28	28	79	88	77	8	12	83	54	40	82	27	36	64	100	27	4	56	10	85	8	68	33	71	98	12	66	32	63	90	67	58	93	99	96	66	91	8	48	19	85	45	50	40	34	91	53	52	85	8	2	89	94	4	97	12	45	76	40	82	91	12	92	14	54	94	6	75	92	9	83	43	94	85	11	85	94	55	35	86	61	97	8	73	79	20	87	70	46	58	21	36	25	48	70	11	76	42	
47	21	82	33	82	82	25	50	16	41	8	1	32	90	81	4	11	9	72	12	41	61	78	49	53	88	16	71	12	48	91	73	49	42	79	50	53	42	89	36	3	12	86	26	74	99	59	13	86	98	100	30	35	79	86	48	72	55	31	6	66	2	95	24	33	100	16	88	43	6	60	42	4	31	53	84	32	29	74	10	100	67	3	76	87	97	76	54	3	86	53	32	23	26	50	33	9	88	42	25	40	34	81	67	39	61	47	79	15	74	71	84	8	73	36	6	55	65	23	69	63	57	78	79	14	53	85	40	79	26	20	94	72	67	58	18	20	92	26	68	75	4	61	28	57	99	73	29	37	11	67	1	59	70	21	32	10	93	93	89	36	62	32	80	9	22	64	100	49	40	59	63	4	70	21	38	85	59	1	6	74	42	12	56	89	59	11	28	24	34	34	29	61	74	71	21	60	94	36	26	
20	53	35	28	34	98	92	13	20	93	24	52	46	42	31	49	40	83	92	60	8	45	31	9	29	65	50	8	76	57	79	9	16	4	55	80	39	95	82	55	81	69	60	36	73	75	59	95	93	30	25	69	55	68	77	83	4	69	95	87	48	63	61	65	11	95	39	90	32	45	65	70	77	84	44	78	16	81	98	11	16	17	86	54	100	28	25	8	40	46	49	55	7	43	18	16	70	58	18	82	66	9	79	65	8	63	26	53	77	80	17	20	69	88	66	65	18	26	100	44	83	85	70	63	25	3	51	83	49	50	44	31	39	28	29	52	65	60	72	89	100	67	49	46	4	16	73	4	22	40	86	54	68	3	31	15	17	31	26	93	94	58	82	68	84	20	84	45	29	55	64	66	67	20	93	17	62	2	29	28	71	28	39	4	23	46	21	68	34	91	74	76	42	97	11	76	78	82	82	63	
72	58	98	17	3	91	13	64	74	74	73	47	58	26	75	64	63	87	46	33	72	25	92	64	19	10	28	90	38	88	22	26	57	6	87	30	70	12	40	21	65	89	60	23	23	46	80	5	99	27	26	73	65	54	45	93	44	67	45	1	21	90	73	57	36	65	60	45	76	93	70	25	46	33	59	72	43	82	4	3	27	97	97	4	89	76	61	2	26	69	90	49	25	20	67	85	54	28	61	54	65	20	64	17	21	18	55	63	36	2	61	37	36	53	11	97	59	70	34	33	63	42	6	32	90	86	1	39	44	17	49	4	24	62	50	41	87	86	49	18	61	55	33	88	8	82	36	73	32	89	24	30	46	41	52	96	94	76	41	53	33	83	100	94	80	60	20	42	26	6	58	12	18	66	66	42	11	97	54	9	6	66	57	41	55	51	1	45	58	54	15	63	34	3	4	77	1	38	32	71	
1616	7629	1446	7214	4654	4077	7256	8624	681	4128	6338	3356	1856	1364	2422	1916	6111	8167	4488	3179	4061	6406	1804	864	5586	8231	6692	5744	9303	9594	1152	7994	2293	2262	6569	8151	2842	6052	3161	1268	4701	8425	7969	2935	4783	2051	8181	1757	2658	7464	8839	6556	4500	2766	1192	3245	9406	5711	1262	9528	789	1274	4712	2587	365	9781	7569	7402	8437	8602	8554	1464	7390	2508	3258	3135	1358	5411	5319	9365	333	9694	5347	751	1249	4382	2246	8031	3695	8872	7732	257	3318	4388	9437	6684	578	8488	2370	3737	7721	5618	4449	8949	2064	8915	6687	2801	7481	6034	2605	925	3414	4509	7639	7079	2514	9031	4172	193	6180	6822	1556	4297	9936	2488	7461	6574	6742	9339	400	1209	968	8715	8243	3875	1010	3226	4440	6067	3292	6282	5385	2686	5296	4262	1044	2384	640	2361	2755	4814	3803	1419	9500	3546	7778	6798	7394	8762	1835	6185	2692	9160	2446	7428	4060	6504	5628	3627	4156	2450	2826	6344	5635	1406	8391	4204	2297	8602	1963	7651	309	7485	2474	7272	179	5092	7925	6468	4478	159	7705	5626	1883	2414	613	9020	2454	7559	
0	45	62	40	65	72	56	55	28	43	64	86	37	50	71	40	55	83	21	44	15	45	68	20	58	66	75	71	23	73	60	28	75	64	81	56	63	72	68	85	62	31	67	25	84	66	61	74	38	14	75	8	24	33	85	27	68	39	72	64	97	35	78	17	64	56	65	62	46	41	37	68	63	45	71	46	57	70	48	84	67	47	34	63	33	33	51	67	21	54	68	44	45	10	28	70	45	81	34	42	30	58	29	69	31	65	86	51	18	63	23	69	86	29	48	23	37	48	46	65	41	66	25	30	52	34	66	34	15	79	51	6	33	58	83	78	74	54	48	50	82	37	44	38	46	63	56	68	68	87	34	86	41	66	46	18	48	89	38	33	76	36	71	52	44	17	74	71	31	7	38	53	52	75	47	21	70	37	61	57	10	25	29	50	71	67	67	59	28	58	34	58	56	78	58	19	52	28	57	67	44	
45	0	66	16	40	61	44	57	17	30	62	51	32	9	50	8	44	60	33	37	36	17	30	43	17	47	50	70	43	42	15	46	44	59	42	12	17	28	48	54	22	26	22	21	53	74	30	62	51	31	57	38	47	51	62	19	25	12	67	19	66	48	43	30	19	47	41	43	32	5	19	27	68	21	28	25	50	24	3	54	59	60	41	40	15	13	27	24	30	29	33	58	58	45	41	39	44	60	50	52	19	55	37	25	48	23	56	7	46	18	45	47	50	21	19	24	36	7	36	28	18	45	45	16	7	52	57	24	42	50	41	43	25	43	59	60	58	58	9	32	56	24	58	32	2	54	21	30	30	62	52	55	4	63	55	37	42	55	37	22	64	25	69	60	25	45	44	32	23	43	16	41	62	56	14	40	74	48	34	66	38	26	49	23	63	67	62	48	17	59	37	14	13	43	51	43	40	35	13	40	27	
62	66	0	49	40	21	25	8	60	35	8	61	34	60	35	69	24	42	45	28	50	49	58	42	62	31	42	10	39	49	77	34	49	12	65	77	73	72	32	55	59	42	79	55	53	8	48	22	24	62	32	57	38	30	43	55	69	53	14	79	61	27	58	53	78	21	39	31	34	67	47	64	3	44	69	41	17	78	66	51	17	17	30	37	54	58	41	68	47	42	54	19	18	52	35	49	22	38	28	20	50	11	36	72	31	65	54	73	44	77	39	36	62	49	48	53	31	61	30	56	47	34	37	57	72	29	18	42	47	48	26	56	42	27	43	33	28	8	59	35	46	42	19	34	68	19	53	58	59	45	29	54	64	9	16	46	24	61	30	46	25	41	10	10	40	45	47	61	46	55	50	27	12	34	53	42	8	25	43	8	54	48	33	45	16	6	12	22	58	7	32	67	78	58	17	43	26	37	67	43	39	
40	16	49	0	29	46	28	41	16	14	46	46	16	13	37	20	28	49	22	21	27	5	27	32	20	34	39	54	30	34	29	32	36	43	40	28	28	34	35	47	22	12	34	15	46	57	22	48	35	29	44	31	34	37	51	14	30	4	52	32	59	33	38	22	31	31	29	30	16	18	4	29	52	7	32	10	35	34	17	46	44	44	25	27	8	11	14	29	19	17	28	42	43	36	26	31	27	48	35	36	9	39	22	32	33	26	49	24	35	30	33	35	46	11	8	17	20	12	20	25	3	32	32	12	22	37	41	9	32	41	25	35	10	29	48	47	45	42	11	18	47	8	42	16	18	38	16	27	28	52	37	48	14	47	38	26	25	50	21	8	50	9	53	43	10	34	36	31	10	35	1	25	46	43	8	28	57	32	23	50	30	15	35	11	48	50	46	32	14	43	21	22	29	38	36	32	25	21	21	30	11	
65	40	40	29	0	25	17	34	45	22	33	23	29	31	10	47	18	20	44	23	50	25	18	50	27	10	10	39	47	9	44	47	10	29	24	47	38	33	10	20	22	33	44	43	18	49	10	26	42	56	18	57	50	48	22	42	30	32	34	45	31	42	18	49	43	20	1	9	19	44	30	25	44	22	30	20	23	41	38	18	26	46	37	4	37	40	14	30	43	12	14	46	46	59	42	8	28	20	45	40	37	29	39	34	45	27	21	45	54	42	50	7	24	38	21	44	30	33	21	17	26	7	48	41	42	47	24	31	53	13	19	60	31	14	19	20	20	36	31	15	17	28	46	28	42	21	19	18	19	23	47	20	40	33	40	48	23	25	29	33	26	29	38	41	21	54	8	21	35	59	30	17	45	16	26	47	46	40	6	46	55	41	48	18	29	38	31	18	43	34	34	33	48	18	24	51	18	38	34	3	21	
72	61	21	46	25	0	18	20	61	33	13	42	36	53	16	66	18	21	51	28	57	44	43	52	51	15	22	15	49	31	68	46	31	10	48	70	63	58	15	34	47	44	69	57	32	29	35	2	37	67	11	64	50	43	22	57	56	50	9	70	40	39	40	58	68	16	24	17	30	64	45	50	24	39	55	36	14	67	60	30	5	34	38	23	53	57	33	56	52	32	39	36	35	63	43	32	26	17	41	33	51	14	43	59	43	52	33	67	56	67	50	19	43	51	41	56	35	54	28	43	43	18	48	57	65	43	5	43	57	28	22	65	43	17	22	12	7	22	52	28	25	41	36	35	63	8	42	43	44	24	43	33	60	12	30	53	23	41	33	46	5	41	14	27	36	56	29	46	47	64	47	21	31	13	47	50	23	36	30	29	62	51	46	37	5	16	9	14	59	18	38	58	71	40	13	53	22	43	58	27	35	
56	44	25	28	17	18	0	18	43	15	19	40	19	37	16	49	1	28	34	11	41	26	33	38	37	10	22	26	34	26	53	32	27	15	41	54	48	47	13	35	34	26	55	39	33	34	22	20	26	50	19	48	36	32	30	39	43	32	23	55	45	27	35	41	53	3	16	8	12	46	27	39	28	22	44	18	7	53	43	32	15	29	23	13	35	39	17	43	35	16	29	29	29	47	29	25	12	25	30	23	33	13	27	47	31	40	35	50	41	52	36	16	41	33	25	38	18	38	10	31	25	12	34	39	48	32	13	25	42	28	4	49	25	3	28	22	18	19	36	11	29	23	29	18	46	10	28	33	34	31	32	35	42	20	23	37	7	41	17	28	22	23	26	24	18	41	25	36	29	49	29	3	28	19	30	35	31	24	18	29	45	34	33	21	19	24	18	4	41	18	22	43	55	35	8	38	4	27	43	20	17	
55	57	8	41	34	20	18	0	51	27	8	57	26	52	31	60	17	40	37	20	42	41	51	35	54	26	38	16	31	43	68	27	44	10	59	68	65	64	28	51	51	33	71	46	49	16	40	22	17	54	29	49	31	24	41	47	61	44	17	71	58	20	52	45	70	14	33	25	25	58	38	57	11	36	62	33	11	70	57	47	15	13	22	30	45	49	33	61	39	34	47	15	15	45	27	42	13	36	22	13	41	6	28	64	24	57	50	65	37	68	32	32	58	41	40	44	23	52	21	49	38	29	30	48	63	23	15	34	40	44	18	49	33	20	40	31	26	2	50	27	42	33	15	25	59	15	45	51	52	43	23	50	55	11	10	38	15	57	21	37	25	32	16	7	31	38	42	54	37	48	41	19	11	31	45	34	17	17	36	11	46	39	27	36	17	12	12	16	49	3	24	59	69	52	11	36	18	29	59	37	30	
28	17	60	16	45	61	43	51	0	28	58	62	25	22	54	13	43	65	19	33	20	21	42	29	31	50	56	66	29	50	32	33	53	56	55	28	34	44	51	63	35	17	39	5	62	67	38	63	40	14	60	21	33	39	68	4	41	13	65	36	76	37	54	13	36	45	46	45	31	13	16	41	62	23	43	25	48	41	20	63	58	50	31	44	8	5	31	39	15	33	43	48	48	28	29	47	38	64	38	43	10	51	25	41	36	38	65	23	30	35	31	51	62	10	24	8	28	20	33	40	19	48	32	4	24	40	56	18	26	58	39	26	18	44	65	63	60	52	21	33	63	20	48	26	18	53	31	42	43	68	40	64	13	60	46	21	38	66	30	15	65	20	66	52	25	29	52	45	14	26	15	40	54	59	21	25	68	38	40	58	21	12	36	27	62	62	59	47	2	54	27	30	28	54	49	28	39	24	29	46	26	
