2  150
14	75	88	70	3	91	40	68	57	31	61	39	91	54	14	97	82	14	44	59	90	56	82	81	52	4	1	53	10	33	12	77	99	82	42	2	41	9	74	52	89	42	11	14	64	33	26	26	1	57	72	37	93	78	10	69	12	11	20	52	14	7	68	75	2	96	91	14	48	98	61	83	66	63	100	66	17	27	9	76	46	48	78	9	34	25	38	26	65	48	30	36	90	87	43	15	81	68	1	32	69	47	58	15	52	26	57	33	67	19	47	24	13	24	79	46	22	96	100	75	64	79	62	36	67	9	46	95	73	17	41	73	78	61	74	41	90	27	16	42	54	5	74	88	76	86	96	12	96	2	
81	80	40	36	50	76	2	30	39	51	89	27	85	45	77	60	75	97	100	31	13	10	52	96	82	24	88	2	53	59	21	72	23	48	2	13	32	68	80	18	40	60	23	49	6	47	94	81	75	57	81	65	84	46	58	21	11	31	80	3	77	31	89	51	18	24	40	72	48	17	15	58	15	43	44	98	85	67	88	76	45	38	10	25	74	50	1	21	57	47	61	87	99	62	24	97	12	94	18	40	41	17	48	53	88	56	100	54	2	85	44	11	7	97	42	70	26	11	35	57	70	52	18	20	51	79	74	86	6	84	81	11	59	53	48	17	34	1	17	64	42	72	77	71	38	30	10	25	89	10	
3260	218	3697	4873	1129	2289	5283	7114	1415	676	3734	4751	3765	3207	3682	113	928	6328	6011	1252	7439	3134	7057	6629	2155	3916	4933	5716	1912	6156	1086	1317	2927	3582	3857	3561	7211	1009	7248	1380	4751	5378	3826	2978	2050	4420	4966	2102	5037	218	691	6318	2223	4784	3700	6450	5162	5306	5508	1044	5789	7369	4208	7169	4562	7343	6272	7489	6260	2211	5446	3350	3206	7273	5077	4612	6720	3725	4944	6739	4997	2606	4063	1970	5063	5564	116	558	7214	4217	7189	4597	2526	7193	5404	7289	5773	5640	590	4871	5694	411	3292	4645	1432	1721	918	1417	7087	5242	571	2676	6918	4485	302	290	3935	6158	3563	6304	2835	4043	1660	5927	2978	4740	1743	4879	6263	1223	2770	1851	3848	2466	4434	3637	6176	147	3640	3088	5736	3079	3933	217	4099	5463	7348	1481	82	4693	
0	64	63	39	35	68	66	65	38	60	48	38	77	75	11	76	52	50	54	50	59	72	73	34	34	51	13	64	59	24	37	27	53	52	80	57	34	70	69	80	91	61	22	73	61	36	74	63	30	25	78	52	22	26	46	30	45	22	59	70	60	72	57	31	76	53	71	46	17	82	63	91	61	31	38	29	51	68	68	60	29	27	48	68	38	76	14	1	35	60	52	79	16	73	26	79	79	39	89	50	20	69	68	68	77	79	36	21	59	37	59	74	84	43	16	5	83	74	51	60	37	32	55	37	70	38	47	76	40	51	66	44	39	26	41	88	45	32	57	41	62	63	82	74	43	34	79	39	44	36	24	
64	0	53	29	47	7	34	68	25	20	48	62	44	64	62	49	13	13	11	32	74	13	10	29	31	17	50	6	7	40	53	59	30	54	33	70	30	81	38	46	53	14	46	19	69	40	49	44	35	39	26	15	55	46	66	63	34	49	71	37	64	54	10	34	46	11	60	48	56	28	36	54	46	36	25	43	56	5	79	63	41	59	18	66	47	52	55	62	29	10	12	39	47	51	37	51	48	42	52	31	45	21	34	76	35	25	45	50	75	26	9	44	34	28	49	59	56	35	66	75	30	46	59	26	55	65	35	18	66	58	77	34	57	54	22	51	57	33	47	66	36	12	51	53	20	42	26	27	22	59	41	
63	53	0	35	28	50	21	16	45	33	15	31	23	13	53	17	44	47	45	23	27	48	54	46	55	37	55	59	57	46	26	38	23	12	36	23	43	29	19	24	34	64	42	43	19	29	14	9	42	46	40	58	41	37	27	38	25	41	23	20	14	9	57	55	19	46	9	17	46	44	17	33	6	39	45	36	14	58	28	13	37	38	40	13	25	14	48	62	54	43	53	29	51	12	49	19	21	25	31	23	47	36	22	24	31	43	27	42	28	46	44	19	40	31	49	59	21	26	23	27	37	31	12	50	7	33	22	46	32	15	26	25	26	37	47	31	20	42	7	32	17	41	22	13	47	30	41	38	38	30	44	
39	29	35	0	18	32	28	46	10	21	23	34	41	48	34	41	16	17	18	13	48	34	37	11	20	13	26	33	29	15	25	29	15	30	41	44	8	57	32	43	54	34	18	34	45	11	40	30	9	14	38	26	26	17	38	33	10	20	46	32	41	41	28	20	40	18	44	22	27	42	26	54	30	8	10	14	31	34	55	41	12	29	11	46	19	42	27	38	19	23	23	40	23	40	16	44	44	14	52	13	19	30	30	53	38	39	16	21	49	11	22	38	44	4	23	34	49	35	40	49	2	17	35	15	41	36	13	37	37	33	53	10	28	25	13	51	30	8	28	38	25	24	46	42	13	13	39	3	7	30	15	
35	47	28	18	0	48	34	33	27	34	13	15	44	40	26	41	34	36	36	19	32	50	53	25	33	29	27	51	47	20	7	13	22	18	50	28	22	42	36	46	57	52	15	48	31	6	39	28	18	20	50	44	14	10	20	17	15	13	30	36	28	36	46	32	41	36	36	10	18	54	29	57	25	15	27	9	18	52	39	28	11	13	29	35	3	40	20	34	33	39	41	46	24	38	24	44	45	6	55	20	20	42	36	38	46	51	2	13	32	27	39	40	54	18	21	30	48	42	23	33	18	3	22	31	35	18	15	51	19	19	37	14	10	10	30	54	13	20	22	19	29	40	47	39	31	5	51	21	25	12	18	
68	7	50	32	48	0	30	66	30	17	47	63	38	60	66	43	16	18	14	31	73	5	5	34	37	19	55	13	15	44	54	61	29	52	26	68	34	79	33	40	46	21	49	12	67	42	44	41	38	43	19	23	58	49	66	65	34	52	69	32	62	50	17	39	41	15	56	47	59	20	33	47	43	39	30	46	55	9	77	61	44	61	21	63	48	47	58	67	36	9	19	32	52	46	42	46	43	42	45	30	49	15	29	74	28	18	46	53	74	31	10	39	27	30	53	64	51	30	66	73	33	48	57	32	51	66	35	11	67	57	75	35	57	57	27	44	57	36	45	67	32	8	45	48	25	44	19	30	25	60	45	
66	34	21	28	34	30	0	38	36	14	25	44	12	30	59	15	29	33	29	16	47	27	33	38	46	23	54	40	39	43	36	47	13	28	17	43	36	51	4	14	25	47	43	21	40	30	14	12	37	43	19	43	47	40	44	49	21	44	43	4	35	20	41	47	13	30	26	26	51	23	5	25	15	35	36	37	31	38	49	34	37	47	27	34	31	18	52	65	45	24	38	12	51	17	44	18	16	28	23	15	46	15	2	46	12	21	32	45	48	37	26	11	21	24	50	61	23	8	42	47	30	35	31	41	21	47	19	24	47	33	47	21	39	44	36	22	35	36	18	47	5	22	19	18	35	32	20	30	27	42	42	
65	68	16	46	33	66	38	0	57	49	22	27	38	15	54	32	58	61	59	37	13	64	70	56	65	51	60	74	71	53	28	38	38	16	53	10	53	13	36	39	47	78	48	59	5	37	29	25	50	53	57	71	43	43	20	36	37	46	9	37	5	22	72	64	34	60	15	24	48	60	33	46	22	47	57	42	15	73	11	5	44	38	53	5	30	28	51	64	64	58	67	44	57	26	57	33	36	33	45	37	53	53	39	8	47	59	33	46	13	57	59	34	56	43	54	61	32	43	15	12	47	36	11	61	19	29	34	62	27	14	10	36	26	39	59	45	20	51	21	26	34	57	36	26	59	37	58	50	51	28	51	
38	25	45	10	27	30	36	57	0	25	34	42	49	58	37	50	13	12	15	23	59	34	34	4	10	15	25	27	22	15	34	36	24	41	45	55	5	68	40	51	61	26	21	36	56	21	49	40	10	14	41	17	31	22	48	41	20	24	56	40	52	51	20	11	49	14	54	33	31	45	35	62	40	12	0	20	42	30	66	51	17	36	10	57	29	52	30	37	9	22	15	47	22	50	12	53	52	24	59	23	20	33	37	64	44	42	26	25	59	1	20	47	49	14	24	34	58	42	50	60	9	25	46	5	51	45	23	38	46	44	63	20	38	31	3	58	40	8	38	47	34	25	55	52	5	21	42	7	8	39	16	
