2  30
41	96	19	28	91	16	10	49	27	71	72	22	1	63	89	85	77	100	82	96	83	60	79	24	81	96	70	19	30	44	
29	34	85	63	84	44	90	48	14	63	7	58	42	78	62	7	15	16	14	45	38	61	60	81	51	35	66	80	12	59	
533	1299	1264	100	258	1445	1223	1016	785	670	1180	850	1143	167	526	498	741	502	457	1464	800	400	1269	1133	583	977	714	761	443	1137	
0	76	50	57	50	33	84	44	50	51	60	45	75	64	53	67	69	61	58	87	45	53	40	36	61	7	75	60	65	38	60	
76	0	39	24	29	62	24	56	33	26	32	53	20	12	62	21	33	32	18	25	33	26	56	41	20	70	1	31	72	69	18	
50	39	0	38	32	24	35	17	7	27	10	14	28	28	24	45	19	10	30	39	32	34	17	30	38	43	38	10	36	30	34	
57	24	38	0	8	52	44	52	30	11	37	50	37	18	61	10	43	38	10	46	12	4	49	21	4	51	23	35	74	61	7	
50	29	32	8	0	45	45	45	25	6	33	43	37	19	55	18	41	34	10	48	4	4	42	13	11	43	27	32	68	53	10	
33	62	24	52	45	0	60	11	29	42	34	13	52	50	20	62	42	34	48	63	42	48	7	35	54	28	61	35	32	8	51	
84	24	35	44	45	60	0	50	33	39	25	48	8	26	53	44	19	25	34	3	48	44	52	53	41	77	24	25	59	64	37	
44	56	17	52	45	11	50	0	24	41	26	3	44	45	10	60	32	26	45	54	43	48	5	38	53	38	55	27	24	13	49	
50	33	7	30	25	29	33	24	0	19	10	21	25	21	31	37	20	11	22	37	25	27	23	25	30	43	32	9	43	36	26	
51	26	27	11	6	42	39	41	19	0	27	38	31	14	50	20	35	28	7	42	8	7	38	15	12	44	24	25	62	50	10	
60	32	10	37	33	34	25	26	10	27	0	23	18	23	30	42	9	1	27	29	34	34	27	35	36	53	31	1	40	39	31	
45	53	14	50	43	13	48	3	21	38	23	0	41	42	12	58	29	23	42	51	41	46	5	37	50	39	52	24	25	16	47	
75	20	28	37	37	52	8	44	25	31	18	41	0	19	48	38	14	18	27	12	40	36	45	44	34	68	20	17	56	58	30	
64	12	28	18	19	50	26	45	21	14	23	42	19	0	52	20	27	24	8	29	23	17	44	29	15	58	11	22	63	57	11	
53	62	24	61	55	20	53	10	31	50	30	12	48	52	0	69	34	30	54	56	53	58	15	49	62	48	62	32	13	17	58	
67	21	45	10	18	62	44	60	37	20	42	58	38	20	69	0	47	43	15	46	22	14	58	31	7	61	20	41	81	70	11	
69	33	19	43	41	42	19	32	20	35	9	29	14	27	34	47	0	8	33	22	43	41	34	44	42	62	33	10	41	46	37	
61	32	10	38	34	34	25	26	11	28	1	23	18	24	30	43	8	0	28	28	35	35	27	36	36	54	32	2	40	40	32	
58	18	30	10	10	48	34	45	22	7	27	42	27	8	54	15	33	28	0	37	14	9	43	22	8	52	17	26	66	56	4	
87	25	39	46	48	63	3	54	37	42	29	51	12	29	56	46	22	28	37	0	51	46	56	56	43	80	26	28	62	68	39	
45	33	32	12	4	42	48	43	25	8	34	41	40	23	53	22	43	35	14	51	0	8	40	9	15	39	31	33	67	51	15	
53	26	34	4	4	48	44	48	27	7	34	46	36	17	58	14	41	35	9	46	8	0	45	17	7	47	24	33	70	57	7	
40	56	17	49	42	7	52	5	23	38	27	5	45	44	15	58	34	27	43	56	40	45	0	34	50	33	55	27	28	13	47	
36	41	30	21	13	35	53	38	25	15	35	37	44	29	49	31	44	36	22	56	9	17	34	0	24	30	39	34	62	44	23	
61	20	38	4	11	54	41	53	30	12	36	50	34	15	62	7	42	36	8	43	15	7	50	24	0	55	19	34	74	62	4	
7	70	43	51	43	28	77	38	43	44	53	39	68	58	48	61	62	54	52	80	39	47	33	30	55	0	68	53	60	33	54	
75	1	38	23	27	61	24	55	32	24	31	52	20	11	62	20	33	32	17	26	31	24	55	39	19	68	0	30	72	68	17	
60	31	10	35	32	35	25	27	9	25	1	24	17	22	32	41	10	2	26	28	33	33	27	34	34	53	30	0	42	40	30	
65	72	36	74	68	32	59	24	43	62	40	25	56	63	13	81	41	40	66	62	67	70	28	62	74	60	72	42	0	27	70	
38	69	30	61	53	8	64	13	36	50	39	16	58	57	17	70	46	40	56	68	51	57	13	44	62	33	68	40	27	0	59	
60	18	34	7	10	51	37	49	26	10	31	47	30	11	58	11	37	32	4	39	15	7	47	23	4	54	17	30	70	59	0	

