2  150
14	73	51	90	97	27	69	41	8	74	60	39	94	6	17	56	27	83	61	75	94	98	19	45	85	5	96	4	2	20	39	70	26	18	4	90	59	34	16	35	82	97	39	28	36	87	53	11	91	64	36	21	79	54	71	80	79	35	50	83	24	6	25	81	6	94	51	41	73	79	83	80	69	72	83	61	30	61	68	44	73	35	90	76	3	95	58	28	65	94	97	37	68	84	56	85	23	22	58	66	92	20	14	70	17	81	69	32	20	16	30	77	27	68	35	28	29	59	97	71	23	68	8	73	39	68	19	43	11	23	85	17	88	71	93	75	40	11	65	61	69	89	46	15	68	37	74	91	35	34	
42	68	99	44	47	26	56	23	44	99	70	23	79	73	46	100	46	43	16	49	30	98	56	74	65	38	80	19	1	10	15	65	89	58	4	12	68	60	53	68	97	72	66	51	79	42	69	25	40	2	89	88	12	19	72	15	74	4	11	94	1	57	79	47	73	56	16	65	16	65	83	74	89	60	29	38	16	59	74	20	79	56	69	24	53	31	26	12	4	52	74	46	48	30	52	29	74	56	78	1	25	61	13	68	68	39	56	20	9	90	94	10	13	89	33	53	81	67	44	15	24	95	50	60	8	59	75	15	6	31	98	18	22	96	23	26	25	64	10	33	69	25	77	75	28	62	21	77	19	88	
4843	2318	3312	2066	6177	2049	2827	7468	262	4479	2266	2310	3677	1490	1698	3355	908	6105	6746	4942	1378	1519	7339	6409	6578	3412	4040	1095	2976	160	5804	6348	3335	1213	1267	1571	6247	2945	6251	2729	795	5389	3290	6249	5408	942	2556	915	7005	1373	2727	4236	5581	1870	6641	1499	533	634	4436	4743	4657	2533	4487	5580	4076	6128	2485	1838	2180	6894	6233	6056	6252	1036	6500	7195	5422	380	4057	2210	7268	5488	5595	1801	2875	7070	1775	314	2185	106	4035	373	1996	6249	4396	278	6091	6942	1932	4929	4558	6368	4873	5569	1978	7435	2962	4007	1553	715	5328	4266	5030	2858	4379	2610	2562	5979	5667	3200	4912	1196	6595	934	2722	4884	4308	3418	2121	4946	5053	3825	6499	1520	3568	6384	4288	7308	1673	1366	3974	3089	4800	6204	4789	4204	6038	2552	3931	2593	
0	38	67	59	74	53	26	71	94	35	29	63	52	75	70	74	14	33	63	37	54	70	57	67	35	11	21	47	17	57	49	39	17	61	52	37	68	68	25	56	71	57	8	53	34	72	67	56	29	58	60	26	58	45	23	31	62	37	52	55	67	20	47	34	69	70	66	70	25	43	30	76	80	73	14	45	42	54	71	71	67	49	41	63	41	70	39	36	56	51	74	74	49	19	61	49	69	66	41	21	57	37	14	42	83	69	22	11	64	15	57	57	72	53	57	64	60	90	62	42	41	31	15	75	70	62	59	54	49	42	66	76	29	51	75	68	64	32	29	31	75	37	54	73	13	73	52	73	55	40	15	
38	0	42	27	62	31	42	41	67	17	9	25	49	47	41	51	24	29	25	1	19	62	21	44	8	27	25	42	34	49	25	32	24	51	24	3	33	50	14	22	60	26	30	44	20	60	41	60	32	26	46	39	42	53	16	39	39	32	15	34	62	22	52	36	51	33	35	32	13	25	34	44	56	39	27	26	14	19	65	57	33	26	16	25	26	43	49	2	18	26	41	41	45	26	53	17	67	28	8	29	63	46	27	7	62	66	17	28	57	24	53	59	34	19	37	67	25	63	28	36	47	44	29	48	66	29	28	34	14	5	54	41	29	40	59	59	33	12	13	32	57	6	16	57	30	46	59	61	54	45	28	
67	42	0	18	25	13	51	12	26	32	49	43	31	10	8	8	57	35	44	42	28	30	27	2	37	59	45	28	52	26	19	29	50	23	18	46	24	10	47	24	26	18	58	23	32	24	2	43	39	18	17	48	14	46	48	43	4	32	32	12	33	47	41	38	11	32	12	48	51	24	40	18	13	22	52	21	29	28	34	19	21	18	28	47	25	5	46	45	48	17	19	21	30	47	26	26	40	51	34	46	47	45	53	48	19	37	46	55	28	52	31	40	34	26	10	45	24	23	21	28	41	49	51	9	37	18	16	12	30	38	22	25	39	21	19	28	13	37	40	38	16	37	46	17	53	7	47	26	34	39	51	
59	27	18	0	42	13	51	13	39	23	35	25	40	20	14	26	47	33	25	26	10	46	9	20	24	49	38	34	47	37	13	30	42	36	8	30	11	28	35	6	42	2	50	32	25	41	16	53	38	1	30	47	25	52	37	44	16	32	14	16	48	39	48	39	29	17	8	31	38	20	39	17	30	14	44	19	17	10	49	37	9	13	17	29	23	17	50	30	30	11	15	15	37	40	39	10	54	33	20	41	57	48	45	31	37	52	36	47	42	43	43	50	20	8	18	58	6	36	5	32	46	50	45	21	52	3	2	17	13	22	37	17	36	29	37	43	6	26	30	37	34	23	28	35	47	20	55	43	44	44	44	
74	62	25	42	0	32	52	37	35	47	66	68	23	31	33	21	69	42	68	61	52	8	51	22	55	69	54	26	57	18	37	35	60	13	39	65	49	15	61	48	3	42	68	21	45	2	28	29	44	42	16	49	20	37	61	44	26	37	55	28	13	57	32	40	14	58	37	74	67	38	44	42	23	47	61	36	48	52	11	5	47	36	46	72	37	29	41	64	72	37	44	46	26	55	14	47	19	76	54	53	32	41	62	68	19	16	59	65	11	63	19	25	60	49	25	27	49	33	47	31	36	47	59	30	15	43	40	28	52	58	8	50	45	23	7	8	38	53	55	43	11	56	69	8	61	29	34	2	22	36	59	
53	31	13	13	32	0	40	19	40	18	36	37	26	22	17	21	43	22	38	30	20	34	21	14	24	45	31	21	39	24	6	18	36	23	8	34	24	19	33	17	31	12	45	18	19	30	13	39	27	13	17	36	12	38	34	32	9	20	23	3	35	33	34	27	20	31	15	44	38	10	28	25	26	26	38	8	17	20	37	26	21	5	15	41	12	16	38	33	40	5	25	26	23	34	26	15	41	45	23	33	43	36	39	37	31	39	33	42	29	39	29	36	34	18	6	44	20	36	19	19	33	38	38	22	39	16	12	3	20	27	25	29	26	15	28	30	14	24	27	26	26	25	38	26	40	19	41	31	31	31	38	
26	42	51	51	52	40	0	60	77	29	37	65	28	61	57	57	28	18	65	41	51	47	53	51	35	27	18	26	10	34	38	22	21	39	43	43	62	50	30	51	48	49	23	32	26	50	52	30	13	50	39	4	39	19	29	8	47	19	50	40	42	21	21	13	50	67	55	73	35	31	12	65	62	65	19	32	37	51	47	50	60	38	35	67	28	56	13	42	61	40	65	65	26	17	38	44	43	70	40	13	31	11	20	49	64	44	27	22	41	23	33	32	69	49	41	38	55	74	56	23	16	5	15	61	45	54	50	39	46	44	44	68	15	32	54	44	53	31	29	14	55	38	59	53	17	59	26	50	30	16	17	
71	41	12	13	37	19	60	0	26	35	49	34	42	8	3	16	60	42	35	40	23	43	21	15	38	62	50	39	58	38	22	37	54	35	19	44	13	22	48	19	38	15	62	34	37	36	9	55	47	14	29	56	25	57	50	52	14	40	27	20	46	51	52	47	23	21	5	38	52	29	48	6	18	9	56	27	30	23	46	31	11	22	30	39	31	7	57	43	42	20	7	8	41	52	39	24	52	42	33	52	59	55	57	44	26	50	49	60	40	56	43	52	23	21	20	58	17	22	14	38	52	58	56	9	49	11	12	21	26	36	34	12	46	32	30	40	7	39	43	46	27	37	40	29	58	8	58	38	46	50	56	
94	67	26	39	35	40	77	26	0	59	74	59	52	19	25	20	84	61	60	66	49	43	47	27	63	85	72	52	78	47	45	55	77	42	43	70	38	28	73	45	38	40	85	46	59	35	27	62	66	40	39	74	38	68	74	69	31	58	53	38	48	74	63	64	27	45	31	62	77	50	66	25	14	32	79	48	55	49	46	32	36	44	54	64	52	24	70	69	67	43	29	30	53	74	45	50	54	67	59	73	66	69	79	71	16	51	73	82	44	79	51	58	46	48	36	62	43	3	40	54	65	74	78	18	50	37	38	39	52	62	38	33	66	45	28	42	33	63	67	65	25	62	66	28	80	20	67	37	54	63	78	
