2  30
41	95	83	48	85	51	39	22	78	14	71	22	3	14	93	44	22	69	99	11	88	2	17	88	15	97	65	70	22	31	
56	27	13	99	46	32	8	73	56	46	100	13	70	92	34	62	42	2	4	52	2	45	47	57	12	46	33	4	43	89	
682	1275	634	199	322	1426	641	1405	1150	387	52	806	1181	293	285	419	919	997	1313	994	1193	207	1447	661	141	542	1001	799	441	356	
0	46	44	61	60	21	48	49	4	49	80	32	39	45	76	49	13	48	54	38	48	47	57	76	39	83	88	54	70	94	69	
46	0	32	41	35	31	22	19	42	51	48	14	9	37	55	21	35	7	9	22	21	19	22	57	40	65	64	25	46	64	38	
44	32	0	17	17	23	11	15	42	19	37	30	24	5	32	13	31	27	31	11	13	14	21	32	11	39	43	15	25	50	26	
61	41	17	0	7	40	19	22	59	24	22	43	36	17	15	20	48	34	37	25	20	22	21	16	24	24	26	16	8	33	13	
60	35	17	7	0	39	14	16	58	29	19	39	31	20	20	14	47	28	29	22	14	16	13	22	27	30	30	10	11	34	8	
21	31	23	40	39	0	27	28	18	33	59	19	22	25	56	28	7	31	37	17	27	26	37	55	21	63	67	33	48	73	47	
48	22	11	19	14	27	0	4	45	30	32	25	17	17	33	2	34	16	20	9	1	3	11	35	22	43	44	5	25	48	21	
49	19	15	22	16	28	4	0	45	34	32	23	14	21	36	2	35	12	16	11	2	2	8	38	26	46	46	6	27	48	21	
4	42	42	59	58	18	45	45	0	48	77	28	35	43	74	46	10	44	50	35	45	44	54	73	38	81	85	50	67	91	65	
49	51	19	24	29	33	30	34	48	0	46	46	42	13	33	32	39	46	50	29	31	33	39	30	12	36	43	32	31	54	37	
80	48	37	22	19	59	32	32	77	46	0	56	47	39	18	31	66	41	40	41	32	34	25	22	46	26	20	26	15	16	11	
32	14	30	43	39	19	25	23	28	46	56	0	9	34	59	25	21	17	22	19	24	22	30	60	34	68	69	29	50	72	45	
39	9	24	36	31	22	17	14	35	42	47	9	0	29	50	16	27	9	15	13	16	14	21	52	31	60	61	21	42	63	36	
45	37	5	17	20	25	17	21	43	13	39	34	29	0	31	19	32	32	37	16	18	19	26	30	7	38	43	20	26	51	28	
76	55	32	15	20	56	33	36	74	33	18	59	50	31	0	34	63	48	49	41	34	36	33	4	38	10	11	30	9	20	18	
49	21	13	20	14	28	2	2	46	32	31	25	16	19	34	0	35	14	18	10	1	2	9	36	24	44	44	5	25	47	20	
13	35	31	48	47	7	34	35	10	39	66	21	27	32	63	35	0	36	42	25	34	34	44	63	28	70	75	40	56	81	55	
48	7	27	34	28	31	16	12	44	46	41	17	9	32	48	14	36	0	6	18	15	13	15	50	36	58	57	18	39	57	31	
54	9	31	37	29	37	20	16	50	50	40	22	15	37	49	18	42	6	0	23	19	17	16	51	41	59	58	20	40	57	32	
38	22	11	25	22	17	9	11	35	29	41	19	13	16	41	10	25	18	23	0	9	9	19	41	18	49	52	15	33	56	30	
48	21	13	20	14	27	1	2	45	31	32	24	16	18	34	1	34	15	19	9	0	2	10	36	23	44	45	5	25	48	21	
47	19	14	22	16	26	3	2	44	33	34	22	14	19	36	2	34	13	17	9	2	0	10	38	24	46	47	7	27	49	23	
57	22	21	21	13	37	11	8	54	39	25	30	21	26	33	9	44	15	16	19	10	10	0	35	32	43	42	6	24	42	16	
76	57	32	16	22	55	35	38	73	30	22	60	52	30	4	36	63	50	51	41	36	38	35	0	36	8	13	32	11	24	21	
39	40	11	24	27	21	22	26	38	12	46	34	31	7	38	24	28	36	41	18	23	24	32	36	0	43	49	26	33	57	35	
83	65	39	24	30	63	43	46	81	36	26	68	60	38	10	44	70	58	59	49	44	46	43	8	43	0	10	40	19	23	28	
88	64	43	26	30	67	44	46	85	43	20	69	61	43	11	44	75	57	58	52	45	47	42	13	49	10	0	40	19	13	26	
54	25	15	16	10	33	5	6	50	32	26	29	21	20	30	5	40	18	20	15	5	7	6	32	26	40	40	0	21	42	15	
70	46	25	8	11	48	25	27	67	31	15	50	42	26	9	25	56	39	40	33	25	27	24	11	33	19	19	21	0	25	10	
94	64	50	33	34	73	48	48	91	54	16	72	63	51	20	47	81	57	57	56	48	49	42	24	57	23	13	42	25	0	26	
69	38	26	13	8	47	21	21	65	37	11	45	36	28	18	20	55	31	32	30	21	23	16	21	35	28	26	15	10	26	0	

