4  50
18	54	32	92	14	21	93	14	45	8	2	86	41	79	21	75	72	63	17	2	87	34	57	37	83	18	56	1	75	94	45	47	6	89	42	76	55	47	7	77	96	83	50	22	64	82	82	17	73	71	
75	41	51	17	23	72	28	75	64	37	58	48	64	71	87	75	12	39	70	10	41	93	39	18	14	28	24	41	85	3	31	51	90	84	81	71	68	99	16	55	63	35	61	16	17	78	73	100	2	30	
41	85	91	3	84	8	33	15	12	1	18	96	77	32	5	29	5	36	95	33	25	42	21	8	74	56	49	56	16	31	37	99	42	77	68	96	82	27	10	96	13	37	84	14	85	19	26	79	43	82	
22	41	77	99	77	70	75	57	21	50	11	13	6	100	37	18	99	19	22	26	14	88	1	51	99	27	68	96	27	39	3	4	85	46	33	67	32	41	34	36	8	56	91	69	67	89	81	71	26	68	
966	907	1995	330	1017	1839	2458	1475	2043	642	1181	443	2152	722	874	557	2360	1608	1349	1061	321	910	68	678	775	2495	1032	687	519	606	202	2362	53	1601	258	2241	2157	1582	824	2144	525	1166	2237	617	2061	199	881	2348	168	2208	
0	74	69	65	71	37	44	71	85	22	77	64	64	33	69	59	91	47	40	79	8	61	31	29	74	19	81	80	34	47	33	55	22	89	36	43	13	47	29	88	81	30	16	27	52	52	58	60	92	80	21	
74	0	43	13	36	49	43	24	10	54	3	32	48	47	54	37	17	45	36	7	67	13	45	48	1	57	10	9	44	51	48	21	54	15	38	45	64	28	47	13	6	48	63	52	37	26	18	14	18	7	53	
69	43	0	48	74	66	25	63	49	59	46	11	7	61	87	68	49	21	35	40	64	39	42	57	42	50	53	52	57	23	36	48	58	46	46	66	55	35	55	50	47	40	67	61	64	51	48	40	48	41	56	
65	13	48	0	26	37	41	15	21	43	13	37	51	36	42	24	29	44	30	20	57	9	37	37	14	49	16	14	32	50	43	9	43	28	28	32	56	23	36	25	18	42	53	41	24	14	7	9	31	20	44	
71	36	74	26	0	34	62	12	40	49	35	63	76	38	19	12	48	66	49	43	64	35	52	42	38	61	32	31	37	72	61	27	50	49	41	28	67	43	43	43	38	58	56	44	19	26	26	34	50	43	51	
37	49	66	37	34	0	45	36	59	16	50	57	65	6	32	22	66	50	31	56	30	38	28	11	50	31	52	51	9	53	38	28	17	65	20	6	35	32	13	62	55	34	21	11	16	23	30	36	68	56	19	
44	43	25	41	62	45	0	54	52	35	46	20	21	39	71	53	55	5	14	44	39	32	18	34	42	25	52	51	35	9	11	35	34	53	25	46	31	18	32	54	49	15	42	38	47	36	36	32	55	45	31	
71	24	63	15	12	36	54	0	29	48	23	52	66	38	30	16	37	58	42	31	63	24	47	41	25	57	21	20	36	64	55	19	48	37	36	30	64	35	41	32	26	53	56	44	20	20	17	23	39	31	49	
85	10	49	21	40	59	52	29	0	64	8	40	55	57	59	44	8	54	46	9	77	24	55	58	10	67	8	9	54	60	59	31	64	8	48	54	75	39	57	3	4	59	74	62	45	36	28	25	10	8	64	
22	54	59	43	49	16	35	48	64	0	56	52	57	11	48	36	71	40	25	59	14	41	17	6	54	15	60	58	12	42	25	33	1	69	16	22	19	29	7	67	60	21	9	5	29	29	36	39	72	60	4	
77	3	46	13	35	50	46	23	8	56	0	35	51	49	53	37	15	48	38	8	69	15	47	50	4	59	7	6	45	54	51	22	56	15	40	45	67	31	49	11	4	51	65	54	37	27	20	17	17	7	55	
64	32	11	37	63	57	20	52	40	52	35	0	15	52	76	57	40	19	27	31	58	27	35	49	31	44	42	42	48	23	31	36	51	37	37	56	51	25	47	41	37	34	60	53	53	40	36	29	40	32	49	
64	48	7	51	76	65	21	66	55	57	51	15	0	59	89	70	55	17	34	46	60	42	39	56	47	46	58	57	56	17	32	49	55	52	45	66	51	35	53	56	52	36	63	59	65	52	50	43	54	47	53	
33	47	61	36	38	6	39	38	57	11	49	52	59	0	38	25	64	44	26	53	25	35	21	5	48	25	52	50	4	47	31	26	12	63	14	11	30	27	7	60	53	27	18	6	18	21	29	33	66	54	14	
69	54	87	42	19	32	71	30	59	48	53	76	89	38	0	19	67	76	57	61	62	50	57	43	55	63	51	50	39	81	67	40	49	67	47	27	68	53	44	62	57	63	53	43	24	36	40	48	69	61	52	
59	37	68	24	12	22	53	16	44	36	37	57	70	25	19	0	52	57	39	44	51	31	41	30	38	49	36	35	25	63	50	20	37	52	30	15	55	35	31	47	41	47	43	32	7	17	21	29	54	44	39	
91	17	49	29	48	66	55	37	8	71	15	40	55	64	67	52	0	57	51	12	83	30	60	65	16	72	16	17	61	62	63	38	71	3	55	61	80	44	64	5	11	64	80	69	53	43	35	31	2	11	70	
47	45	21	44	66	50	5	58	54	40	48	19	17	44	76	57	57	0	19	45	43	35	22	39	44	29	55	54	40	6	15	39	38	54	30	51	34	23	37	56	50	19	46	42	52	40	40	35	56	46	36	
40	36	35	30	49	31	14	42	46	25	38	27	34	26	57	39	51	19	0	39	33	23	9	22	36	21	44	43	22	23	13	23	24	49	11	32	29	7	20	49	42	12	33	26	33	22	25	22	52	40	22	
79	7	40	20	43	56	44	31	9	59	8	31	46	53	61	44	12	45	39	0	71	18	48	54	6	60	13	13	50	51	51	27	59	10	43	51	68	32	52	10	6	52	69	58	44	32	25	20	12	1	58	
8	67	64	57	64	30	39	63	77	14	69	58	60	25	62	51	83	43	33	71	0	53	24	21	67	14	73	72	26	43	28	47	14	81	29	36	10	39	21	80	73	24	9	19	44	44	50	52	84	72	13	
61	13	39	9	35	38	32	24	24	41	15	27	42	35	50	31	30	35	23	18	53	0	31	35	13	43	21	20	31	41	36	11	41	28	25	35	51	15	34	26	19	35	50	39	28	16	9	2	31	18	40	
31	45	42	37	52	28	18	47	55	17	47	35	39	21	57	41	60	22	9	48	24	31	0	17	44	12	52	51	19	25	10	28	16	58	11	31	19	16	15	58	51	6	25	20	34	27	31	30	61	49	14	
29	48	57	37	42	11	34	41	58	6	50	49	56	5	43	30	65	39	22	54	21	35	17	0	48	19	53	52	5	43	26	27	7	64	12	16	25	25	2	61	54	22	15	4	23	23	30	34	66	54	9	
74	1	42	14	38	50	42	25	10	54	4	31	47	48	55	38	16	44	36	6	67	13	44	48	0	56	11	10	44	50	48	22	54	15	38	45	64	28	47	13	6	48	64	52	38	27	19	15	17	6	54	
