2  150
14	9	79	23	40	67	21	86	56	68	62	38	56	53	79	91	18	2	33	16	20	62	90	38	62	37	70	52	49	9	94	48	13	25	34	10	28	26	46	97	94	39	92	38	49	30	8	68	75	19	63	48	68	60	37	62	34	96	66	65	74	75	97	70	32	63	84	30	64	11	80	19	98	24	44	70	43	4	37	64	28	90	3	30	21	78	25	57	99	51	52	68	37	88	68	69	87	98	29	10	87	32	20	78	9	22	50	67	64	22	58	23	71	62	41	25	18	20	68	10	24	20	98	78	19	37	63	96	47	46	46	44	38	87	95	19	24	72	17	29	45	16	93	4	48	19	43	59	4	80	
8	22	33	63	53	76	100	1	70	18	35	64	88	94	63	67	60	99	90	52	34	18	16	11	93	82	60	90	54	24	24	44	13	8	1	80	42	7	65	51	1	19	28	48	91	84	10	52	98	94	10	83	66	64	16	24	35	49	60	41	94	80	29	87	81	2	55	9	70	85	3	48	100	98	55	37	64	6	30	13	22	93	37	26	55	62	84	61	26	11	52	82	66	51	72	75	38	52	78	34	19	88	5	42	36	68	96	10	97	16	78	12	70	2	82	81	23	73	62	18	100	90	96	60	46	25	7	67	38	20	3	74	50	58	64	78	7	59	89	85	58	37	11	1	11	43	3	90	69	24	
7172	6270	1469	1777	248	4934	6921	4395	7151	624	4713	6378	1339	6835	7489	436	5909	6477	3037	1275	1544	1726	6869	4292	6658	1768	3044	3829	1204	2702	5392	447	2655	2677	5583	4888	2886	2202	2946	5447	7388	2887	1700	3281	4779	6738	6572	410	3724	6900	6784	255	2468	1759	1739	2299	5764	969	6223	6029	6542	3143	6506	5746	2403	3186	6313	6289	1529	1573	7405	4030	6143	6464	4128	406	2618	987	568	7276	5968	685	3041	7051	1555	2076	3977	5689	3116	6958	6808	7412	2880	5338	3592	4512	3078	4772	7147	4833	1484	3891	4722	4029	1068	5362	2038	7142	5809	3293	2367	6584	5694	3085	68	6194	2366	1311	4645	5890	3934	5941	3338	6771	3148	2159	5000	3369	1574	3709	6216	535	4565	5581	7494	6773	4951	341	2468	4237	6911	589	872	3677	3639	6303	771	5735	4968	1125	
0	48	64	58	54	37	49	27	41	42	67	71	32	35	55	49	60	71	35	13	61	73	40	41	55	61	45	50	38	25	91	55	58	67	55	48	77	39	21	51	59	20	20	51	48	53	44	43	64	69	52	36	13	46	66	22	33	28	94	55	46	69	70	68	31	58	67	23	65	51	56	27	30	45	56	40	38	63	60	60	42	21	59	21	70	28	46	46	51	60	77	47	65	40	69	16	65	35	57	71	41	59	50	16	41	76	62	48	59	64	41	77	47	89	43	12	59	81	64	67	29	38	61	68	76	5	48	18	69	69	23	61	69	54	61	57	23	14	67	46	56	59	42	73	21	58	37	52	59	61	62	
48	0	65	69	63	48	37	29	60	21	57	26	38	50	13	10	58	36	45	38	62	63	34	21	47	50	8	2	17	48	65	64	69	22	12	1	53	41	27	50	28	31	28	24	54	14	43	20	16	38	65	26	35	54	23	26	30	35	65	60	23	46	60	49	24	18	40	26	54	4	53	21	22	53	61	10	49	48	24	52	12	29	66	27	31	24	4	62	31	44	38	63	76	36	21	41	59	17	35	45	43	11	2	34	33	64	44	11	11	51	34	59	26	63	49	46	66	45	60	23	19	36	17	20	34	44	3	40	32	36	29	50	40	67	42	26	36	43	65	26	22	34	35	42	34	46	36	35	54	25	46	
64	65	0	13	12	26	28	45	26	43	14	65	34	28	56	56	7	48	29	53	3	16	32	44	18	18	57	65	49	38	43	11	13	65	59	64	36	27	59	15	43	50	62	42	15	54	23	45	76	43	16	40	59	17	59	60	38	39	50	8	42	32	16	27	46	54	38	54	17	69	12	62	49	18	8	56	25	22	49	14	53	53	6	58	54	49	60	21	34	25	56	21	15	31	79	48	10	50	33	37	25	72	66	53	32	19	26	54	70	19	31	28	39	42	21	51	7	52	8	61	60	31	61	77	62	60	62	46	51	45	49	17	40	17	27	45	43	49	4	38	48	37	31	43	46	20	32	31	12	49	25	
58	69	13	0	5	23	34	44	17	48	27	74	33	23	63	61	18	58	26	49	14	30	35	48	26	29	61	70	52	33	57	5	0	73	65	68	49	28	57	20	52	48	60	48	14	61	26	49	82	54	6	43	55	15	68	59	39	37	63	9	47	44	29	39	47	61	48	53	30	73	20	62	50	16	9	60	22	33	57	25	57	51	7	56	64	50	65	12	41	35	67	11	7	33	85	44	23	53	42	48	26	77	70	50	36	33	37	60	76	31	34	41	45	55	20	46	6	63	21	69	60	33	68	84	72	55	67	42	61	55	48	28	51	4	37	53	40	44	18	43	56	46	34	55	43	30	33	38	22	58	35	
54	63	12	5	0	18	28	39	14	42	23	68	27	19	57	55	14	53	21	45	11	27	29	42	21	25	55	64	47	29	54	1	5	67	59	63	45	22	52	14	46	43	55	43	9	55	20	43	76	49	4	37	51	9	62	54	34	32	60	5	41	40	26	35	42	56	43	48	26	68	16	57	44	10	5	54	17	29	52	21	51	46	5	51	58	44	59	10	36	30	62	9	12	27	80	40	19	47	36	44	20	72	65	45	30	31	32	54	70	27	29	38	39	52	14	42	5	59	18	64	55	28	63	78	67	51	61	38	56	50	43	24	46	6	32	47	35	40	16	38	50	40	29	50	38	25	28	33	18	52	31	
37	48	26	23	18	0	20	21	12	28	30	58	10	4	44	41	23	48	3	27	23	36	15	27	20	27	40	49	31	13	58	19	23	56	46	47	46	8	34	14	38	24	37	31	11	42	10	29	62	44	17	21	33	9	52	35	17	14	63	18	28	39	34	35	24	44	40	30	30	52	20	39	27	8	19	38	1	29	42	24	36	28	23	33	51	26	44	14	27	28	56	14	30	13	66	22	28	31	30	42	8	57	49	27	16	40	30	40	56	29	15	43	27	56	5	25	23	56	27	53	37	13	51	65	59	33	46	20	49	45	24	26	42	20	30	38	17	22	29	25	40	34	16	47	20	24	12	25	22	43	30	
49	37	28	34	28	20	0	23	31	15	22	40	17	24	29	28	21	28	19	35	25	28	8	16	10	15	29	37	22	29	42	29	34	38	31	36	29	12	36	14	18	29	39	14	20	26	10	17	48	24	31	15	39	21	34	37	15	20	46	24	13	20	25	19	21	27	20	31	19	41	16	38	24	20	25	29	21	14	23	16	25	31	29	35	31	25	32	31	7	11	36	31	40	9	51	33	22	24	10	23	12	44	38	33	8	30	13	26	42	17	7	29	11	40	17	38	30	36	23	35	35	10	34	50	39	44	34	31	29	25	27	15	23	34	12	19	25	35	28	10	21	14	6	27	27	11	12	5	17	24	13	
27	29	45	44	39	21	23	0	31	16	43	47	11	22	31	26	40	44	18	13	42	50	14	14	31	37	23	31	14	18	65	40	44	44	32	29	51	18	14	30	32	6	17	24	31	29	22	16	45	42	39	9	16	29	41	15	7	7	68	38	19	42	47	42	6	33	40	9	41	33	35	18	6	28	39	19	22	38	34	37	19	8	43	13	44	5	26	35	24	34	50	36	52	15	50	13	43	12	30	44	20	40	31	10	15	52	36	25	39	40	15	52	20	63	25	19	43	54	43	42	16	14	38	48	50	22	28	12	42	42	4	37	42	42	34	31	7	16	47	19	30	32	17	46	6	33	13	25	37	35	37	
41	60	26	17	14	12	31	31	0	40	35	70	21	9	56	53	26	59	14	33	24	40	27	39	28	34	52	61	43	16	65	15	17	68	58	59	54	19	43	20	49	33	45	43	14	54	21	41	74	55	11	33	40	11	64	44	29	24	71	17	40	48	38	43	36	56	50	39	36	64	25	49	38	11	18	49	10	37	54	30	48	37	20	42	62	37	56	5	38	37	67	6	24	25	78	28	32	42	41	51	19	69	61	34	28	44	39	52	68	36	27	49	39	63	14	29	20	66	30	65	47	25	63	77	70	38	58	26	60	56	34	33	53	13	39	50	26	27	30	37	51	45	28	57	29	32	24	36	28	55	39	
