2  100
42	63	54	55	74	70	9	86	2	89	44	30	57	44	56	19	33	43	34	19	78	37	66	73	89	22	66	87	52	64	6	97	64	8	93	90	85	79	95	99	48	13	38	71	85	46	78	17	89	84	83	23	79	82	15	68	73	73	57	5	50	52	73	46	7	69	40	31	79	35	45	92	31	91	85	18	5	48	68	19	21	46	43	93	97	36	62	4	25	46	8	67	35	20	80	45	99	95	75	69	
6	12	66	72	57	24	1	45	14	88	31	27	41	8	92	14	98	28	40	8	91	26	88	95	67	15	9	68	40	100	78	87	46	99	17	85	13	82	6	21	34	22	29	87	43	19	12	65	73	5	36	46	97	64	68	2	32	99	98	30	14	64	32	57	6	100	11	19	63	99	22	3	18	19	76	83	98	92	91	14	44	28	88	26	44	78	20	90	47	51	37	85	80	34	26	43	20	34	13	1	
2330	3681	3712	2025	2188	3355	1815	2036	2682	301	814	963	3023	3744	4443	4761	683	2481	1171	2729	2765	3186	3399	1516	3806	1059	2435	4876	2585	1825	2144	4916	4237	3630	4577	3564	1028	3345	1556	1283	1877	224	3952	1466	4945	1996	4206	2184	3198	1385	2835	3925	1422	2417	4398	4999	915	127	4720	3342	4610	2944	3584	1141	3795	1351	336	1322	4143	1819	1639	2219	2707	4847	3795	4208	3292	1545	3612	4942	1669	1287	238	1901	3287	1471	2339	3664	4947	1028	3026	4240	3098	3390	1286	1086	4771	1633	2618	1257	
0	89	12	47	36	61	69	58	11	81	82	6	70	40	50	36	77	72	34	53	49	94	66	44	79	13	31	71	65	69	39	47	58	64	29	9	55	85	61	68	53	33	68	84	42	78	60	74	14	69	57	64	66	69	52	55	45	39	63	85	39	20	37	77	77	70	73	52	58	68	64	62	68	35	82	60	34	91	46	39	72	66	55	56	61	66	25	75	71	42	26	64	86	57	8	54	36	71	19	25	16	
89	0	79	58	54	59	25	65	79	13	18	83	45	50	52	63	23	33	60	38	47	9	28	45	13	78	68	19	34	49	53	56	42	31	60	80	58	9	42	22	40	59	65	7	50	22	29	20	75	20	32	39	41	33	41	35	50	67	50	19	50	70	62	20	14	20	19	65	49	51	46	27	23	66	9	34	63	4	51	63	43	36	43	39	50	53	70	17	36	53	67	31	17	32	82	56	56	45	78	64	73	
12	79	0	42	27	56	57	47	7	70	71	5	58	29	38	31	68	64	28	41	41	83	57	33	67	1	27	61	57	64	31	42	50	53	18	8	44	74	49	57	41	26	57	73	33	66	49	64	4	58	46	52	54	57	43	43	38	28	58	73	29	8	25	67	66	58	61	41	52	57	52	51	58	24	70	51	22	80	39	28	60	58	43	44	56	61	14	65	59	35	14	55	74	46	7	49	28	65	9	14	6	
47	58	42	0	21	14	50	69	37	46	61	44	66	36	53	11	38	29	14	40	12	66	30	31	53	42	16	39	24	22	16	2	16	50	30	38	62	50	55	46	42	17	77	56	16	59	34	38	38	40	35	56	59	57	19	37	11	55	16	64	23	37	49	39	43	45	50	65	12	69	61	38	35	51	54	24	46	61	9	52	67	24	50	47	14	19	45	40	61	11	42	26	64	36	40	7	17	25	49	34	36	
36	54	27	21	0	34	37	48	25	44	50	30	48	15	32	14	41	36	9	24	15	60	30	13	45	26	17	35	29	38	5	20	24	35	10	26	42	48	37	35	25	6	56	50	7	47	25	38	23	34	23	39	42	42	16	22	12	34	33	53	4	20	27	40	41	35	39	43	26	50	43	27	32	30	47	24	25	56	13	31	49	31	31	30	31	37	25	39	45	10	22	28	54	24	28	26	4	39	31	15	21	
61	59	56	14	34	0	57	82	51	46	65	58	76	48	65	25	36	26	29	51	21	68	32	43	57	57	30	42	25	12	29	15	18	58	44	52	74	50	65	52	53	32	89	59	29	65	40	39	52	44	43	65	69	65	26	46	23	69	9	68	36	52	62	39	45	50	55	77	11	79	72	44	38	65	57	29	60	63	21	66	76	23	60	57	9	7	60	42	69	24	57	29	68	44	54	8	31	16	63	48	51	
69	25	57	50	37	57	0	40	59	25	13	62	23	28	26	50	31	37	45	15	38	26	27	25	12	56	54	19	34	51	38	48	38	6	39	60	33	26	17	5	16	43	42	18	36	9	16	25	55	14	15	14	17	10	31	14	39	42	49	16	33	49	38	28	21	8	6	40	45	28	21	12	21	42	16	28	38	24	41	38	22	36	17	14	48	53	46	23	14	41	44	29	17	14	61	51	41	48	55	43	53	
58	65	47	69	48	82	40	0	53	64	48	52	21	33	17	62	69	72	57	33	60	63	61	38	52	46	63	57	66	81	53	68	65	34	41	54	7	66	23	44	31	53	10	58	53	43	47	63	47	52	42	26	24	32	56	38	58	19	77	49	46	41	23	66	61	47	46	6	71	16	19	45	57	23	56	58	26	63	60	19	24	68	24	28	76	81	33	61	29	58	33	61	51	42	54	74	53	80	39	40	46	
11	79	7	37	25	51	59	53	0	70	72	7	63	31	43	26	66	61	23	43	37	84	55	34	68	8	21	60	54	59	28	37	47	55	19	1	50	74	53	58	43	22	63	74	31	68	49	63	6	58	46	55	58	60	41	45	34	34	53	75	28	12	31	66	66	59	62	47	47	62	57	51	57	30	71	49	28	80	35	34	64	55	47	47	51	56	20	64	62	31	20	53	76	47	3	44	25	60	17	16	7	
