4  30
17	92	7	5	48	58	9	57	17	58	34	76	76	44	45	65	80	15	14	33	79	32	58	96	74	88	74	81	80	14	
85	2	45	38	46	67	3	41	1	93	78	63	69	87	24	80	38	59	31	12	38	28	72	87	79	7	21	11	28	99	
11	88	5	9	81	6	73	95	67	76	8	66	77	10	13	59	30	22	69	79	81	70	95	64	12	89	93	37	19	45	
51	8	70	71	10	13	68	95	22	15	89	36	38	80	28	79	52	53	31	86	12	30	44	76	53	68	46	26	64	16	
116	160	256	375	606	710	1215	1410	1342	1185	1355	818	207	358	246	1345	1302	448	647	569	830	303	837	1051	1110	1422	670	1039	170	200	
0	53	63	39	67	70	71	78	33	58	65	51	55	57	33	46	44	72	8	61	90	79	80	11	72	16	5	70	48	55	69	
53	0	51	15	22	42	38	30	37	55	11	2	55	34	21	11	11	32	47	33	46	26	39	42	19	48	49	35	17	14	21	
63	51	0	54	73	18	23	44	31	9	55	51	13	16	46	58	55	33	55	19	45	54	36	56	51	48	59	25	64	37	70	
39	15	54	0	29	50	48	44	31	55	26	12	54	39	10	8	5	43	34	40	59	42	51	28	35	36	34	45	12	23	31	
67	22	73	29	0	62	58	43	58	77	19	23	78	56	39	21	24	49	63	55	59	34	55	57	30	65	63	55	19	36	6	
70	42	18	50	62	0	5	27	37	27	43	43	30	12	44	51	49	16	61	10	27	38	18	61	36	56	65	8	58	27	58	
71	38	23	48	58	5	0	22	39	32	38	40	35	14	43	49	47	10	62	10	22	33	13	61	31	58	66	3	55	25	54	
78	30	44	44	43	27	22	0	51	52	24	33	55	31	45	42	41	11	70	27	16	11	13	67	13	68	73	19	47	23	37	
33	37	31	31	58	37	39	51	0	28	47	36	25	25	20	38	34	43	24	29	60	55	50	25	49	18	28	39	43	30	58	
58	55	9	55	77	27	32	52	28	0	61	55	4	22	46	60	57	41	50	26	54	61	45	53	57	42	55	34	66	42	75	
65	11	55	26	19	43	38	24	47	61	0	14	62	39	32	21	22	29	59	36	40	17	35	54	11	59	60	35	24	19	15	
51	2	51	12	23	43	40	33	36	55	14	0	55	35	19	9	8	34	45	34	48	29	41	40	22	46	46	37	15	15	22	
55	55	13	54	78	30	35	55	25	4	62	55	0	24	44	60	56	44	47	28	57	64	48	50	59	39	52	37	66	43	76	
57	34	16	39	56	12	14	31	25	22	39	35	24	0	33	42	39	20	49	4	36	39	26	48	34	43	53	14	49	20	53	
33	21	46	10	39	44	43	45	20	46	32	19	44	33	0	18	14	42	26	34	59	46	50	21	38	27	28	41	23	22	40	
46	11	58	8	21	51	49	42	38	60	21	9	60	42	18	0	3	43	42	42	57	37	50	36	31	44	42	46	6	24	23	
44	11	55	5	24	49	47	41	34	57	22	8	56	39	14	3	0	41	39	39	57	38	49	33	31	41	39	44	9	22	26	
72	32	33	43	49	16	10	11	43	41	29	34	44	20	42	43	41	0	64	16	17	22	8	62	20	60	67	7	49	20	44	
8	47	55	34	63	61	62	70	24	50	59	45	47	49	26	42	39	64	0	52	82	72	72	6	64	8	5	61	44	47	65	
61	33	19	40	55	10	10	27	29	26	36	34	28	4	34	42	39	16	52	0	32	35	21	51	31	47	56	10	48	19	51	
90	46	45	59	59	27	22	16	60	54	40	48	57	36	59	57	57	17	82	32	0	25	10	79	29	78	85	21	63	36	53	
79	26	54	42	34	38	33	11	55	61	17	29	64	39	46	37	38	22	72	35	25	0	24	68	7	70	74	29	41	25	28	
80	39	36	51	55	18	13	13	50	45	35	41	48	26	50	50	49	8	72	21	10	24	0	70	25	68	75	11	56	28	50	
11	42	56	28	57	61	61	67	25	53	54	40	50	48	21	36	33	62	6	51	79	68	70	0	60	13	6	60	38	44	59	
72	19	51	35	30	36	31	13	49	57	11	22	59	34	38	31	31	20	64	31	29	7	25	60	0	63	67	27	35	19	24	
16	48	48	36	65	56	58	68	18	42	59	46	39	43	27	44	41	60	8	47	78	70	68	13	63	0	13	57	47	45	67	
5	49	59	34	63	65	66	73	28	55	60	46	52	53	28	42	39	67	5	56	85	74	75	6	67	13	0	65	44	50	65	
70	35	25	45	55	8	3	19	39	34	35	37	37	14	41	46	44	7	61	10	21	29	11	60	27	57	65	0	52	22	50	
48	17	64	12	19	58	55	47	43	66	24	15	66	49	23	6	9	49	44	48	63	41	56	38	35	47	44	52	0	30	22	
55	14	37	23	36	27	25	23	30	42	19	15	43	20	22	24	22	20	47	19	36	25	28	44	19	45	50	22	30	0	33	
69	21	70	31	6	58	54	37	58	75	15	22	76	53	40	23	26	44	65	51	53	28	50	59	24	67	65	50	22	33	0	

