4  30
17	23	25	99	74	6	47	22	18	83	32	77	47	46	16	77	7	40	37	20	18	21	41	82	52	23	34	82	2	63	
22	60	15	52	62	50	29	8	57	3	68	69	7	39	54	86	74	73	83	87	57	6	21	22	26	21	77	43	35	73	
91	52	47	18	20	71	86	64	34	51	71	95	14	88	24	51	80	68	15	3	17	86	45	21	38	83	19	73	52	40	
8	43	75	68	60	5	57	34	65	60	53	67	14	53	14	86	68	84	36	82	90	34	30	2	28	10	54	76	27	45	
1261	429	665	604	554	1363	706	1379	638	340	1231	210	1361	1048	1096	544	331	609	621	940	1119	1447	296	603	474	474	736	1128	1406	821	
0	19	43	53	68	70	54	73	71	39	60	53	49	48	36	71	43	29	50	52	36	79	54	68	43	56	94	23	80	74	54	
19	0	24	35	49	51	34	55	52	25	40	42	30	29	19	53	24	18	37	37	21	60	34	50	29	44	74	5	61	54	36	
43	24	0	17	31	31	12	34	28	23	17	36	11	12	13	33	2	30	36	23	19	39	12	30	23	36	50	21	37	31	16	
53	35	17	0	41	39	8	20	22	18	25	23	26	27	16	18	14	46	53	8	18	45	8	15	15	21	47	35	29	36	2	
68	49	31	41	0	6	32	46	31	53	16	65	20	20	44	47	33	42	30	50	50	12	32	45	53	63	36	44	38	14	39	
70	51	31	39	6	0	30	41	26	53	14	62	21	21	44	43	33	46	36	47	50	8	30	41	52	61	30	47	32	8	37	
54	34	12	8	32	30	0	22	17	24	16	32	18	20	18	21	10	42	46	17	22	37	0	18	23	30	41	33	26	28	7	
73	55	34	20	46	41	22	0	15	36	32	34	38	40	36	3	32	64	66	22	38	45	22	5	33	30	35	54	15	35	19	
71	52	28	22	31	26	17	15	0	40	19	44	28	30	36	17	27	56	55	29	39	29	17	16	38	41	24	50	9	19	20	
39	25	23	18	53	53	24	36	40	0	39	16	34	35	10	34	20	42	55	14	5	61	24	31	4	18	65	28	47	52	20	
60	40	17	25	16	14	16	32	19	39	0	49	10	12	30	32	19	39	36	34	36	22	16	30	38	47	35	36	28	14	23	
53	42	36	23	65	62	32	34	44	16	49	0	47	48	26	31	33	58	71	15	21	69	32	30	13	4	67	44	48	60	25	
49	30	11	26	20	21	18	38	28	34	10	47	0	2	24	38	14	29	28	33	30	30	18	35	35	47	45	26	37	24	25	
48	29	12	27	20	21	20	40	30	35	12	48	2	0	25	40	15	27	26	35	31	30	20	37	36	48	47	25	39	25	26	
36	19	13	16	44	44	18	36	36	10	30	26	24	25	0	34	11	32	45	18	6	52	18	31	12	27	60	20	44	44	17	
71	53	33	18	47	43	21	3	17	34	32	31	38	40	34	0	31	63	66	19	35	46	21	3	30	27	38	53	18	37	17	
43	24	2	14	33	33	10	32	27	20	19	33	14	15	11	31	0	32	39	20	17	41	10	28	21	33	50	22	36	33	14	
29	18	30	46	42	46	42	64	56	42	39	58	29	27	32	63	32	0	21	50	37	55	42	60	45	60	74	14	66	52	46	
50	37	36	53	30	36	46	66	55	55	36	71	28	26	45	66	39	21	0	59	50	42	46	63	58	71	66	32	64	43	52	
52	37	23	8	50	47	17	22	29	14	34	15	33	35	18	19	20	50	59	0	16	54	17	17	10	13	53	38	34	44	10	
36	21	19	18	50	50	22	38	39	5	36	21	30	31	6	35	17	37	50	16	0	58	22	33	8	23	64	23	47	49	19	
79	60	39	45	12	8	37	45	29	61	22	69	30	30	52	46	41	55	42	54	58	0	37	45	60	67	26	56	33	9	43	
54	34	12	8	32	30	0	22	17	24	16	32	18	20	18	21	10	42	46	17	22	37	0	18	23	30	41	33	26	28	7	
68	50	30	15	45	41	18	5	16	31	30	30	35	37	31	3	28	60	63	17	33	45	18	0	28	26	38	50	18	35	14	
43	29	23	15	53	52	23	33	38	4	38	13	35	36	12	30	21	45	58	10	8	60	23	28	0	14	62	31	44	51	17	
56	44	36	21	63	61	30	30	41	18	47	4	47	48	27	27	33	60	71	13	23	67	30	26	14	0	64	46	44	57	23	
94	74	50	47	36	30	41	35	24	65	35	67	45	47	60	38	50	74	66	53	64	26	41	38	62	64	0	71	20	23	45	
23	5	21	35	44	47	33	54	50	28	36	44	26	25	20	53	22	14	32	38	23	56	33	50	31	46	71	0	59	50	35	
80	61	37	29	38	32	26	15	9	47	28	48	37	39	44	18	36	66	64	34	47	33	26	18	44	44	20	59	0	25	27	
74	54	31	36	14	8	28	35	19	52	14	60	24	25	44	37	33	52	43	44	49	9	28	35	51	57	23	50	25	0	34	
54	36	16	2	39	37	7	19	20	20	23	25	25	26	17	17	14	46	52	10	19	43	7	14	17	23	45	35	27	34	0	

