2  100
42	61	17	75	68	6	37	59	53	32	43	31	60	96	59	77	78	11	51	34	83	78	4	37	22	23	62	37	43	50	33	91	91	44	55	78	4	4	37	81	40	68	66	85	57	1	5	3	79	91	47	7	66	59	75	79	40	97	88	35	60	51	30	53	12	68	100	58	4	15	67	89	33	100	68	12	17	82	27	86	48	32	55	60	67	6	82	7	25	93	75	68	14	18	93	15	40	49	33	3	
29	85	22	27	22	80	13	43	67	85	15	80	55	52	48	96	4	91	38	5	50	15	34	32	39	74	83	17	79	6	21	31	56	10	36	19	63	66	55	40	49	6	1	14	35	70	91	45	12	37	96	34	56	73	64	52	86	92	3	79	95	60	26	85	75	39	83	65	78	17	39	91	21	97	59	97	90	10	39	66	39	20	54	36	46	77	56	82	20	1	94	97	23	36	99	38	95	78	78	45	
2705	4819	147	706	2839	3083	4952	701	4197	4855	1993	2247	2531	3538	2234	1408	4479	2156	4525	145	1192	3976	2075	2379	3042	3065	3973	4495	1897	4019	3853	859	2213	3562	3526	2655	2285	2872	3859	1496	2533	3124	1438	4830	1393	3599	2280	347	1229	4365	2036	1153	4624	3165	3369	4160	3683	3380	111	3562	2104	2893	3868	765	3338	521	3060	4115	4599	4701	4315	4345	4306	1883	1666	3253	3306	2990	3652	2317	2511	1612	3382	4012	2052	1921	1871	1835	4585	4429	4344	1910	3085	3595	811	2665	346	4231	4090	209	
0	50	71	47	27	38	55	50	32	85	28	77	71	28	76	47	65	68	32	74	59	19	43	34	52	47	27	83	20	42	72	35	48	40	70	86	61	67	68	48	51	92	69	87	69	6	29	48	72	11	55	48	12	87	19	66	94	74	43	56	67	23	48	93	50	75	36	48	39	61	66	68	62	62	78	85	49	69	43	69	53	55	57	45	75	46	29	28	37	84	51	74	58	43	71	64	42	35	23	38	69	
50	0	22	42	23	50	29	57	20	46	26	47	68	36	60	7	18	65	44	30	9	31	53	46	55	53	48	41	37	8	38	22	23	49	67	46	62	49	32	29	37	55	22	47	72	49	22	35	63	39	49	59	39	53	45	64	57	26	10	29	72	28	26	58	46	34	48	30	13	37	67	40	13	22	58	54	26	41	7	75	51	5	49	46	48	55	28	21	30	51	34	25	8	34	64	32	38	17	29	27	20	
71	22	0	50	45	62	31	65	39	30	44	37	71	52	57	24	8	67	58	14	16	52	63	59	63	62	64	24	55	30	28	39	30	60	70	30	67	48	23	36	42	39	23	30	76	69	41	41	63	60	54	68	59	41	63	67	42	5	27	30	77	50	33	44	52	19	61	37	35	37	71	35	14	17	53	43	33	35	27	80	57	17	53	55	40	65	45	42	43	39	39	2	16	44	65	27	48	39	48	40	14	
47	42	50	0	39	14	19	15	30	47	27	34	28	19	29	35	41	24	16	43	49	36	14	15	13	11	23	47	28	41	33	23	20	12	27	48	20	20	33	13	8	51	63	49	30	42	30	8	26	42	9	18	37	43	28	23	51	49	32	20	30	43	17	50	4	41	14	12	44	18	25	25	52	33	31	41	17	26	37	32	8	45	10	5	31	15	23	36	14	42	11	51	48	8	26	27	6	43	30	16	58	
27	23	45	39	0	39	37	50	10	64	12	60	67	23	66	21	40	64	32	50	31	9	44	35	50	46	33	60	19	15	52	17	29	40	66	64	59	55	47	32	39	72	42	65	68	27	9	36	65	16	48	50	17	68	27	62	74	48	19	38	67	5	31	74	43	52	37	33	12	45	64	50	35	39	65	67	32	52	17	70	48	28	49	40	59	47	16	3	25	66	37	47	31	32	65	44	33	8	11	24	42	
38	50	62	14	39	0	33	12	33	62	27	49	32	16	41	43	53	30	7	57	58	33	5	4	14	9	11	61	22	46	48	27	31	2	31	63	23	34	47	26	22	66	72	64	31	32	32	22	34	37	19	10	31	58	19	27	66	62	39	34	29	41	29	64	15	55	2	25	48	33	28	40	62	46	43	55	29	41	43	31	16	54	21	10	45	8	24	38	20	56	25	63	57	18	33	41	14	46	28	23	68	
55	29	31	19	37	33	0	34	27	30	28	22	40	28	30	23	23	36	31	24	34	39	33	31	31	30	38	29	36	32	17	21	8	31	39	31	35	19	14	8	11	36	48	32	44	51	29	11	34	48	22	37	43	31	40	36	38	30	22	1	45	43	7	37	21	22	32	8	37	8	39	13	37	14	29	30	6	14	27	48	25	30	22	24	21	34	26	34	18	29	8	32	33	15	35	8	19	38	33	16	41	
50	57	65	15	50	12	34	0	42	60	38	45	20	27	32	50	57	18	19	58	65	44	7	16	4	4	23	61	34	55	47	36	35	10	19	61	11	28	47	29	23	62	79	62	19	44	42	24	24	49	14	4	43	54	31	16	62	65	46	35	17	52	33	60	13	55	14	28	57	32	16	38	68	48	36	50	32	39	51	19	10	60	15	11	41	4	34	48	27	52	26	67	63	22	22	41	19	56	39	30	74	
32	20	39	30	10	33	27	42	0	55	6	50	58	17	56	15	33	55	26	42	29	13	37	29	42	38	29	51	17	14	43	7	19	33	57	55	50	45	38	22	29	62	41	56	60	30	2	26	55	22	39	43	20	58	25	53	64	42	11	28	59	15	20	64	34	43	31	23	14	35	55	40	33	30	55	57	21	42	13	62	39	25	39	32	49	40	9	7	15	56	27	42	28	22	56	34	24	13	9	14	40	
