4  50
18	57	5	52	25	49	36	68	42	20	4	85	36	76	15	58	81	26	83	71	78	50	82	9	15	15	65	100	92	20	90	60	51	18	17	100	18	97	23	11	11	73	93	94	19	74	28	46	95	58	
47	73	78	64	3	50	94	28	3	76	37	52	51	58	78	77	92	85	19	49	97	99	34	1	48	39	99	73	67	68	77	78	66	49	42	31	28	94	16	63	29	33	4	20	91	39	89	91	87	62	
95	39	79	93	55	97	10	18	5	8	51	91	49	44	92	66	92	11	100	40	7	64	29	34	29	39	2	59	39	19	49	12	23	55	30	29	82	60	12	58	83	69	39	60	1	17	69	20	65	18	
2	65	58	82	83	69	68	71	12	53	49	22	18	45	98	39	55	26	91	90	79	13	94	96	33	100	85	60	30	36	14	19	55	26	29	68	60	58	88	36	93	33	6	66	21	100	31	83	96	78	
595	2232	622	1635	372	2109	1804	346	542	1035	2465	1623	188	926	610	1426	1053	1930	478	1169	1878	128	1380	2275	1531	508	1960	1065	1200	885	961	1477	2057	1669	1299	690	913	2051	994	1933	2327	745	2276	2188	676	1063	338	1716	2117	1709	
0	23	43	62	87	37	68	45	65	43	71	79	84	33	32	37	73	41	35	60	63	42	60	43	88	65	9	51	65	70	63	27	66	69	35	49	40	69	89	10	44	63	68	37	59	66	73	32	67	24	78	
23	0	20	39	71	31	62	24	44	20	52	62	67	10	9	24	49	37	19	44	59	34	39	32	71	42	21	48	46	50	42	5	43	50	36	39	17	51	71	13	27	56	62	13	36	46	58	22	61	14	56	
43	20	0	21	64	42	66	16	32	6	41	56	60	10	14	29	30	48	24	41	66	42	30	37	63	22	41	57	38	41	31	17	23	42	50	43	6	45	62	33	27	61	66	7	16	36	54	32	67	29	42	
62	39	21	0	51	50	65	20	18	25	27	44	47	31	30	37	10	55	34	35	68	47	20	42	49	12	58	61	27	27	18	35	18	30	60	45	27	34	47	52	30	60	65	26	9	24	44	42	67	44	23	
87	71	64	51	0	53	36	49	33	70	24	8	4	70	62	49	52	52	52	26	44	46	34	44	5	63	78	47	26	24	34	66	70	22	61	39	71	19	8	79	43	37	36	63	60	28	13	54	40	63	32	
37	31	42	50	53	0	32	30	42	46	44	45	50	39	29	13	59	5	17	28	28	6	36	10	55	59	27	16	38	42	40	29	63	40	10	13	44	38	57	33	20	26	32	35	53	39	39	10	31	17	55	
68	62	66	65	36	32	0	51	48	72	44	33	36	67	56	38	70	27	44	29	8	28	44	30	41	76	59	17	40	42	47	58	82	38	34	23	71	34	44	65	39	6	0	61	71	43	27	40	4	49	57	
45	24	16	20	49	30	51	0	20	22	28	41	45	21	14	17	30	35	14	25	52	28	16	23	49	28	40	43	23	27	18	19	33	27	40	28	22	29	48	36	12	45	51	13	22	22	38	22	52	24	33	
65	44	32	18	33	42	48	20	0	38	9	25	29	40	34	31	22	45	30	18	52	37	6	32	31	31	59	48	8	9	2	39	37	11	52	32	39	15	29	56	22	44	48	33	27	5	25	37	51	42	13	
43	20	6	25	70	46	72	22	38	0	47	62	66	10	17	34	34	52	29	47	72	46	36	42	69	23	41	61	44	47	37	19	23	48	53	48	3	51	68	33	32	66	72	11	18	42	60	36	72	32	47	
71	52	41	27	24	44	44	28	9	47	0	17	20	49	42	35	29	46	36	17	49	38	12	34	22	39	64	47	6	2	10	47	46	5	54	33	48	9	20	62	27	41	44	41	36	5	18	41	47	48	13	
79	62	56	44	8	45	33	41	25	62	17	0	5	62	53	41	46	45	44	18	41	39	26	36	10	56	70	42	18	16	26	57	63	14	54	32	62	11	11	71	35	33	33	54	52	20	6	46	37	55	27	
84	67	60	47	4	50	36	45	29	66	20	5	0	66	58	46	48	50	49	23	44	44	30	41	5	59	75	46	22	20	30	62	66	18	58	37	67	15	8	76	40	36	36	59	56	24	10	51	40	60	29	
33	10	10	31	70	39	67	21	40	10	49	62	66	0	10	28	41	44	23	45	65	40	37	36	70	32	31	55	44	48	38	9	33	49	45	43	7	50	69	23	29	61	67	7	27	43	58	29	67	23	51	
32	9	14	30	62	29	56	14	34	17	42	53	58	10	0	18	41	35	12	35	55	29	30	26	62	35	28	44	37	41	32	5	37	41	36	32	15	42	61	22	19	50	56	6	29	36	49	19	56	15	47	
37	24	29	37	49	13	38	17	31	34	35	41	46	28	18	0	46	18	5	22	37	12	25	8	51	46	29	27	29	33	28	20	50	32	22	15	33	31	51	30	8	32	38	23	39	29	36	6	38	13	44	
73	49	30	10	52	59	70	30	22	34	29	46	48	41	41	46	0	63	44	41	74	55	26	50	48	13	69	68	31	30	23	45	20	33	69	53	36	37	46	62	39	67	70	36	15	28	47	52	73	54	20	
41	37	48	55	52	5	27	35	45	52	46	45	50	44	35	18	63	0	23	29	23	8	39	13	55	64	31	11	40	44	43	35	69	41	8	13	50	39	57	38	24	22	27	41	58	42	39	15	26	23	58	
35	19	24	34	52	17	44	14	30	29	36	44	49	23	12	5	44	23	0	25	42	17	25	13	53	42	28	32	30	34	28	15	46	33	26	20	27	34	54	27	9	38	44	18	35	30	39	8	44	11	44	
60	44	41	35	26	28	29	25	18	47	17	18	23	45	35	22	41	29	25	0	34	22	14	18	28	47	52	30	11	15	17	39	53	12	37	16	47	9	29	53	17	26	29	38	42	13	13	28	32	36	29	
63	59	66	68	44	28	8	52	52	72	49	41	44	65	55	37	74	23	42	34	0	25	48	29	49	79	54	12	45	48	51	56	84	44	28	23	70	40	52	61	40	8	8	60	73	47	35	37	5	45	62	
42	34	42	47	46	6	28	28	37	46	38	39	44	40	29	12	55	8	17	22	25	0	31	5	49	57	33	15	32	36	35	31	62	34	15	7	45	32	50	37	17	22	28	35	51	34	33	12	27	21	50	
60	39	30	20	34	36	44	16	6	36	12	26	30	37	30	25	26	39	25	14	48	31	0	26	33	32	53	42	8	11	4	34	39	12	46	27	36	15	32	50	16	40	44	29	28	6	24	31	46	36	19	
43	32	37	42	44	10	30	23	32	42	34	36	41	36	26	8	50	13	13	18	29	5	26	0	46	51	34	19	27	32	30	28	56	30	20	7	41	28	47	37	11	24	30	31	45	29	31	10	30	19	45	
88	71	63	49	5	55	41	49	31	69	22	10	5	70	62	51	48	55	53	28	49	49	33	46	0	60	80	51	25	22	32	66	67	21	64	42	70	19	3	81	44	41	41	62	58	26	16	56	45	64	28	
65	42	22	12	63	59	76	28	31	23	39	56	59	32	35	46	13	64	42	47	79	57	32	51	60	0	63	71	39	39	30	39	7	42	68	56	26	46	58	55	40	72	76	29	6	36	56	50	78	50	33	
9	21	41	58	78	27	59	40	59	41	64	70	75	31	28	29	69	31	28	52	54	33	53	34	80	63	0	42	58	63	56	24	64	61	26	40	39	61	81	10	37	53	59	34	57	59	65	24	57	16	72	
51	48	57	61	47	16	17	43	48	61	47	42	46	55	44	27	68	11	32	30	12	15	42	19	51	71	42	0	41	45	46	45	76	42	17	15	60	39	54	49	31	12	17	50	65	43	36	26	15	33	59	
65	46	38	27	26	38	40	23	8	44	6	18	22	44	37	29	31	40	30	11	45	32	8	27	25	39	58	41	0	4	8	41	46	4	47	27	44	7	24	57	21	37	40	37	35	2	17	35	43	42	18	
70	50	41	27	24	42	42	27	9	47	2	16	20	48	41	33	30	44	34	15	48	36	11	32	22	39	63	45	4	0	10	45	46	3	52	31	47	7	21	61	25	39	42	40	36	4	17	39	45	46	14	
63	42	31	18	34	40	47	18	2	37	10	26	30	38	32	28	23	43	28	17	51	35	4	30	32	30	56	46	8	10	0	37	37	12	50	31	37	15	31	54	20	43	47	31	26	6	25	35	50	40	15	
27	5	17	35	66	29	58	19	39	19	47	57	62	9	5	20	45	35	15	39	56	31	34	28	66	39	24	45	41	45	37	0	40	45	35	35	16	46	66	17	22	52	58	10	33	41	53	19	58	13	52	
66	43	23	18	70	63	82	33	37	23	46	63	66	33	37	50	20	69	46	53	84	62	39	56	67	7	64	76	46	46	37	40	0	49	72	61	26	53	65	56	45	78	82	31	11	43	63	54	84	52	40	
69	50	42	30	22	40	38	27	11	48	5	14	18	49	41	32	33	41	33	12	44	34	12	30	21	42	61	42	4	3	12	45	49	0	49	28	49	4	20	60	24	36	38	41	39	6	13	38	42	45	18	
35	36	50	60	61	10	34	40	52	53	54	54	58	45	36	22	69	8	26	37	28	15	46	20	64	68	26	17	47	52	50	35	72	49	0	21	51	47	65	33	30	29	34	42	62	49	48	17	32	22	65	
49	39	43	45	39	13	23	28	32	48	33	32	37	43	32	15	53	13	20	16	23	7	27	7	42	56	40	15	27	31	31	35	61	28	21	0	47	25	43	43	16	18	23	37	50	29	26	17	24	26	45	
40	17	6	27	71	44	71	22	39	3	48	62	67	7	15	33	36	50	27	47	70	45	36	41	70	26	39	60	44	47	37	16	26	49	51	47	0	51	68	30	32	65	71	9	21	43	60	34	71	30	49	
69	51	45	34	19	38	34	29	15	51	9	11	15	50	42	31	37	39	34	9	40	32	15	28	19	46	61	39	7	7	15	46	53	4	47	25	51	0	19	61	25	32	34	43	42	9	9	37	38	45	22	
89	71	62	47	8	57	44	48	29	68	20	11	8	69	61	51	46	57	54	29	52	50	32	47	3	58	81	54	24	21	31	66	65	20	65	43	68	19	0	81	44	44	44	61	56	25	18	57	48	65	25	
10	13	33	52	79	33	65	36	56	33	62	71	76	23	22	30	62	38	27	53	61	37	50	37	81	55	10	49	57	61	54	17	56	60	33	43	30	61	81	0	36	59	65	26	49	57	66	26	64	17	69	
44	27	27	30	43	20	39	12	22	32	27	35	40	29	19	8	39	24	9	17	40	17	16	11	44	40	37	31	21	25	20	22	45	24	30	16	32	25	44	36	0	34	39	22	34	21	31	14	40	20	36	
63	56	61	60	37	26	6	45	44	66	41	33	36	61	50	32	67	22	38	26	8	22	40	24	41	72	53	12	37	39	43	52	78	36	29	18	65	32	44	59	34	0	6	55	66	39	27	34	6	43	54	
68	62	66	65	36	32	0	51	48	72	44	33	36	67	56	38	70	27	44	29	8	28	44	30	41	76	59	17	40	42	47	58	82	38	34	23	71	34	44	65	39	6	0	61	71	43	27	40	4	49	57	
37	13	7	26	63	35	61	13	33	11	41	54	59	7	6	23	36	41	18	38	60	35	29	31	62	29	34	50	37	40	31	10	31	41	42	37	9	43	61	26	22	55	61	0	23	36	51	25	61	21	44	
59	36	16	9	60	53	71	22	27	18	36	52	56	27	29	39	15	58	35	42	73	51	28	45	58	6	57	65	35	36	26	33	11	39	62	50	21	42	56	49	34	66	71	23	0	32	52	44	73	43	32	
66	46	36	24	28	39	43	22	5	42	5	20	24	43	36	29	28	42	30	13	47	34	6	29	26	36	59	43	2	4	6	41	43	6	49	29	43	9	25	57	21	39	43	36	32	0	19	36	45	42	16	
