2  100
42	28	63	1	37	94	28	68	2	51	43	30	92	45	92	25	97	55	45	62	48	31	58	15	78	89	97	87	13	88	24	26	49	65	1	82	97	62	23	54	43	17	57	47	100	49	96	74	15	22	93	12	3	100	88	75	51	89	11	92	90	84	44	51	77	2	47	15	62	22	26	57	99	30	41	14	80	71	40	30	39	3	17	71	10	83	75	73	91	44	86	34	88	19	55	92	93	64	47	92	
88	27	3	9	1	28	9	11	16	86	20	29	84	71	29	35	2	3	72	73	31	86	52	53	15	88	92	67	66	70	73	16	86	73	96	8	80	38	5	34	44	11	11	72	71	86	65	19	65	26	10	5	3	37	65	2	35	28	68	62	68	28	28	9	19	93	25	16	73	78	100	95	53	4	64	26	26	4	90	49	41	56	99	66	45	11	11	51	63	17	75	27	75	35	41	6	3	63	90	64	
930	2789	4636	1146	4273	3173	606	1146	3692	3337	4900	3469	1044	1956	1320	876	4864	614	107	4307	3367	3713	4167	3742	3297	4047	3461	2972	476	4938	3284	2211	2888	3584	575	2958	1866	1379	3092	3075	2314	507	625	2058	2577	3065	2922	4260	235	1721	3953	427	3556	2915	2062	4440	1110	2296	4948	1838	2939	2910	473	890	1840	798	502	3184	2797	3740	123	336	3773	2871	4026	1921	1651	2508	1988	3192	580	3154	684	1658	2464	3421	3677	795	1405	4946	2254	1036	1439	1876	2620	488	171	3365	3599	559	
0	41	52	92	64	69	26	74	41	61	52	87	30	65	80	8	83	46	64	68	50	77	15	36	50	34	58	12	40	55	94	45	70	60	68	78	71	73	55	64	70	6	33	20	66	71	39	57	48	94	48	60	29	47	58	88	28	76	33	50	78	68	76	55	28	69	49	62	74	65	27	51	49	66	78	65	60	60	56	60	21	68	53	62	59	29	39	26	64	20	75	60	28	38	44	10	61	36	43	24	29	
41	0	23	50	30	45	15	33	10	36	26	46	23	23	38	36	41	16	27	30	18	36	32	13	31	19	22	31	25	36	52	28	33	19	33	37	37	34	29	35	32	36	8	22	28	41	6	18	13	53	31	19	17	7	38	47	18	38	23	13	36	46	35	15	25	43	22	43	38	31	26	15	29	24	38	32	20	22	40	19	21	27	14	22	33	23	30	20	24	24	33	36	15	24	9	35	31	6	25	28	19	
52	23	0	51	48	67	29	40	33	13	48	47	21	30	36	44	47	7	14	45	40	33	38	36	12	41	41	39	14	14	53	11	48	20	17	45	54	24	6	13	46	49	29	32	18	20	18	34	10	51	54	23	22	18	15	42	23	51	45	33	37	23	32	31	24	64	2	21	53	49	46	9	52	30	47	51	35	15	19	32	39	35	31	20	10	44	53	40	37	31	36	58	35	47	13	42	51	21	10	48	23	
92	50	51	0	38	57	66	18	52	57	51	4	68	26	16	86	10	52	37	31	47	18	81	57	63	62	39	81	64	63	2	63	31	33	39	16	37	30	54	52	28	86	58	72	33	49	53	36	47	7	62	31	65	45	63	14	66	27	66	43	14	64	19	37	71	52	54	67	32	38	71	45	58	25	18	40	33	36	68	32	71	23	39	32	55	68	68	68	29	73	16	53	64	63	49	85	44	55	61	75	66	
64	30	48	38	0	21	43	23	24	60	14	36	53	23	37	62	28	43	43	8	14	36	59	28	59	30	8	57	55	63	41	57	7	31	49	22	7	44	54	58	10	58	34	50	41	60	36	14	38	45	24	28	47	31	64	45	48	13	32	17	32	71	36	17	55	16	49	70	10	1	39	39	20	25	20	2	14	38	68	16	43	21	17	34	58	35	31	38	14	52	29	15	36	28	37	61	6	36	54	42	49	
69	45	67	57	21	0	54	43	36	79	19	55	66	44	58	69	47	61	63	28	27	57	68	37	77	36	27	65	71	81	59	73	26	52	69	41	20	65	73	77	29	63	45	60	62	81	51	34	56	64	21	48	60	49	83	65	60	30	36	33	52	90	57	36	68	5	67	88	25	20	42	58	20	46	39	18	34	58	85	37	50	42	36	54	77	40	30	44	35	62	50	9	44	31	54	69	16	50	71	45	62	
26	15	29	66	43	54	0	49	19	40	34	61	14	39	53	20	57	22	38	44	29	51	16	16	31	18	35	15	22	37	68	26	47	34	43	52	50	47	34	42	47	21	9	7	41	49	13	33	22	68	35	34	8	21	39	62	7	53	21	26	52	49	50	30	14	52	27	44	51	44	19	25	34	40	53	45	35	34	39	34	10	43	29	36	38	18	29	13	39	9	49	44	10	25	18	19	42	10	24	20	9	
74	33	40	18	23	43	49	0	34	48	34	14	53	10	15	69	8	38	28	15	29	14	65	39	52	44	21	64	51	53	20	51	16	20	32	5	23	25	44	44	13	69	41	56	25	44	37	18	33	23	45	17	49	29	54	22	50	15	48	25	9	57	15	19	56	38	42	58	19	23	53	32	41	10	7	25	15	25	58	14	53	5	21	20	46	50	50	50	11	57	7	38	46	45	34	68	29	38	49	57	51	
41	10	33	52	24	36	19	34	0	46	17	48	30	25	43	38	42	26	35	26	10	40	35	5	41	11	16	33	34	46	54	37	28	26	41	36	31	42	39	45	29	36	10	26	36	50	15	16	22	56	21	24	23	15	48	51	24	34	15	8	39	56	40	14	31	34	32	53	33	25	20	25	19	27	37	26	19	30	50	19	20	28	12	29	43	16	21	16	23	28	36	26	13	15	19	37	23	13	34	23	25	
