4  100
19	52	10	92	43	55	9	71	95	6	44	3	89	43	90	48	48	61	32	91	46	81	22	78	87	37	79	37	79	56	17	3	48	35	68	58	58	92	96	3	72	98	61	84	25	63	26	77	49	87	74	54	13	37	24	45	20	77	7	16	30	12	13	60	42	52	37	51	8	80	56	31	17	22	73	97	12	96	36	56	86	51	81	97	14	61	13	77	76	95	61	50	23	18	30	37	25	54	89	79	
88	59	97	55	52	37	32	15	55	49	19	13	2	41	8	83	89	56	5	52	49	36	22	14	59	96	27	87	64	69	63	57	85	96	43	31	39	80	53	14	51	60	90	26	83	27	73	76	70	52	33	98	71	27	42	86	29	98	74	16	64	6	60	1	75	86	32	64	83	64	18	73	85	92	80	29	56	55	63	44	79	10	43	2	16	71	33	47	15	3	62	84	71	49	50	29	25	53	21	15	
27	82	75	76	35	39	35	8	88	49	30	57	29	17	97	98	99	50	77	81	90	16	93	3	72	63	66	64	93	47	80	98	57	5	36	7	69	22	17	3	85	12	90	89	22	88	74	78	75	23	20	76	17	75	89	39	96	89	9	32	28	49	94	79	97	82	82	56	46	90	4	4	97	24	26	18	52	67	69	84	40	28	73	21	50	40	84	11	11	47	44	61	69	66	65	78	13	39	55	14	
16	20	89	59	11	46	86	24	4	25	90	12	29	82	12	10	34	5	29	91	25	34	2	83	44	35	11	67	13	81	66	77	17	18	80	64	57	13	84	89	52	63	64	12	20	77	82	39	4	88	91	5	89	28	79	33	76	19	65	73	44	91	90	42	81	16	2	73	4	40	100	2	63	9	30	87	31	87	90	10	86	37	52	29	93	82	38	48	74	9	76	74	93	32	69	12	28	78	95	90	
3236	1135	3906	2484	4618	967	2236	4550	997	3067	573	1174	4750	1389	547	4792	3317	1448	406	3531	2029	1399	395	140	4457	2068	525	4449	3510	4606	797	3619	4429	1506	1541	1341	4372	3832	4042	1729	4219	1463	4175	4284	2016	3181	3952	4517	4107	3903	4017	2238	3357	1114	1988	2199	125	1875	4230	4143	550	3854	1706	1612	3419	644	1649	1415	4277	4747	1345	3881	3285	4793	719	383	909	3858	4369	2501	2627	994	832	880	1877	3421	3396	1845	2034	804	1607	203	2078	3918	1876	1638	1812	4869	1359	2653	
0	44	21	59	53	64	39	59	76	29	19	73	57	58	66	27	42	53	85	2	72	38	50	71	76	50	61	46	83	71	94	39	59	70	18	51	57	49	73	71	66	58	49	12	60	56	26	69	49	64	60	74	95	45	64	49	59	86	38	32	55	61	55	78	59	25	42	50	48	43	26	77	62	58	70	57	80	20	62	76	34	89	10	26	53	41	62	75	80	49	60	53	25	75	51	56	31	29	11	81	36	
44	0	24	60	15	24	31	41	59	16	40	46	35	15	22	46	19	10	47	43	41	50	25	33	39	22	39	9	54	37	60	7	17	58	26	57	51	16	31	59	44	15	9	43	48	14	21	27	39	65	35	42	62	17	64	6	57	60	50	16	57	37	53	51	63	32	52	10	8	4	32	50	31	61	25	47	53	26	26	44	40	58	35	21	12	5	40	42	47	45	34	35	21	61	7	37	13	24	33	60	43	
21	24	0	50	31	42	23	42	60	8	17	53	38	37	46	25	22	32	64	20	51	33	30	50	55	29	42	24	63	50	74	18	40	56	8	44	45	28	51	57	47	39	30	19	45	37	5	48	34	55	40	53	75	24	55	28	48	67	33	11	46	42	44	59	51	13	36	28	27	24	14	58	41	50	49	43	61	2	41	56	24	69	11	5	34	20	43	55	60	37	41	35	4	60	31	38	13	11	10	63	28	
59	60	50	0	51	56	29	26	26	51	40	39	30	61	73	32	40	60	61	57	44	22	37	57	55	41	30	52	45	49	62	53	76	19	57	9	10	47	63	19	30	70	69	47	17	73	46	64	21	5	34	46	60	43	5	58	3	43	22	46	4	34	6	41	5	37	18	54	55	63	36	41	42	3	73	15	42	47	50	47	26	52	53	47	72	55	30	49	52	14	37	28	48	22	63	28	60	40	54	34	23	
53	15	31	51	0	11	27	28	46	24	43	31	23	9	21	47	14	9	33	52	25	47	14	19	25	10	26	7	39	21	45	14	25	46	37	51	41	5	20	46	30	18	22	48	37	22	26	17	30	56	21	26	46	10	55	10	48	45	47	20	49	23	45	36	55	34	48	5	7	19	34	35	16	53	22	37	38	32	11	29	37	43	43	27	23	14	26	26	31	38	19	24	27	48	13	25	27	26	42	45	40	
64	24	42	56	11	0	36	31	45	35	54	27	26	10	18	57	24	15	23	63	20	56	20	8	15	18	27	18	34	15	36	25	28	47	48	57	46	15	9	48	30	20	28	59	40	26	38	7	36	61	22	21	38	20	59	18	53	40	56	31	55	24	51	32	61	44	56	14	16	27	44	31	14	59	17	41	33	43	7	23	47	36	54	38	28	24	28	20	24	44	20	29	38	49	19	28	37	37	53	43	49	
39	31	23	29	27	36	0	20	37	22	22	34	18	36	48	21	13	34	50	37	35	20	16	40	42	18	22	25	44	36	57	24	49	33	31	25	22	22	45	34	27	43	41	29	22	45	18	43	11	34	22	37	58	17	33	31	26	47	20	17	25	23	22	39	31	13	21	28	28	34	12	38	27	29	49	20	41	21	31	39	11	51	29	19	44	26	23	39	44	14	23	14	20	37	35	17	31	12	30	42	13	
59	41	42	26	28	31	20	0	19	39	42	15	5	37	48	40	23	38	36	58	19	34	15	30	29	18	4	32	24	22	39	36	54	17	50	30	15	25	37	18	6	47	49	50	9	51	36	38	11	30	8	21	38	24	28	37	23	26	34	33	25	7	21	19	31	34	32	32	34	45	33	18	16	29	48	11	21	41	24	22	28	31	50	37	52	37	4	24	27	17	10	7	38	20	41	4	47	31	50	21	28	
76	59	60	26	46	45	37	19	0	58	57	19	24	53	64	53	42	55	40	74	26	44	34	41	37	37	20	50	20	32	37	55	71	7	68	34	20	43	49	7	15	64	67	65	16	68	55	51	26	27	25	27	35	43	25	55	24	17	44	52	28	23	25	17	31	51	41	50	52	63	50	18	31	30	62	19	18	59	38	27	42	27	67	56	69	56	19	30	30	27	26	26	57	5	59	23	66	49	68	8	41	
29	16	8	51	24	35	22	39	58	0	24	49	34	29	38	31	17	24	57	28	46	37	26	43	48	24	39	17	59	44	68	10	33	55	12	46	44	21	44	56	44	31	23	27	44	29	6	40	33	57	36	48	69	18	56	20	49	63	37	6	47	38	45	54	53	17	39	21	19	16	18	53	36	51	41	42	56	10	34	50	27	64	19	5	27	12	40	49	54	37	36	32	5	59	23	35	8	11	18	60	31	
19	40	17	40	43	54	22	42	57	24	0	56	40	51	61	8	30	47	72	17	57	19	36	60	63	37	44	38	66	57	79	33	57	51	22	32	38	38	63	52	48	54	47	8	41	54	18	60	31	45	44	59	80	33	45	43	39	68	19	24	36	45	35	61	40	9	23	42	41	41	9	60	48	39	64	38	63	14	50	61	15	73	13	18	51	35	45	61	66	30	45	36	18	56	46	39	31	17	15	63	17	
73	46	53	39	31	27	34	15	19	49	56	0	16	36	46	55	32	40	22	71	7	49	23	22	18	25	12	37	10	13	24	43	55	23	61	44	29	30	30	23	9	47	53	64	22	52	48	32	26	41	13	8	23	31	39	41	36	14	49	43	39	11	35	5	44	48	47	36	38	50	47	4	15	42	44	25	7	53	21	8	43	16	63	48	54	43	11	11	13	32	13	20	49	23	44	17	55	43	63	15	43	
57	35	38	30	23	26	18	5	24	34	40	16	0	32	43	39	18	33	34	55	17	34	10	26	27	13	4	26	26	20	39	31	49	22	46	32	19	20	33	23	9	41	44	48	14	46	32	33	12	34	5	19	39	19	33	32	27	29	34	28	28	5	24	21	34	31	33	27	28	39	31	20	12	32	43	15	23	37	19	21	27	32	47	33	46	32	5	22	26	19	7	4	34	25	36	2	42	27	47	25	28	
