2  70
53	12	49	13	11	45	13	92	62	15	75	61	92	29	79	26	96	10	87	82	19	88	45	3	40	72	62	30	77	32	93	39	44	49	74	33	39	65	29	48	85	65	85	13	13	50	6	60	99	29	4	12	54	72	15	59	72	68	9	38	36	28	31	33	91	65	21	18	82	15	
29	36	62	6	56	67	69	47	59	59	88	52	28	69	81	68	83	17	11	12	15	66	36	92	78	50	12	30	99	66	67	42	95	34	83	94	52	61	72	12	85	1	50	42	98	53	22	38	90	81	66	95	27	4	35	81	92	45	66	97	82	81	10	21	25	73	80	60	1	34	
797	2278	1709	719	518	1270	775	2428	3039	2501	3171	353	3156	3152	1889	1527	2757	2778	1584	986	1794	3208	338	2413	619	1977	1159	1318	835	543	3296	1167	475	1939	1084	3479	1718	1851	2505	892	2788	3009	2002	482	2613	1635	2553	2830	230	3464	853	2059	267	826	2981	1364	3035	2807	1669	2276	908	1671	3256	151	946	2058	922	2779	2252	3061	
0	61	39	68	63	53	45	41	76	18	48	46	77	22	40	41	52	58	48	67	59	65	40	63	69	15	70	62	56	43	35	33	44	69	70	67	56	54	42	66	51	36	58	63	68	63	81	64	14	65	66	42	61	69	22	79	64	60	60	32	64	57	66	68	76	73	46	12	15	70	60	
61	0	44	12	64	8	24	25	31	43	61	38	42	38	23	58	13	2	69	78	42	74	30	56	72	46	12	57	11	34	27	57	59	40	12	77	18	41	22	11	53	51	45	74	9	2	48	9	55	61	32	20	37	16	42	61	5	26	31	59	48	66	46	29	36	28	32	57	47	16	6	
39	44	0	45	28	38	20	19	43	32	17	9	41	28	23	13	45	43	25	37	21	34	14	24	35	32	47	24	48	10	35	14	14	31	57	37	29	16	23	55	14	7	19	33	47	46	43	53	24	28	32	27	24	43	20	40	45	28	25	17	25	25	27	35	41	41	13	27	26	45	40	
68	12	45	0	60	17	26	29	20	51	60	37	32	46	28	58	25	13	69	75	37	70	33	51	67	54	2	53	23	34	37	59	58	32	19	74	15	37	26	21	50	52	40	71	4	10	38	20	60	55	23	26	31	5	47	53	7	20	25	61	42	63	39	20	25	17	32	62	53	4	8	
63	64	28	60	0	59	42	44	48	60	16	28	38	56	48	23	69	64	22	15	22	10	39	8	7	60	62	7	71	33	63	30	20	31	77	14	46	23	47	76	14	27	19	12	63	65	37	74	49	6	38	52	29	56	48	22	63	39	34	32	18	9	22	42	43	48	33	51	53	58	58	
53	8	38	17	59	0	17	18	33	35	55	32	42	30	15	51	11	6	63	73	39	69	23	52	67	38	18	53	11	28	20	50	52	39	19	72	15	36	14	17	47	44	41	68	15	10	48	15	47	56	31	12	34	20	34	59	11	24	28	52	44	60	43	29	36	29	26	49	39	20	8	
45	24	20	26	42	17	0	4	31	30	37	15	34	24	7	34	26	23	45	55	24	51	7	36	50	32	28	36	28	10	23	33	35	28	36	55	11	20	5	34	30	27	25	51	27	25	39	32	35	40	23	10	21	25	23	46	25	15	17	36	30	43	30	24	31	28	9	37	30	27	19	
41	25	19	29	44	18	4	0	35	26	37	16	39	20	4	33	25	24	44	56	27	52	5	38	52	28	31	38	28	11	20	31	34	32	38	55	15	23	3	35	30	26	28	51	30	27	43	33	31	42	27	8	25	28	19	49	27	19	21	34	33	43	33	28	36	32	11	33	25	30	22	
76	31	43	20	48	33	31	35	0	61	54	34	13	55	37	55	43	32	63	64	27	59	36	39	54	63	21	41	42	35	51	57	54	17	39	63	21	30	34	41	43	50	30	60	24	30	18	40	65	43	12	37	21	15	54	36	27	16	18	60	30	54	26	8	6	3	31	67	61	16	25	
18	43	32	51	60	35	30	26	61	0	46	36	65	5	24	40	34	41	49	67	49	64	26	56	67	3	52	56	38	31	17	33	42	57	52	67	40	44	27	48	46	33	49	62	50	45	69	46	18	60	53	25	49	52	12	71	47	46	47	34	55	55	56	54	62	58	34	18	8	54	43	
48	61	17	60	16	55	37	37	54	46	0	23	47	43	41	7	63	60	9	20	27	18	31	19	21	46	62	18	65	27	53	14	4	38	74	20	45	24	41	72	11	13	24	16	63	62	47	70	33	20	42	45	33	57	34	37	61	40	36	16	26	9	30	46	50	52	28	35	39	59	56	
