2  150
14	76	24	49	8	55	12	95	6	87	62	38	89	3	11	38	36	46	28	44	85	15	44	17	18	3	5	2	19	47	85	83	71	47	79	14	22	84	32	70	97	87	82	100	91	78	99	40	12	50	8	53	6	2	50	58	45	88	89	21	4	9	11	68	97	97	31	87	22	17	39	86	64	55	16	72	5	93	50	8	19	62	65	41	64	55	19	23	65	2	63	35	11	89	30	46	39	13	43	98	46	74	1	60	88	70	46	35	13	23	63	72	99	80	22	64	16	33	3	78	5	91	16	99	94	51	72	46	34	11	98	30	69	50	55	8	40	44	68	22	40	21	2	61	84	35	17	32	57	70	
21	92	80	27	54	26	48	37	35	2	8	32	90	18	7	20	3	51	85	13	95	22	48	19	99	11	97	84	4	7	26	80	58	38	100	13	97	77	7	68	82	49	81	47	33	52	19	37	10	12	74	42	56	73	45	26	48	58	50	11	53	5	99	55	63	92	63	78	81	69	47	42	42	25	60	57	53	75	2	32	10	20	51	26	95	68	75	31	11	43	48	29	49	95	95	65	51	31	58	80	58	73	83	37	9	73	44	88	95	81	95	12	1	5	51	86	71	54	25	99	16	9	85	80	94	98	74	57	5	37	64	5	95	11	73	8	44	38	25	96	16	19	78	66	47	99	100	73	59	31	
1678	5570	4081	229	3532	2530	288	6760	2568	4324	5203	7191	3852	4924	5667	4323	949	6551	5276	5012	6048	4748	6775	6849	5184	4419	5826	2886	849	4700	3820	3737	2519	5951	6446	5552	723	6524	795	7481	1255	5366	4363	7157	6143	446	7375	3290	3068	6515	6105	949	6316	246	758	3950	2339	2526	6581	4796	6919	4755	3929	1308	5049	1108	2608	5689	2889	4979	4659	644	160	6059	3654	2028	567	7069	5831	3818	2727	7175	2530	2140	7252	4057	5908	803	4793	878	2892	1369	3056	685	6412	6849	5456	4337	6699	4813	6830	1906	1712	3722	887	3458	6324	6279	5170	2318	3265	1086	1356	6111	3676	5421	5307	6338	1460	1958	758	6890	4176	3468	3233	4595	6629	6339	2955	4952	488	7327	1197	3412	5299	890	613	437	5608	4811	7498	3069	3067	1681	3409	6722	1207	410	3685	6792	
0	79	66	72	48	22	71	88	29	38	72	69	60	11	45	35	34	11	51	72	85	73	79	49	68	41	63	13	33	61	71	55	88	54	61	9	50	33	17	9	66	33	36	47	70	57	37	33	32	45	54	8	37	71	98	66	28	66	94	85	42	70	67	68	39	38	19	37	13	67	58	7	50	45	66	13	62	64	45	40	51	49	66	77	41	34	52	78	20	12	70	45	87	74	89	70	52	82	41	81	51	11	23	25	72	95	51	30	25	65	61	52	55	49	75	16	66	58	69	44	41	56	32	35	76	45	37	40	62	61	37	72	87	48	55	65	67	42	46	81	54	35	25	23	16	63	16	10	37	75	32	
79	0	38	12	34	63	46	9	53	46	7	56	33	68	33	60	46	70	29	35	6	36	1	34	24	38	36	72	54	64	34	32	22	62	21	69	30	46	64	74	25	46	45	40	43	39	63	46	50	37	39	71	56	25	23	12	51	49	17	9	39	27	59	17	54	45	63	53	67	12	53	71	45	36	54	66	35	17	45	51	38	48	61	15	47	59	38	34	64	66	43	44	8	28	15	53	27	4	39	10	42	73	56	54	13	21	28	48	55	57	36	28	32	61	14	69	54	26	18	37	38	44	47	43	32	42	47	38	30	28	43	19	16	39	33	25	31	64	59	6	29	48	61	56	65	65	62	69	42	5	52	
66	38	0	26	44	61	73	45	37	29	34	79	55	55	34	66	46	55	25	65	44	65	39	20	52	32	3	66	58	83	62	49	59	78	21	59	39	37	59	66	52	43	47	20	70	59	70	36	51	25	12	62	63	55	61	32	47	73	55	47	44	56	82	21	63	29	59	60	60	31	73	61	16	25	77	54	5	39	21	60	16	62	83	24	25	65	54	66	46	57	70	21	45	59	53	78	31	37	45	47	58	66	51	43	45	59	31	41	42	79	59	40	49	74	48	64	77	44	47	44	34	11	41	40	63	53	52	37	53	12	33	19	54	52	14	50	57	73	71	34	18	52	61	48	50	85	54	56	42	33	54	
72	12	26	0	33	59	52	19	44	37	10	61	37	61	28	59	41	63	21	43	18	43	13	24	30	31	24	67	52	68	41	33	33	64	11	63	28	39	60	69	31	41	41	30	49	42	63	39	46	28	27	65	55	33	35	10	46	55	29	21	36	34	64	5	54	36	59	52	62	9	57	65	34	27	59	60	23	19	34	51	27	49	66	6	37	58	39	43	56	60	49	33	19	36	27	59	21	11	37	21	43	68	51	47	21	33	22	42	47	62	41	27	33	62	23	64	59	27	24	35	32	32	41	38	40	42	45	33	34	16	35	7	28	39	22	30	37	64	60	9	19	46	57	50	57	69	56	62	38	7	49	
48	34	44	33	0	29	32	42	30	28	27	36	15	39	11	26	13	42	19	28	39	29	33	25	20	16	41	39	19	38	26	8	40	33	25	38	5	21	31	41	18	16	12	30	29	16	30	22	16	22	36	39	22	24	50	23	20	30	46	38	5	23	37	31	21	27	30	19	35	24	28	40	38	21	33	37	39	17	34	18	32	18	38	39	33	25	10	32	38	35	29	33	41	27	41	35	13	38	6	33	13	40	24	27	25	47	13	19	28	35	18	6	8	30	27	35	33	9	21	3	14	42	18	15	29	9	13	12	15	33	20	37	38	7	31	17	21	31	27	38	26	14	26	25	37	40	31	39	11	32	17	
22	63	61	59	29	0	49	71	27	33	56	46	39	19	31	13	17	22	39	50	68	51	62	41	48	30	58	10	10	39	49	34	68	32	49	15	32	23	6	14	45	19	18	41	47	35	15	25	13	36	49	14	14	50	79	50	14	43	75	67	24	49	45	56	16	33	4	15	10	51	35	16	47	36	43	18	55	46	42	17	45	26	44	64	38	12	31	56	26	13	47	41	70	53	70	47	37	66	23	62	29	12	9	20	54	76	36	19	22	43	39	34	34	27	56	7	43	38	50	25	28	53	20	22	54	24	16	26	41	53	27	61	67	27	47	44	46	20	24	66	45	15	3	13	21	41	11	18	21	60	11	
71	46	73	52	32	49	0	49	61	60	43	11	17	66	43	37	42	69	49	10	46	10	44	56	22	48	69	59	38	23	12	24	34	25	51	63	35	52	54	63	21	46	40	61	2	16	38	53	41	54	66	62	34	20	46	42	48	7	46	42	36	18	15	54	32	59	52	33	58	43	16	64	69	53	10	63	67	33	65	31	63	22	18	58	65	38	22	14	68	60	2	64	48	17	41	8	42	50	36	37	21	61	50	57	32	44	43	50	59	14	13	34	24	27	31	56	10	28	28	34	46	72	49	46	15	28	36	43	19	60	51	59	37	26	60	22	15	34	28	52	55	37	45	53	65	23	57	65	42	47	39	
88	9	45	19	42	71	49	0	62	55	16	59	39	77	42	67	54	79	39	38	3	38	9	43	29	47	43	81	62	69	37	39	19	68	30	78	38	55	73	83	31	55	53	49	46	45	71	55	58	46	47	80	63	29	16	21	60	53	10	6	47	31	63	25	62	55	72	60	76	21	59	80	53	45	58	75	42	25	54	59	47	54	66	21	56	67	44	36	73	75	46	53	1	31	10	57	36	8	48	11	48	82	65	63	19	14	37	57	64	61	42	37	39	67	18	77	58	33	24	45	47	52	56	52	34	50	55	47	36	36	52	26	13	46	42	31	35	71	65	11	38	56	69	65	74	70	71	78	51	13	60	
29	53	37	44	30	27	61	62	0	8	46	63	45	18	21	36	19	19	23	58	59	59	53	20	49	15	34	29	29	60	56	38	67	54	33	22	28	9	23	29	48	15	21	17	59	45	41	8	22	16	25	25	35	53	74	40	15	58	69	60	25	52	63	40	36	8	24	33	23	41	53	24	21	17	60	17	32	41	16	34	21	42	63	48	12	35	39	62	11	20	59	16	61	57	65	63	26	55	25	57	40	29	17	7	50	71	25	11	5	61	48	31	38	49	53	28	60	38	48	27	16	27	12	15	59	33	26	18	45	32	10	43	64	35	25	46	51	45	45	53	25	26	28	13	13	63	17	19	19	48	26	
38	46	29	37	28	33	60	55	8	0	39	64	43	26	18	41	22	27	17	56	53	57	46	12	46	12	26	37	33	63	54	36	62	57	26	30	26	10	30	37	45	17	23	9	58	44	45	9	26	9	17	33	38	50	68	34	20	58	63	54	24	50	64	32	39	1	31	36	31	34	54	32	13	10	60	25	24	36	8	37	13	43	65	40	5	39	38	60	19	28	58	8	55	54	59	63	21	48	25	51	40	37	23	14	45	66	20	15	13	62	46	28	36	52	48	35	60	35	43	26	14	19	14	15	57	34	29	16	43	24	8	35	58	35	17	43	49	49	48	46	17	29	34	19	21	65	25	27	19	42	29	
