2  50
42	43	91	19	87	71	71	10	42	58	55	27	68	82	63	96	87	37	94	24	7	55	21	37	74	78	41	30	89	8	77	85	1	46	40	91	28	35	45	10	11	21	1	22	47	61	55	2	12	62	
16	57	24	14	47	76	48	78	35	15	97	99	35	90	37	13	7	74	36	97	26	84	76	52	90	63	70	64	9	22	95	23	7	63	85	52	97	49	93	28	82	24	79	40	40	67	16	75	29	86	
2030	1798	2391	344	449	763	132	643	915	473	1700	1376	1481	1872	582	2485	1070	937	2432	131	2446	2127	951	552	1615	1477	737	819	491	363	2022	630	2478	1931	671	163	819	2201	1688	1538	273	1362	1569	780	1070	713	1475	87	409	941	
0	57	34	55	60	81	34	46	76	71	32	64	51	56	68	66	29	55	84	68	40	48	21	21	12	10	11	93	36	43	90	71	59	18	79	19	19	61	21	30	49	43	59	80	23	89	61	18	47	43	77	
57	0	38	7	8	23	29	11	18	43	29	30	10	30	18	24	28	31	26	37	36	15	46	37	47	48	49	36	21	15	37	15	36	43	25	43	39	33	37	43	20	18	38	23	37	35	16	41	22	42	30	
34	38	0	40	35	59	36	28	55	36	12	31	38	55	39	57	21	55	62	33	5	23	14	18	22	31	23	67	26	31	61	53	24	17	52	34	18	60	27	6	43	35	25	58	14	60	32	30	43	9	46	
55	7	40	0	16	26	24	12	22	50	30	37	4	23	25	18	26	24	29	43	39	19	46	36	46	45	48	40	19	12	43	16	42	43	31	39	38	26	34	45	13	12	44	26	36	41	23	37	15	46	37	
60	8	35	16	0	24	35	15	20	34	28	21	18	39	10	32	31	40	27	28	32	12	45	38	49	51	50	33	25	20	31	19	28	44	20	47	41	42	41	41	28	25	30	23	37	29	7	44	30	38	22	
81	23	59	26	24	0	50	34	4	51	52	40	30	42	23	28	51	43	3	46	56	36	69	60	71	71	72	16	45	37	24	10	50	67	16	65	63	42	60	65	37	38	52	1	60	22	29	63	39	62	30	
34	29	36	24	35	50	0	21	46	62	24	51	20	22	45	31	14	21	53	57	39	29	34	21	30	24	31	65	12	15	66	40	51	29	54	16	24	27	15	38	14	11	53	50	25	64	41	16	13	46	57	
46	11	28	12	15	34	21	0	30	43	18	31	9	30	25	29	17	30	38	37	27	9	34	25	36	36	37	47	10	6	46	26	33	32	34	32	28	34	26	33	17	11	35	34	25	44	20	30	18	34	36	
76	18	55	22	20	4	46	30	0	49	47	37	26	39	20	26	47	40	8	43	52	32	64	56	66	66	68	19	40	33	25	7	46	62	16	61	58	40	56	60	33	34	48	4	55	23	25	59	35	58	28	
71	43	36	50	34	51	62	43	49	0	42	12	51	73	28	67	51	73	53	6	31	34	50	53	58	66	60	50	50	49	39	52	12	53	36	68	53	76	60	42	60	55	11	50	49	39	26	64	62	30	23	
32	29	12	30	28	52	24	18	47	42	0	33	27	43	36	46	10	43	55	37	14	16	17	11	20	25	21	62	13	19	58	44	30	15	48	26	13	48	18	15	31	23	31	51	9	57	29	22	31	21	44	
64	30	31	37	21	40	51	31	37	12	33	0	38	60	17	54	41	60	43	6	26	22	45	44	52	58	53	42	39	37	32	39	10	46	27	58	45	63	50	37	48	43	12	39	41	32	14	54	49	28	16	
51	10	38	4	18	30	20	9	26	51	27	38	0	21	28	19	23	22	33	44	37	18	43	32	43	41	44	44	15	8	46	20	42	39	35	35	35	25	30	42	10	8	44	30	33	44	25	33	12	44	40	
56	30	55	23	39	42	22	30	39	73	43	60	21	0	48	15	35	1	44	66	56	39	56	43	52	46	53	58	29	25	64	32	64	51	53	37	46	5	37	58	12	20	66	42	46	62	47	38	12	63	60	
68	18	39	25	10	23	45	25	20	28	36	17	28	48	0	39	40	49	26	22	35	20	52	47	56	59	58	27	35	30	22	23	26	51	12	57	48	51	50	46	38	35	28	22	45	21	7	54	40	40	12	
66	24	57	18	32	28	31	29	26	67	46	54	19	15	39	0	41	16	30	60	57	37	62	50	60	56	61	44	34	27	51	19	60	58	41	48	53	14	46	61	17	24	62	29	52	49	40	48	18	64	50	
29	28	21	26	31	51	14	17	47	51	10	41	23	35	40	41	0	34	55	46	24	20	21	9	19	19	21	64	7	14	62	42	39	17	51	17	12	40	9	23	24	17	40	51	11	61	34	13	23	31	50	
55	31	55	24	40	43	21	30	40	73	43	60	22	1	49	16	34	0	46	67	56	40	55	42	51	45	52	59	29	25	65	33	64	50	54	36	45	6	36	57	12	19	66	44	45	63	47	37	12	63	61	
84	26	62	29	27	3	53	38	8	53	55	43	33	44	26	30	55	46	0	48	59	39	72	64	74	74	76	14	48	41	23	13	52	70	18	69	66	44	64	68	40	42	54	4	63	21	32	67	42	65	31	
68	37	33	43	28	46	57	37	43	6	37	6	44	66	22	60	46	67	48	0	28	28	47	48	55	62	56	46	44	43	35	46	9	49	31	63	49	70	55	39	54	49	10	44	45	35	20	59	55	28	19	
40	36	5	39	32	56	39	27	52	31	14	26	37	56	35	57	24	56	59	28	0	21	19	23	27	36	28	63	27	31	57	51	19	22	48	39	23	61	31	11	44	36	19	55	19	56	28	34	44	7	41	
48	15	23	19	12	36	29	9	32	34	16	22	18	39	20	37	20	40	39	28	21	0	33	27	36	39	38	46	17	15	42	30	24	32	31	37	29	43	30	28	27	21	26	35	25	41	13	34	28	27	30	
21	46	14	46	45	69	34	34	64	50	17	45	43	56	52	62	21	55	72	47	19	33	0	13	9	19	10	79	28	35	74	61	39	5	64	26	10	61	20	9	45	38	39	68	10	73	44	22	44	22	59	
21	37	18	36	38	60	21	25	56	53	11	44	32	43	47	50	9	42	64	48	23	27	13	0	10	13	12	72	16	24	69	51	41	8	58	15	3	48	8	17	33	26	42	60	4	68	40	11	32	28	56	
12	47	22	46	49	71	30	36	66	58	20	52	43	52	56	60	19	51	74	55	27	36	9	10	0	10	1	82	27	34	79	62	46	5	68	18	8	57	15	18	43	36	47	70	11	77	49	15	42	31	65	
10	48	31	45	51	71	24	36	66	66	25	58	41	46	59	56	19	45	74	62	36	39	19	13	10	0	10	84	26	33	82	61	54	14	71	9	13	51	10	27	38	33	55	71	17	80	53	8	37	40	69	
11	49	23	48	50	72	31	37	68	60	21	53	44	53	58	61	21	52	76	56	28	38	10	12	1	10	0	84	28	36	80	63	48	6	70	18	9	58	16	19	44	37	48	72	12	79	50	16	43	32	66	
93	36	67	40	33	16	65	47	19	50	62	42	44	58	27	44	64	59	14	46	63	46	79	72	82	84	84	0	58	51	13	26	52	78	15	79	74	58	73	73	52	53	54	15	71	12	34	77	55	68	27	
36	21	26	19	25	45	12	10	40	50	13	39	15	29	35	34	7	29	48	44	27	17	28	16	27	26	28	58	0	7	57	35	39	24	45	21	19	34	15	28	17	10	40	44	18	55	29	19	17	34	46	
43	15	31	12	20	37	15	6	33	49	19	37	8	25	30	27	14	25	41	43	31	15	35	24	34	33	36	51	7	0	51	28	39	31	39	28	26	30	22	34	12	5	41	37	25	49	26	26	13	38	42	
90	37	61	43	31	24	66	46	25	39	58	32	46	64	22	51	62	65	23	35	57	42	74	69	79	82	80	13	57	51	0	32	43	74	11	79	71	65	72	68	56	55	44	23	67	2	29	76	58	60	16	
71	15	53	16	19	10	40	26	7	52	44	39	20	32	23	19	42	33	13	46	51	30	61	51	62	61	63	26	35	28	32	0	47	58	22	55	54	33	51	58	26	29	50	10	52	30	26	54	29	57	33	
59	36	24	42	28	50	51	33	46	12	30	10	42	64	26	60	39	64	52	9	19	24	39	41	46	54	48	52	39	39	43	47	0	41	37	56	41	68	48	30	51	45	2	48	37	42	21	52	52	19	26	
18	43	17	43	44	67	29	32	62	53	15	46	39	51	51	58	17	50	70	49	22	32	5	8	5	14	6	78	24	31	74	58	41	0	63	20	5	56	15	13	41	34	41	66	6	72	44	16	40	26	60	
79	25	52	31	20	16	54	34	16	36	48	27	35	53	12	41	51	54	18	31	48	31	64	58	68	71	70	15	45	39	11	22	37	63	0	67	60	54	61	58	44	43	39	15	57	9	19	64	46	52	13	
19	43	34	39	47	65	16	32	61	68	26	58	35	37	57	48	17	36	69	63	39	37	26	15	18	9	18	79	21	28	79	55	56	20	67	0	17	42	8	33	31	27	57	65	20	77	51	4	29	44	68	
19	39	18	38	41	63	24	28	58	53	13	45	35	46	48	53	12	45	66	49	23	29	10	3	8	13	9	74	19	26	71	54	41	5	60	17	0	51	10	16	36	29	42	62	4	70	42	13	35	27	57	
61	33	60	26	42	42	27	34	40	76	48	63	25	5	51	14	40	6	44	70	61	43	61	48	57	51	58	58	34	30	65	33	68	56	54	42	51	0	42	63	17	24	70	43	51	63	50	43	17	68	62	
21	37	27	34	41	60	15	26	56	60	18	50	30	37	50	46	9	36	64	55	31	30	20	8	15	10	16	73	15	22	72	51	48	15	61	8	10	42	0	26	28	22	49	60	13	70	43	4	27	37	60	
30	43	6	45	41	65	38	33	60	42	15	37	42	58	46	61	23	57	68	39	11	28	9	17	18	27	19	73	28	34	68	58	30	13	58	33	16	63	26	0	46	38	30	64	13	66	38	29	46	13	52	
49	20	43	13	28	37	14	17	33	60	31	48	10	12	38	17	24	12	40	54	44	27	45	33	43	38	44	52	17	12	56	26	51	41	44	31	36	17	28	46	0	7	53	37	35	54	35	30	2	51	50	
43	18	35	12	25	38	11	11	34	55	23	43	8	20	35	24	17	19	42	49	36	21	38	26	36	33	37	53	10	5	55	29	45	34	43	27	29	24	22	38	7	0	47	39	28	53	31	25	7	43	47	
59	38	25	44	30	52	53	35	48	11	31	12	44	66	28	62	40	66	54	10	19	26	39	42	47	55	48	54	40	41	44	50	2	41	39	57	42	70	49	30	53	47	0	50	38	44	23	53	54	18	27	
80	23	58	26	23	1	50	34	4	50	51	39	30	42	22	29	51	44	4	44	55	35	68	60	70	71	72	15	44	37	23	10	48	66	15	65	62	43	60	64	37	39	50	0	59	21	28	63	39	61	28	
23	37	14	36	37	60	25	25	55	49	9	41	33	46	45	52	11	45	63	45	19	25	10	4	11	17	12	71	18	25	67	52	37	6	57	20	4	51	13	13	35	28	38	59	0	66	38	16	34	24	54	
89	35	60	41	29	22	64	44	23	39	57	32	44	62	21	49	61	63	21	35	56	41	73	68	77	80	79	12	55	49	2	30	42	72	9	77	70	63	70	66	54	53	44	21	66	0	28	74	56	59	16	
61	16	32	23	7	29	41	20	25	26	29	14	25	47	7	40	34	47	32	20	28	13	44	40	49	53	50	34	29	26	29	26	21	44	19	51	42	50	43	38	35	31	23	28	38	28	0	47	37	33	16	
18	41	30	37	44	63	16	30	59	64	22	54	33	38	54	48	13	37	67	59	34	34	22	11	15	8	16	77	19	26	76	54	52	16	64	4	13	43	4	29	30	25	53	63	16	74	47	0	29	40	64	
47	22	43	15	30	39	13	18	35	62	31	49	12	12	40	18	23	12	42	55	44	28	44	32	42	37	43	55	17	13	58	29	52	40	46	29	35	17	27	46	2	7	54	39	34	56	37	29	0	51	52	
43	42	9	46	38	62	46	34	58	30	21	28	44	63	40	64	31	63	65	28	7	27	22	28	31	40	32	68	34	38	60	57	19	26	52	44	27	68	37	13	51	43	18	61	24	59	33	40	51	0	43	
77	30	46	37	22	30	57	36	28	23	44	16	40	60	12	50	50	61	31	19	41	30	59	56	65	69	66	27	46	42	16	33	26	60	13	68	57	62	60	52	50	47	27	28	54	16	16	64	52	43	0	

