4  50
18	22	14	99	88	73	55	50	43	83	3	85	71	77	50	63	45	39	94	15	48	45	74	52	5	83	95	100	53	45	8	89	36	75	25	92	30	80	51	67	6	77	12	70	34	77	46	3	21	95	
56	63	2	82	76	58	72	44	57	63	77	84	22	62	48	10	99	70	3	36	78	64	2	40	3	36	74	95	40	79	95	36	41	27	55	78	42	62	83	60	7	100	56	19	67	85	84	61	59	85	
77	54	16	29	98	1	17	84	8	6	40	92	92	7	30	87	96	86	32	4	46	24	93	92	78	11	84	58	65	89	45	41	62	29	10	52	49	16	11	71	93	58	21	45	29	84	21	73	58	39	
75	24	65	54	81	70	70	100	82	85	3	85	14	97	11	32	70	24	2	68	57	5	29	81	22	42	13	72	29	70	10	48	65	66	30	1	51	19	4	2	31	74	1	67	36	63	14	12	73	42	
2353	1790	1079	1200	1404	2019	1205	2356	1042	87	2037	412	1659	2492	1515	1954	671	1006	2403	1950	2176	389	1760	926	1279	1988	2468	122	156	2426	1525	138	1389	1646	1769	390	1328	1078	1754	369	92	885	629	2482	1955	1592	2153	292	650	1876	
0	60	61	50	12	20	84	35	68	59	60	55	74	62	67	59	68	52	56	71	20	17	61	57	40	25	51	37	87	64	17	85	27	76	32	33	38	72	54	55	65	78	44	79	81	65	56	32	34	43	31	
60	0	5	55	48	41	38	32	66	18	4	24	48	7	15	20	12	32	43	11	49	55	12	45	52	35	43	31	37	3	44	43	54	34	47	53	30	63	9	6	8	29	18	35	38	51	47	55	29	30	54	
61	5	0	51	49	43	33	31	62	23	1	20	43	2	20	25	17	28	39	10	48	54	17	41	50	36	39	30	32	5	44	38	53	29	45	51	29	58	8	6	12	24	17	30	33	46	43	53	28	27	53	
50	55	51	0	44	49	51	29	18	67	51	32	30	50	70	69	67	23	15	60	31	33	65	14	10	41	12	28	57	56	39	48	24	43	19	17	27	21	45	49	63	51	41	46	46	18	11	19	34	26	20	
12	48	49	44	0	9	72	23	62	48	47	43	64	50	56	48	56	41	47	59	13	14	50	47	34	13	42	25	75	51	5	73	22	64	25	27	27	64	41	43	53	66	31	67	69	56	47	27	22	31	26	
20	41	43	49	9	0	70	23	66	39	41	41	65	44	47	39	48	41	49	52	20	23	41	50	39	9	45	25	72	45	10	71	30	62	30	34	26	68	36	36	46	63	26	64	67	59	50	34	19	31	33	
84	38	33	51	72	70	0	49	51	56	34	29	24	31	50	58	46	33	36	31	66	72	50	37	56	61	40	47	6	36	67	7	66	8	57	61	46	45	36	38	43	9	43	5	5	36	40	63	51	41	64	
35	32	31	29	23	23	49	0	45	40	30	19	41	31	44	41	43	18	26	41	18	24	39	27	22	14	22	2	52	35	17	49	22	41	15	21	3	45	23	26	40	43	14	43	46	36	27	23	5	8	22	
68	66	62	18	62	66	51	45	0	81	62	42	27	60	82	83	79	34	22	68	49	51	77	21	28	58	24	44	58	67	57	46	41	44	37	35	43	7	57	61	74	54	55	47	46	16	19	36	51	40	37	
59	18	23	67	48	39	56	40	81	0	22	39	65	25	10	2	12	47	58	25	53	58	6	60	63	36	57	40	54	20	45	61	60	52	55	61	40	79	24	20	13	47	26	53	56	67	62	63	35	41	62	
60	4	1	51	47	41	34	30	62	22	0	19	43	3	20	24	16	28	39	11	47	53	17	41	49	34	39	29	34	5	43	39	52	30	44	50	28	58	7	5	12	25	16	31	34	46	43	52	27	26	52	
55	24	20	32	43	41	29	19	42	39	19	0	27	18	39	41	36	8	19	27	37	43	35	21	32	31	20	17	33	25	37	30	38	21	29	35	16	39	15	19	32	24	17	24	26	27	23	37	21	12	37	
74	48	43	30	64	65	24	41	27	65	43	27	0	41	63	67	60	23	18	47	54	59	60	18	38	55	23	39	31	47	58	19	50	18	42	45	38	20	41	45	55	28	44	21	19	12	20	47	45	33	48	
62	7	2	50	50	44	31	31	60	25	3	18	41	0	21	27	18	27	38	10	48	55	19	40	49	37	38	30	31	6	45	36	53	27	45	51	29	57	8	7	14	22	18	28	31	45	42	53	29	27	53	
67	15	20	70	56	47	50	44	82	10	20	39	63	21	0	11	4	48	59	19	59	65	6	60	66	44	58	44	48	15	53	56	66	48	60	66	44	78	24	20	7	41	30	48	51	66	62	68	40	44	67	
59	20	25	69	48	39	58	41	83	2	24	41	67	27	11	0	14	49	60	27	54	59	8	61	64	37	59	42	56	22	46	63	61	54	56	62	41	80	26	22	15	49	28	55	58	68	63	64	36	43	63	
68	12	17	67	56	48	46	43	79	12	16	36	60	18	4	14	0	45	56	15	59	65	7	58	64	44	56	43	44	12	53	52	65	44	58	65	42	75	22	18	4	37	29	44	47	63	60	66	39	42	66	
52	32	28	23	41	41	33	18	34	47	28	8	23	27	48	49	45	0	11	36	33	39	43	12	24	32	11	16	38	33	35	32	32	24	23	28	14	31	23	27	41	30	22	27	29	20	14	30	22	10	31	
56	43	39	15	47	49	36	26	22	58	39	19	18	38	59	60	56	11	0	47	36	41	55	1	20	40	5	24	42	44	41	33	32	28	24	26	23	20	34	38	52	36	33	31	32	10	4	29	31	19	29	
71	11	10	60	59	52	31	41	68	25	11	27	47	10	19	27	15	36	47	0	58	64	19	48	59	46	47	40	29	7	54	37	63	29	55	61	39	64	18	16	12	22	27	29	32	52	51	63	38	37	63	
20	49	48	31	13	20	66	18	49	53	47	37	54	48	59	54	59	33	36	58	0	6	53	36	21	17	31	19	70	52	10	65	9	57	12	14	21	51	40	43	56	61	31	60	62	45	35	13	20	24	13	
17	55	54	33	14	23	72	24	51	58	53	43	59	55	65	59	65	39	41	64	6	0	59	41	23	21	36	26	76	58	13	71	10	63	16	16	27	55	46	49	62	67	37	66	68	49	39	15	26	30	14	
61	12	17	65	50	41	50	39	77	6	17	35	60	19	6	8	7	43	55	19	53	59	0	56	61	38	54	39	48	14	47	55	60	46	54	60	38	75	20	16	7	41	25	47	50	63	58	62	34	39	62	
57	45	41	14	47	50	37	27	21	60	41	21	18	40	60	61	58	12	1	48	36	41	56	0	20	41	5	25	43	46	42	34	32	29	24	26	24	19	36	40	53	37	34	32	32	9	3	29	32	20	29	
40	52	50	10	34	39	56	22	28	63	49	32	38	49	66	64	64	24	20	59	21	23	61	20	0	32	15	22	61	54	29	53	13	47	9	7	22	31	42	46	60	53	36	50	51	27	17	9	28	22	10	
25	35	36	41	13	9	61	14	58	36	34	31	55	37	44	37	44	32	40	46	17	21	38	41	32	0	36	16	63	38	9	62	25	53	23	28	17	59	28	30	41	54	18	55	58	50	41	29	10	21	28	
51	43	39	12	42	45	40	22	24	57	39	20	23	38	58	59	56	11	5	47	31	36	54	5	15	36	0	20	46	44	36	38	27	32	19	22	19	23	34	38	52	39	31	35	36	14	5	24	27	16	24	
37	31	30	28	25	25	47	2	44	40	29	17	39	30	44	42	43	16	24	40	19	26	39	25	22	16	20	0	50	34	20	47	23	38	15	21	1	43	22	25	39	41	14	41	43	34	25	23	7	5	23	
87	37	32	57	75	72	6	52	58	54	34	33	31	31	48	56	44	38	42	29	70	76	48	43	61	63	46	50	0	34	70	13	70	14	61	66	49	51	37	38	41	9	45	11	11	42	46	68	53	45	69	
64	3	5	56	51	45	36	35	67	20	5	25	47	6	15	22	12	33	44	7	52	58	14	46	54	38	44	34	34	0	47	41	57	32	49	55	33	63	12	9	8	27	21	33	36	51	48	57	32	32	57	
17	44	44	39	5	10	67	17	57	45	43	37	58	45	53	46	53	35	41	54	10	13	47	42	29	9	36	20	70	47	0	67	19	58	20	23	21	59	36	38	50	61	26	61	63	51	41	23	16	25	22	
85	43	38	48	73	71	7	49	46	61	39	30	19	36	56	63	52	32	33	37	65	71	55	34	53	62	38	47	13	41	67	0	64	9	55	59	46	39	39	42	48	14	46	8	5	31	37	61	52	41	62	
27	54	53	24	22	30	66	22	41	60	52	38	50	53	66	61	65	32	32	63	9	10	60	32	13	25	27	23	70	57	19	64	0	57	8	6	24	45	45	48	61	62	36	60	61	40	30	5	25	26	4	
76	34	29	43	64	62	8	41	44	52	30	21	18	27	48	54	44	24	28	29	57	63	46	29	47	53	32	38	14	32	58	9	57	0	48	52	37	39	30	33	40	9	36	3	5	28	32	55	43	33	55	
32	47	45	19	25	30	57	15	37	55	44	29	42	45	60	56	58	23	24	55	12	16	54	24	9	23	19	15	61	49	20	55	8	48	0	6	16	39	37	41	55	53	29	51	53	33	23	8	20	18	8	
33	53	51	17	27	34	61	21	35	61	50	35	45	51	66	62	65	28	26	61	14	16	60	26	7	28	22	21	66	55	23	59	6	52	6	0	22	38	43	47	61	58	36	55	57	34	24	2	26	24	2	
38	30	29	27	27	26	46	3	43	40	28	16	38	29	44	41	42	14	23	39	21	27	38	24	22	17	19	1	49	33	21	46	24	37	16	22	0	43	21	24	38	40	13	40	42	33	24	24	8	4	24	
72	63	58	21	64	68	45	45	7	79	58	39	20	57	78	80	75	31	20	64	51	55	75	19	31	59	23	43	51	63	59	39	45	39	39	38	43	0	54	58	71	48	53	41	40	12	18	40	51	39	41	
54	9	8	45	41	36	36	23	57	24	7	15	41	8	24	26	22	23	34	18	40	46	20	36	42	28	34	22	37	12	36	39	45	30	37	43	21	54	0	4	18	28	9	32	34	42	38	45	20	20	45	
